letter	number	name	frequency	specialisation
A6	1	Computer Technology	0.0526	1.6235
B2	3	Measurement	0.1579	3.1771
B3	3	Analysis of Biological Materials	0.1579	19.9873
C2	1	Biotechnology	0.0526	1.8587
C3	8	Pharmaceuticals	0.4211	9.7703
C5	1	Food chemistery	0.0526	4.5739
D2	1	Machine Tools	0.0526	1.6235
E2	1	Other Consumer Goods	0.0526	2.424
