letter	number	name	frequency	specialisation
B5	3	Medical Technology	0.3333	7.2143
C5	1	Food chemistery	0.1111	9.6609
D3	4	Engines, Pumps, Turbines	0.4444	13.1869
E3	1	Civil Engineering	0.1111	2.334
