letter	number	name	frequency	specialisation
B2	2	Measurement	0.0952	1.9155
C4	3	Macromolecular chemistery, polymers	0.1429	5.4335
D1	5	Handling	0.2381	5.5892
D2	2	Machine Tools	0.0952	2.9383
D5	2	Other Special Machines	0.0952	2.386
D7	1	Mechanical Elements	0.0476	1.1638
D8	1	Transport	0.0476	0.8278
E1	1	Furniture, Games	0.0476	1.9916
E3	4	Civil Engineering	0.1905	4.0021
