letter	number	name	frequency	specialisation
A8	1	Semiconductors	0.125	8.2781
C3	1	Pharmaceuticals	0.125	2.9002
D3	1	Engines, Pumps, Turbines	0.125	3.7092
E3	5	Civil Engineering	0.625	13.1303
