letter	number	name	frequency	specialisation
C11	2	Environmental Technology	0.08	5.2632
C7	1	Materials, metallurgy	0.04	1.9608
D7	1	Mechanical Elements	0.04	0.978
E1	1	Furniture, Games	0.04	1.6736
E2	1	Other Consumer Goods	0.04	1.8433
E3	19	Civil Engineering	0.76	15.9664
