letter	number	name	frequency	specialisation
A1	1	Electrical Machinery, apparatus, energy	0.0625	1.0399
B2	2	Measurement	0.125	2.5151
D2	4	Machine Tools	0.25	7.716
D5	5	Other Special Machines	0.3125	7.8321
E2	1	Other Consumer Goods	0.0625	2.8802
E3	3	Civil Engineering	0.1875	3.9391
