letter	number	name	frequency	specialisation
B2	3	Measurement	0.0667	1.3421
B3	1	Analysis of Biological Materials	0.0222	2.8101
C1	14	Organic Fine Chemistery	0.3111	6.7778
C11	6	Environmental Technology	0.1333	8.7697
C2	9	Biotechnology	0.2	7.0671
C3	8	Pharmaceuticals	0.1778	4.1253
D5	1	Other Special Machines	0.0222	0.5564
D6	2	Thermal Processes and Apparatus	0.0444	2.1765
E1	1	Furniture, Games	0.0222	0.9289
