letter	number	name	frequency	specialisation
A3	2	Telecommunications	0.0526	2.0388
A6	2	Computer Technology	0.0526	1.6235
B5	4	Medical Technology	0.1053	2.2792
C10	4	Chemical Engineering	0.1053	3.4412
C6	4	Basic materials chemistery	0.1053	3.7208
D1	1	Handling	0.0263	0.6174
D4	4	Textile and Paper Machines	0.1053	3.9291
D7	1	Mechanical Elements	0.0263	0.643
D8	6	Transport	0.1579	2.7461
E1	1	Furniture, Games	0.0263	1.1004
E3	9	Civil Engineering	0.2368	4.9748
