letter	number	name	frequency	specialisation
A2	1	Audio-Visual Technology	0.0909	3.4302
B3	1	Analysis of Biological Materials	0.0909	11.5063
B5	1	Medical Technology	0.0909	1.9675
C3	1	Pharmaceuticals	0.0909	2.109
D2	1	Machine Tools	0.0909	2.8056
D5	2	Other Special Machines	0.1818	4.5564
D6	1	Thermal Processes and Apparatus	0.0909	4.4559
D8	3	Transport	0.2727	4.7426
