letter	number	name	frequency	specialisation
C2	1	Biotechnology	0.125	4.417
D1	1	Handling	0.125	2.9343
D6	5	Thermal Processes and Apparatus	0.625	30.6373
E3	1	Civil Engineering	0.125	2.6261
