"","source","target","flow"
"113","Ancona","Zurich",2
"114","Angers","Angers",1
"115","Angers","Bale",1
"116","Angers","Birmingham",1
"117","Angers","Frankfurt",2
"118","Angers","London",2
"119","Angers","Mannheim",1
"120","Angers","Milano",1
"121","Angers","Munchen",2
"122","Angers","Munster",1
"123","Angers","Paderborn",1
"124","Angers","Paris",2
"125","Angers","Stuttgart",1
"126","Angouleme","Graz",1
"127","Angouleme","Vicenza",1
"128","Annecy","Annecy",79
"129","Annecy","Baden-Baden",1
"130","Annecy","Bale",1
"131","Annecy","Bergen",1
"132","Annecy","Berlin",2
"133","Annecy","Berne",3
"134","Annecy","Besancon",2
"135","Annecy","Bremen",1
"136","Annecy","Bruxelles",2
"137","Annecy","Cardiff",1
"138","Annecy","Clermont-Ferrand",1
"139","Annecy","Cologne",1
"140","Annecy","Copenhague",1
"141","Annecy","Courtrai",1
"142","Annecy","Dortmund",1
"143","Annecy","Dusseldorf",3
"144","Annecy","Firenze",7
"145","Annecy","Frankfurt",1
"146","Annecy","Freiburg",1
"147","Annecy","Friedrichshafen",1
"148","Annecy","Goteborg",8
"149","Annecy","Grenoble",2
"150","Annecy","Hannover",1
"151","Annecy","London",1
"152","Annecy","Lyon",4
"153","Annecy","Mannheim",2
"154","Annecy","Memmingen",1
"155","Annecy","Milano",4
"156","Annecy","Munchen",1
"157","Annecy","Nice",1
"158","Annecy","Nurnberg",5
"159","Annecy","Paderborn",5
"160","Annecy","Paris",20
"161","Annecy","Pescara",1
"162","Annecy","Pisa",1
"163","Annecy","Rennes",5
"164","Annecy","Saint-Etienne",2
"165","Annecy","Saint-Moritz",2
"166","Annecy","Salzburg",1
"167","Annecy","Stuttgart",6
"168","Annecy","Torino",13
"169","Annecy","Utrecht",5
"170","Annecy","Venezia",3
"171","Annecy","Verona",1
"172","Annecy","Wien",1
"173","Annecy","Zurich",4
"174","Anvers","Anvers",9
"175","Anvers","Augsburg",2
"176","Anvers","Barcelone",4
"177","Anvers","Clermont-Ferrand",2
"178","Anvers","Enschede",1
"179","Anvers","Epinal",1
"180","Anvers","Essen",3
"181","Anvers","Firenze",1
"182","Anvers","Frankfurt",1
"183","Anvers","Freiburg",2
"184","Anvers","Grenoble",1
"185","Anvers","Hamburg",1
"186","Anvers","Hull",1
"187","Anvers","Kiel",3
"188","Anvers","London",2
"189","Anvers","Lubeck",1
"190","Anvers","Luxembourg",1
"191","Anvers","Memmingen",1
"192","Anvers","Munster",1
"193","Anvers","Newcastle",1
"194","Anvers","Pamplona",1
"195","Anvers","Paris",2
"196","Anvers","Salzburg",1
"197","Anvers","Stockholm",3
"198","Anvers","Utrecht",1
"199","Anvers","Vicenza",1
"200","Anvers","Wien",1
"201","Athens","Friedrichshafen",1
"202","Athens","Roma",1
"203","Augsburg","Amsterdam",1
"204","Augsburg","Annecy",1
"205","Augsburg","Augsburg",13
"206","Augsburg","Bale",1
"207","Augsburg","Birmingham",1
"208","Augsburg","Bournemouth",1
"209","Augsburg","Bregenz",1
"210","Augsburg","Bremen",1
"211","Augsburg","Cologne",2
"212","Augsburg","Copenhague",2
"213","Augsburg","Cuneo",1
"214","Augsburg","Dortmund",1
"215","Augsburg","Dusseldorf",1
"216","Augsburg","Frankfurt",9
"217","Augsburg","Goteborg",1
"218","Augsburg","Ingolstadt",1
"219","Augsburg","London",1
"220","Augsburg","Maastricht",1
"221","Augsburg","Malaga",1
"222","Augsburg","Malmo",1
"223","Augsburg","Mannheim",3
"224","Augsburg","Marseille",1
"225","Augsburg","Memmingen",1
"226","Augsburg","Milano",2
"227","Augsburg","Munchen",12
"228","Augsburg","Munster",1
"229","Augsburg","Newcastle",1
"230","Augsburg","Nurnberg",2
"231","Augsburg","Paderborn",1
"232","Augsburg","Paris",3
"233","Augsburg","Rennes",1
"234","Augsburg","Saarbrucken",1
"235","Augsburg","Salzburg",1
"236","Augsburg","Savona",1
"237","Augsburg","Stuttgart",4
"238","Augsburg","Torino",1
"239","Augsburg","Venezia",1
"240","Augsburg","Zurich",3
"241","Augsburg","Zwolle",1
"242","Aurillac","Aurillac",1
"243","Auxerre","Annecy",1
"244","Auxerre","Auxerre",2
"245","Auxerre","Cologne",3
"246","Auxerre","Frankfurt",2
"247","Auxerre","London",2
"248","Auxerre","Lyon",2
"249","Auxerre","Strasbourg",1
"250","Avignon","Avignon",2
"251","Avignon","Bologna",1
"252","Avignon","Hull",1
"253","Avignon","Paderborn",1
"254","Avignon","Paris",1
"255","Avignon","Parma",1
"256","Baden-Baden","Amiens",1
"257","Baden-Baden","Annecy",1
"258","Baden-Baden","Augsburg",1
"259","Baden-Baden","Baden-Baden",34
"260","Baden-Baden","Bale",2
"261","Baden-Baden","Barcelone",1
"262","Baden-Baden","Besancon",3
"263","Baden-Baden","Birmingham",9
"264","Baden-Baden","Braunschweig",6
"265","Baden-Baden","Cologne",4
"266","Baden-Baden","Dortmund",1
"267","Baden-Baden","Frankfurt",22
"268","Baden-Baden","Friedrichshafen",7
"269","Baden-Baden","Goteborg",2
"270","Baden-Baden","Hannover",4
"271","Baden-Baden","Ingolstadt",1
"272","Baden-Baden","Kiel",1
"273","Baden-Baden","Linkoping",1
"274","Baden-Baden","Linz",1
"275","Baden-Baden","London",2
"276","Baden-Baden","Mannheim",2
"277","Baden-Baden","Milano",2
"278","Baden-Baden","Munchen",7
"279","Baden-Baden","Nurnberg",3
"280","Baden-Baden","Orleans",1
"281","Baden-Baden","Paderborn",2
"282","Baden-Baden","Paris",11
"283","Baden-Baden","Reims",2
"284","Baden-Baden","Saint-Gall",1
"285","Baden-Baden","San Sebastian",3
"286","Baden-Baden","Stuttgart",13
"287","Baden-Baden","Torino",1
"288","Baden-Baden","Vaasa",1
"289","Baden-Baden","Venezia",1
"290","Baden-Baden","Wien",1
"291","Baden-Baden","Zurich",2
"292","Bad Kreuznach","Bad Kreuznach",3
"293","Bad Kreuznach","Bale",1
"294","Bad Kreuznach","Bregenz",1
"295","Bad Kreuznach","Cologne",2
"296","Bad Kreuznach","Frankfurt",1
"297","Bad Kreuznach","London",2
"298","Bad Kreuznach","Mannheim",1
"299","Bad Kreuznach","Munchen",1
"300","Bad Kreuznach","Paris",4
"301","Bad Kreuznach","Roma",1
"302","Bad Kreuznach","Stuttgart",2
"303","Bale","Amsterdam",2
"304","Bale","Annecy",2
"305","Bale","Augsburg",1
"306","Bale","Auxerre",1
"307","Bale","Bale",72
"308","Bale","Berne",3
"309","Bale","Besancon",3
"310","Bale","Blackpool",1
"311","Bale","Bologna",1
"312","Bale","Bremen",1
"313","Bale","Bristol",3
"314","Bale","Bruxelles",2
"315","Bale","Budapest",2
"316","Bale","Cologne",12
"317","Bale","Copenhague",1
"318","Bale","Cuneo",1
"319","Bale","Dortmund",7
"320","Bale","Dusseldorf",2
"321","Bale","Eindhoven",1
"322","Bale","Enschede",1
"323","Bale","Esbjerg",4
"324","Bale","Falun",1
"325","Bale","Forli",1
"326","Bale","Frankfurt",12
"327","Bale","Freiburg",7
"328","Bale","Gavle-Sandviken",1
"329","Bale","Geneve",4
"330","Bale","Goteborg",2
"331","Bale","Graz",1
"332","Bale","Grenoble",3
"333","Bale","Hannover",14
"334","Bale","Helsinki",2
"335","Bale","Hof",1
"336","Bale","Ingolstadt",2
"337","Bale","Karlsruhe",1
"338","Bale","Kassel",1
"339","Bale","Liege",2
"340","Bale","Linz",2
"341","Bale","Liverpool",2
"342","Bale","London",6
"343","Bale","Lyon",3
"344","Bale","Maastricht",1
"345","Bale","Manchester",1
"346","Bale","Mannheim",10
"347","Bale","Metz-Nancy",1
"348","Bale","Milano",12
"349","Bale","Munchen",9
"350","Bale","Munster",1
"351","Bale","Nantes",2
"352","Bale","Nevers",1
"353","Bale","Norwich",2
"354","Bale","Nurnberg",3
"355","Bale","Paris",7
"356","Bale","Pori",1
"357","Bale","Rennes",1
"358","Bale","Rotterdam",1
"359","Bale","Saint-Gall",2
"360","Bale","Stockholm",2
"361","Bale","Stuttgart",7
"362","Bale","Torino",6
"363","Bale","Umea",1
"364","Bale","Utrecht",2
"365","Bale","Valence",1
"366","Bale","Venezia",1
"367","Bale","Wien",2
"368","Bale","Zurich",12
"369","Bale","Zwolle",1
"370","Barcelone","Annecy",3
"371","Barcelone","Avignon",1
"372","Barcelone","Baden-Baden",3
"373","Barcelone","Bale",1
"374","Barcelone","Barcelone",28
"375","Barcelone","Berne",1
"376","Barcelone","Birmingham",1
"377","Barcelone","Bologna",4
"378","Barcelone","Chalon-sur-Saone",1
"379","Barcelone","Cologne",3
"380","Barcelone","Copenhague",1
"381","Barcelone","Cuneo",1
"382","Barcelone","Dortmund",3
"383","Barcelone","Dusseldorf",3
"384","Barcelone","Eindhoven",1
"385","Barcelone","Frankfurt",7
"386","Barcelone","Freiburg",1
"387","Barcelone","Gand",1
"388","Barcelone","Geneve",2
"389","Barcelone","Groningen",1
"390","Barcelone","Hannover",2
"391","Barcelone","Leeds",2
"392","Barcelone","Le Mans",1
"393","Barcelone","London",3
"394","Barcelone","Lyon",3
"395","Barcelone","Malmo",1
"396","Barcelone","Marseille",1
"397","Barcelone","Memmingen",1
"398","Barcelone","Metz-Nancy",1
"399","Barcelone","Milano",5
"400","Barcelone","Munchen",2
"401","Barcelone","Orleans",1
"402","Barcelone","Paris",7
"403","Barcelone","Parma",1
"404","Barcelone","Pori",1
"405","Barcelone","Rouen",1
"406","Barcelone","Stockholm",1
"407","Barcelone","Stuttgart",7
"408","Barcelone","Swindon",1
"409","Barcelone","Torino",4
"410","Barcelone","Udine",4
"411","Barcelone","Utrecht",1
"412","Barcelone","Zurich",4
"413","Bari","Paris",3
"414","Beauvais","Barcelone",1
"415","Beauvais","Beauvais",13
"416","Beauvais","Bologna",1
"417","Beauvais","Cologne",1
"418","Beauvais","Enschede",1
"419","Beauvais","Friedrichshafen",1
"420","Beauvais","Geneve",1
"421","Beauvais","Hamburg",2
"422","Beauvais","Hannover",1
"423","Beauvais","Leeds",1
"424","Beauvais","Letterkenny",1
"425","Beauvais","London",2
"426","Beauvais","Memmingen",1
"427","Beauvais","Munchen",3
"428","Beauvais","Paderborn",2
"429","Beauvais","Paris",13
"430","Beauvais","Saint-Gall",1
"431","Beauvais","Stuttgart",5
"432","Beauvais","Torino",2
"433","Beauvais","Venezia",1
"434","Beauvais","Verona",1
"435","Belfast","Cologne",1
"436","Belfast","Friedrichshafen",1
"437","Belfast","Hannover",1
"438","Belfast","London",1
"439","Belfast","Paris",3
"440","Belfast","Siegen",1
"441","Belfast","Stuttgart",1
"442","Belfast","Udine",1
"443","Bergen","Hamburg",1
"444","Bergen","Karlstad",1
"445","Bergen","Mannheim",1
"446","Bergerac","Grenoble",2
"447","Bergerac","Limoges",2
"448","Berlin","Bale",1
"449","Berlin","Berlin",32
"450","Berlin","Berne",1
"451","Berlin","Besancon",1
"452","Berlin","Birmingham",1
"453","Berlin","Braunschweig",3
"454","Berlin","Brno",1
"455","Berlin","Bruxelles",1
"456","Berlin","Cologne",7
"457","Berlin","Den Haag",1
"458","Berlin","Dortmund",4
"459","Berlin","Dusseldorf",5
"460","Berlin","Esbjerg",1
"461","Berlin","Essen",1
"462","Berlin","Frankfurt",8
"463","Berlin","Freiburg",7
"464","Berlin","Friedrichshafen",3
"465","Berlin","Hamburg",4
"466","Berlin","Hannover",2
"467","Berlin","Kassel",3
"468","Berlin","Limoges",1
"469","Berlin","London",2
"470","Berlin","Mannheim",3
"471","Berlin","Memmingen",3
"472","Berlin","Munchen",6
"473","Berlin","Munster",5
"474","Berlin","Nurnberg",1
"475","Berlin","Paderborn",1
"476","Berlin","Paris",8
"477","Berlin","Saint-Gall",1
"478","Berlin","Salzburg",2
"479","Berlin","Stavanger",1
"480","Berlin","Stockholm",2
"481","Berlin","Stuttgart",18
"482","Berlin","Tarragona",1
"483","Berlin","Vicenza",1
"484","Berlin","Zurich",7
"485","Berne","Alicante",1
"486","Berne","Angers",1
"487","Berne","Bale",2
"488","Berne","Berlin",1
"489","Berne","Berne",50
"490","Berne","Bilbao",2
"491","Berne","Dortmund",3
"492","Berne","Dusseldorf",3
"493","Berne","Essen",3
"494","Berne","Firenze",1
"495","Berne","Frankfurt",10
"496","Berne","Freiburg",2
"497","Berne","Geneve",7
"498","Berne","Goteborg",2
"499","Berne","Hannover",1
"500","Berne","Helsinki",2
"501","Berne","Leicester-Nottingham",1
"502","Berne","Limoges",1
"503","Berne","Linz",1
"504","Berne","London",1
"505","Berne","Lublin",3
"506","Berne","Lugano",2
"507","Berne","Madrid",2
"508","Berne","Manchester",4
"509","Berne","Mannheim",2
"510","Berne","Memmingen",1
"511","Berne","Munchen",5
"512","Berne","Munster",3
"513","Berne","Nurnberg",4
"514","Berne","Odense",1
"515","Berne","Paderborn",2
"516","Berne","Paris",3
"517","Berne","Roma",1
"518","Berne","Saint-Moritz",1
"519","Berne","Salzburg",1
"520","Berne","San Sebastian",1
"521","Berne","Siegen",4
"522","Berne","Stockholm",1
"523","Berne","Stuttgart",14
"524","Berne","Torino",1
"525","Berne","Valence",1
"526","Berne","Vaxjo",1
"527","Berne","Wien",3
"528","Berne","Zurich",2
"529","Besancon","Barcelone",1
"530","Besancon","Berlin",1
"531","Besancon","Berne",1
"532","Besancon","Besancon",8
"533","Besancon","Bologna",1
"534","Besancon","Cologne",3
"535","Besancon","Frankfurt",1
"536","Besancon","Freiburg",1
"537","Besancon","Hamburg",1
"538","Besancon","Hannover",1
"539","Besancon","London",2
"540","Besancon","Memmingen",2
"541","Besancon","Milano",1
"542","Besancon","Munchen",2
"543","Besancon","Pamplona",1
"544","Besancon","Paris",6
"545","Besancon","Rotterdam",2
"546","Besancon","Stuttgart",3
"547","Besancon","Torino",1
"548","Besancon","Zurich",5
"549","Bilbao","Baden-Baden",1
"550","Bilbao","Bilbao",1
"551","Bilbao","Birmingham",1
"552","Bilbao","Braunschweig",2
"553","Bilbao","Bremen",2
"554","Bilbao","Dresden",3
"555","Bilbao","Frankfurt",2
"556","Bilbao","Madrid",1
"557","Bilbao","Paris",6
"558","Bilbao","Torino",6
"559","Birmingham","Amiens",1
"560","Birmingham","Baden-Baden",1
"561","Birmingham","Bad Kreuznach",1
"562","Birmingham","Bale",1
"563","Birmingham","Barcelone",1
"564","Birmingham","Bari",1
"565","Birmingham","Beauvais",2
"566","Birmingham","Berne",1
"567","Birmingham","Besancon",2
"568","Birmingham","Birmingham",189
"569","Birmingham","Blackpool",1
"570","Birmingham","Bologna",1
"571","Birmingham","Braunschweig",1
"572","Birmingham","Brive-la-Gaillarde",1
"573","Birmingham","Cologne",14
"574","Birmingham","Den Haag",1
"575","Birmingham","Dortmund",3
"576","Birmingham","Dublin",1
"577","Birmingham","Dundee",1
"578","Birmingham","Dusseldorf",5
"579","Birmingham","Eindhoven",3
"580","Birmingham","Essen",4
"581","Birmingham","Forli",1
"582","Birmingham","Frankfurt",10
"583","Birmingham","Freiburg",3
"584","Birmingham","Friedrichshafen",3
"585","Birmingham","Geneve",2
"586","Birmingham","Goteborg",1
"587","Birmingham","Hannover",1
"588","Birmingham","Hull",1
"589","Birmingham","Ingolstadt",1
"590","Birmingham","Jonkoping",2
"591","Birmingham","Leeds",2
"592","Birmingham","Leicester-Nottingham",1
"593","Birmingham","Le Mans",1
"594","Birmingham","Limoges",1
"595","Birmingham","Linz",2
"596","Birmingham","London",23
"597","Birmingham","Malmo",3
"598","Birmingham","Mannheim",1
"599","Birmingham","Metz-Nancy",3
"600","Birmingham","Milano",5
"601","Birmingham","Munchen",14
"602","Birmingham","Newcastle",3
"603","Birmingham","Nurnberg",1
"604","Birmingham","Odense",1
"605","Birmingham","Ostende-Bruges",9
"606","Birmingham","Paderborn",2
"607","Birmingham","Paris",49
"608","Birmingham","Reims",1
"609","Birmingham","Ronneby",2
"610","Birmingham","Saint-Gall",1
"611","Birmingham","Salzburg",1
"612","Birmingham","Schwerin",1
"613","Birmingham","Siegen",2
"614","Birmingham","Southampton",1
"615","Birmingham","Stockholm",1
"616","Birmingham","Stuttgart",11
"617","Birmingham","Swansea",1
"618","Birmingham","Swindon",4
"619","Birmingham","Torino",3
"620","Birmingham","Utrecht",1
"621","Birmingham","Venezia",1
"622","Birmingham","Vitoria-Gasteiz",1
"623","Birmingham","Zurich",4
"624","Birmingham","Zwolle",3
"625","Blackpool","Blackpool",5
"626","Blackpool","London",3
"627","Blackpool","Milano",1
"628","Blackpool","Newcastle",1
"629","Blackpool","Stuttgart",1
"630","Bologna","Aarhus",1
"631","Bologna","Bale",2
"632","Bologna","Beauvais",3
"633","Bologna","Birmingham",6
"634","Bologna","Bologna",46
"635","Bologna","Braunschweig",1
"636","Bologna","Bregenz",1
"637","Bologna","Bremen",1
"638","Bologna","Brighton",1
"639","Bologna","Bruxelles",1
"640","Bologna","Budapest",2
"641","Bologna","Caen",1
"642","Bologna","Cambridge",1
"643","Bologna","Cologne",10
"644","Bologna","Copenhague",1
"645","Bologna","Courtrai",2
"646","Bologna","Den Haag",1
"647","Bologna","Dortmund",15
"648","Bologna","Dundee",1
"649","Bologna","Dusseldorf",7
"650","Bologna","Eindhoven",1
"651","Bologna","Enschede",1
"652","Bologna","Frankfurt",3
"653","Bologna","Freiburg",4
"654","Bologna","Friedrichshafen",3
"655","Bologna","Gavle-Sandviken",1
"656","Bologna","Geneve",1
"657","Bologna","Goteborg",3
"658","Bologna","Hamburg",1
"659","Bologna","Hof",2
"660","Bologna","Kalmar",1
"661","Bologna","Karlsruhe",2
"662","Bologna","Leeds",2
"663","Bologna","Leicester-Nottingham",1
"664","Bologna","Linz",2
"665","Bologna","London",5
"666","Bologna","Lyon",2
"667","Bologna","Madrid",1
"668","Bologna","Manchester",1
"669","Bologna","Mannheim",1
"670","Bologna","Memmingen",1
"671","Bologna","Middlesbrough",1
"672","Bologna","Milano",15
"673","Bologna","Munchen",3
"674","Bologna","Munster",2
"675","Bologna","Nurnberg",2
"676","Bologna","Palma de Mallorca",2
"677","Bologna","Paris",10
"678","Bologna","Pisa",1
"679","Bologna","Pori",3
"680","Bologna","Roma",1
"681","Bologna","Siegen",1
"682","Bologna","Stockholm",4
"683","Bologna","Stuttgart",5
"684","Bologna","Torino",6
"685","Bologna","Toulon",1
"686","Bologna","Valencia",4
"687","Bologna","Venezia",2
"688","Bologna","Vitoria-Gasteiz",1
"689","Bologna","Zurich",3
"690","Bolzano","Amiens",1
"691","Bolzano","Bolzano",4
"692","Bolzano","Dortmund",1
"693","Bolzano","Dusseldorf",2
"694","Bolzano","Munchen",1
"695","Bolzano","Orleans",1
"696","Bolzano","Stuttgart",2
"697","Bordeaux","Bordeaux",1
"698","Bordeaux","Dusseldorf",1
"699","Bordeaux","Orleans",2
"700","Bordeaux","Paris",2
"701","Bordeaux","Stuttgart",1
"702","Bourges","Bourges",1
"703","Bourges","Frankfurt",1
"704","Bourges","Mannheim",1
"705","Bourges","Milano",1
"706","Bourges","Paris",1
"707","Bourges","Torino",1
"708","Bournemouth","Munchen",1
"709","Bournemouth","Torino",1
"710","Braga","Erfurt",1
"711","Braga","Milano",1
"712","Braunschweig","Baden-Baden",1
"713","Braunschweig","Bale",2
"714","Braunschweig","Berne",1
"715","Braunschweig","Birmingham",6
"716","Braunschweig","Braunschweig",29
"717","Braunschweig","Bremen",1
"718","Braunschweig","Bristol",1
"719","Braunschweig","Cologne",10
"720","Braunschweig","Dortmund",4
"721","Braunschweig","Dusseldorf",4
"722","Braunschweig","Edinburgh",1
"723","Braunschweig","Eindhoven",2
"724","Braunschweig","Esbjerg",1
"725","Braunschweig","Frankfurt",6
"726","Braunschweig","Friedrichshafen",7
"727","Braunschweig","Gavle-Sandviken",1
"728","Braunschweig","Goteborg",3
"729","Braunschweig","Ingolstadt",2
"730","Braunschweig","Innsbruck",1
"731","Braunschweig","Kassel",1
"732","Braunschweig","Lille",1
"733","Braunschweig","London",10
"734","Braunschweig","Mannheim",2
"735","Braunschweig","Memmingen",1
"736","Braunschweig","Milano",2
"737","Braunschweig","Munchen",3
"738","Braunschweig","Napoli",2
"739","Braunschweig","Nurnberg",3
"740","Braunschweig","Orebro",1
"741","Braunschweig","Paris",24
"742","Braunschweig","Pescara",1
"743","Braunschweig","Reims",1
"744","Braunschweig","Siegen",2
"745","Braunschweig","Stockholm",1
"746","Braunschweig","Stuttgart",25
"747","Braunschweig","Torino",4
"748","Braunschweig","Utrecht",4
"749","Braunschweig","Venezia",1
"750","Braunschweig","Waterford",1
"751","Braunschweig","Zurich",3
"752","Bregenz","Berne",1
"753","Bregenz","Bregenz",13
"754","Bregenz","Courtrai",1
"755","Bregenz","Dortmund",1
"756","Bregenz","Frankfurt",7
"757","Bregenz","Geneve",1
"758","Bregenz","Glasgow",1
"759","Bregenz","Hannover",1
"760","Bregenz","London",1
"761","Bregenz","Madrid",1
"762","Bregenz","Manchester",1
"763","Bregenz","Memmingen",1
"764","Bregenz","Milano",3
"765","Bregenz","Munchen",3
"766","Bregenz","Nantes",1
"767","Bregenz","Nurnberg",1
"768","Bregenz","Paderborn",1
"769","Bregenz","Paris",10
"770","Bregenz","Rotterdam",2
"771","Bregenz","Saint-Gall",3
"772","Bregenz","Siegen",1
"773","Bregenz","Stuttgart",3
"774","Bregenz","Torino",2
"775","Bregenz","Venezia",1
"776","Bregenz","Wien",3
"777","Bremen","Aarhus",1
"778","Bremen","Bad Kreuznach",2
"779","Bremen","Barcelone",1
"780","Bremen","Berlin",1
"781","Bremen","Birmingham",3
"782","Bremen","Blackpool",1
"783","Bremen","Bologna",1
"784","Bremen","Braunschweig",1
"785","Bremen","Bremen",25
"786","Bremen","Cologne",11
"787","Bremen","Dortmund",2
"788","Bremen","Dusseldorf",3
"789","Bremen","Eindhoven",2
"790","Bremen","Essen",1
"791","Bremen","Firenze",1
"792","Bremen","Frankfurt",4
"793","Bremen","Friedrichshafen",1
"794","Bremen","Gavle-Sandviken",1
"795","Bremen","Geneve",1
"796","Bremen","Gloucester",1
"797","Bremen","Hamburg",5
"798","Bremen","Hannover",1
"799","Bremen","Hof",1
"800","Bremen","Ingolstadt",2
"801","Bremen","Jonkoping",2
"802","Bremen","Karlsruhe",1
"803","Bremen","Kassel",1
"804","Bremen","Klagenfurt",1
"805","Bremen","Linz",2
"806","Bremen","London",2
"807","Bremen","Mannheim",7
"808","Bremen","Milano",2
"809","Bremen","Munchen",14
"810","Bremen","Nurnberg",1
"811","Bremen","Paderborn",1
"812","Bremen","Paris",29
"813","Bremen","Parma",1
"814","Bremen","Reims",1
"815","Bremen","Rotterdam",2
"816","Bremen","Strasbourg",1
"817","Bremen","Stuttgart",18
"818","Bremen","Torino",2
"819","Bremen","Udine",1
"820","Bremen","Verona",1
"821","Bremen","Wien",3
"822","Bremen","Zurich",4
"823","Bremen","Zwolle",1
"824","Brighton","Birmingham",4
"825","Brighton","Braunschweig",1
"826","Brighton","Bristol",1
"827","Brighton","London",2
"828","Brighton","Paris",1
"829","Brighton","Wien",1
"830","Bristol","Augsburg",2
"831","Bristol","Berne",2
"832","Bristol","Bristol",10
"833","Bristol","Cologne",3
"834","Bristol","Frankfurt",1
"835","Bristol","Geneve",2
"836","Bristol","Hull",1
"837","Bristol","London",6
"838","Bristol","Memmingen",1
"839","Bristol","Munchen",3
"840","Bristol","Paris",2
"841","Bristol","Parma",2
"842","Bristol","Roma",1
"843","Bristol","Stuttgart",2
"844","Bristol","Valence",1
"845","Bristol","Valencia",1
"846","Bristol","Zwolle",1
"847","Brno","Dortmund",1
"848","Brno","Hannover",1
"849","Bruxelles","Amsterdam",1
"850","Bruxelles","Anvers",2
"851","Bruxelles","Augsburg",1
"852","Bruxelles","Bad Kreuznach",1
"853","Bruxelles","Bale",1
"854","Bruxelles","Berlin",1
"855","Bruxelles","Braunschweig",1
"856","Bruxelles","Bristol",2
"857","Bruxelles","Bruxelles",15
"858","Bruxelles","Cologne",1
"859","Bruxelles","Den Haag",1
"860","Bruxelles","Dijon",1
"861","Bruxelles","Dortmund",1
"862","Bruxelles","Dusseldorf",2
"863","Bruxelles","Eindhoven",1
"864","Bruxelles","Frankfurt",7
