"","source","target","flow"
"427","Cologne","Stuttgart",4
"428","Cologne","Tampere",1
"429","Cologne","Torino",1
"430","Cologne","Toulouse",1
"431","Cologne","Utrecht",20
"432","Cologne","Vicenza",4
"433","Cologne","Wien",4
"434","Cologne","Wroclaw",1
"435","Cologne","Zurich",5
"436","Copenhague","Cologne",1
"437","Copenhague","Copenhague",1
"438","Copenhague","Den Haag",1
"439","Copenhague","Frankfurt",2
"440","Copenhague","Helsinki",4
"441","Copenhague","London",1
"442","Copenhague","Maastricht",2
"443","Copenhague","Malmo",1
"444","Copenhague","Mannheim",3
"445","Copenhague","Milano",5
"446","Copenhague","Palermo",3
"447","Copenhague","Paris",2
"448","Copenhague","Venezia",5
"449","Courtrai","Cologne",1
"450","Courtrai","Courtrai",2
"451","Courtrai","Mannheim",1
"452","Cuneo","Nurnberg",1
"453","Cuxhaven","Cuxhaven",5
"454","Den Haag","Amsterdam",7
"455","Den Haag","Bale",8
"456","Den Haag","Berlin",1
"457","Den Haag","Bruxelles",1
"458","Den Haag","Charleroi",1
"459","Den Haag","Cologne",7
"460","Den Haag","Copenhague",1
"461","Den Haag","Den Haag",431
"462","Den Haag","Dusseldorf",1
"463","Den Haag","Essen",8
"464","Den Haag","Frankfurt",12
"465","Den Haag","Graz",1
"466","Den Haag","Groningen",1
"467","Den Haag","Kiel",1
"468","Den Haag","Leeds",1
"469","Den Haag","London",27
"470","Den Haag","Lubeck",1
"471","Den Haag","Maastricht",3
"472","Den Haag","Madrid",1
"473","Den Haag","Maidstone",2
"474","Den Haag","Mannheim",24
"475","Den Haag","Milano",9
"476","Den Haag","Munster",3
"477","Den Haag","Paris",6
"478","Den Haag","Reims",2
"479","Den Haag","Roma",1
"480","Den Haag","Rotterdam",2
"481","Den Haag","Utrecht",1
"482","Den Haag","Zurich",1
"483","Dijon","Blackpool",1
"484","Dijon","Cologne",2
"485","Dijon","Graz",1
"486","Dijon","Mannheim",1
"487","Dijon","Utrecht",1
"488","Dortmund","Anvers",1
"489","Dortmund","Bale",10
"490","Dortmund","Berlin",1
"491","Dortmund","Berne",1
"492","Dortmund","Braunschweig",1
"493","Dortmund","Bremen",1
"494","Dortmund","Budapest",1
"495","Dortmund","Charleroi",2
"496","Dortmund","Cologne",3
"497","Dortmund","Den Haag",1
"498","Dortmund","Dortmund",12
"499","Dortmund","Dusseldorf",2
"500","Dortmund","Essen",1
"501","Dortmund","Frankfurt",9
"502","Dortmund","Hamburg",1
"503","Dortmund","Hof",1
"504","Dortmund","Kassel",1
"505","Dortmund","London",1
"506","Dortmund","Lubeck",1
"507","Dortmund","Mannheim",7
"508","Dortmund","Milano",1
"509","Dortmund","Montpellier",2
"510","Dortmund","Munchen",3
"511","Dortmund","Munster",1
"512","Dortmund","Wien",1
"513","Dresden","Augsburg",2
"514","Dresden","Bale",2
"515","Dresden","Berlin",1
"516","Dresden","Cologne",9
"517","Dresden","Dresden",10
"518","Dresden","Frankfurt",3
"519","Dresden","Groningen",2
"520","Dresden","Mannheim",1
"521","Dresden","Milano",1
"522","Dresden","Paris",2
"523","Dublin","Bale",3
"524","Dublin","Cologne",1
"525","Dublin","Den Haag",1
"526","Dublin","Dublin",11
"527","Dublin","Dusseldorf",1
"528","Dublin","Frankfurt",2
"529","Dublin","Hamburg",1
"530","Dublin","London",1
"531","Dublin","Lyon",1
"532","Dublin","Paris",2
"533","Dundee","Utrecht",1
"534","Dusseldorf","Anvers",7
"535","Dusseldorf","Augsburg",2
"536","Dusseldorf","Baden-Baden",1
"537","Dusseldorf","Bale",15
"538","Dusseldorf","Barcelone",3
"539","Dusseldorf","Berlin",1
"540","Dusseldorf","Berne",1
"541","Dusseldorf","Birmingham",10
"542","Dusseldorf","Bologna",1
"543","Dusseldorf","Bremen",4
"544","Dusseldorf","Clermont-Ferrand",1
"545","Dusseldorf","Cologne",114
"546","Dusseldorf","Den Haag",3
"547","Dusseldorf","Dortmund",2
"548","Dusseldorf","Dresden",1
"549","Dusseldorf","Dusseldorf",149
"550","Dusseldorf","Eindhoven",2
"551","Dusseldorf","Essen",16
"552","Dusseldorf","Frankfurt",40
"553","Dusseldorf","Geneve",1
"554","Dusseldorf","Grenoble",1
"555","Dusseldorf","Hamburg",10
"556","Dusseldorf","Hannover",5
"557","Dusseldorf","Kassel",1
"558","Dusseldorf","London",10
"559","Dusseldorf","Lubeck",1
"560","Dusseldorf","Maastricht",4
"561","Dusseldorf","Manchester",2
"562","Dusseldorf","Mannheim",34
"563","Dusseldorf","Milano",11
"564","Dusseldorf","Munchen",16
"565","Dusseldorf","Munster",38
"566","Dusseldorf","Paris",31
"567","Dusseldorf","Rotterdam",2
"568","Dusseldorf","Saint-Gall",1
"569","Dusseldorf","Saint-Moritz",2
"570","Dusseldorf","Southampton",4
"571","Dusseldorf","Stockholm",1
"572","Dusseldorf","Torino",1
"573","Dusseldorf","Utrecht",5
"574","Dusseldorf","Wien",1
"575","Dusseldorf","Zurich",13
"576","Edinburgh","Bremen",1
"577","Edinburgh","Den Haag",1
"578","Edinburgh","Leeds",1
"579","Edinburgh","Madrid",1
"580","Eindhoven","Amsterdam",1
"581","Eindhoven","Anvers",1
"582","Eindhoven","Cologne",5
"583","Eindhoven","Dusseldorf",2
"584","Eindhoven","Eindhoven",8
"585","Eindhoven","Frankfurt",1
"586","Eindhoven","London",4
"587","Eindhoven","Mannheim",6
"588","Eindhoven","Milano",4
"589","Eindhoven","Munchen",2
"590","Eindhoven","Munster",1
"591","Eindhoven","Paris",4
"592","Enschede","Torino",1
"593","Erfurt","Anvers",1
"594","Erfurt","Bremen",1
"595","Erfurt","Erfurt",1
"596","Erfurt","Frankfurt",1
"597","Erfurt","Glasgow",1
"598","Erfurt","Saarbrucken",1
"599","Esbjerg","Copenhague",1
"600","Esbjerg","Esbjerg",2
"601","Esbjerg","London",3
"602","Esbjerg","Mannheim",2
"603","Esbjerg","Swindon",1
"604","Essen","Anvers",24
"605","Essen","Augsburg",2
"606","Essen","Baden-Baden",1
"607","Essen","Bale",22
"608","Essen","Berlin",3
"609","Essen","Birmingham",4
"610","Essen","Bologna",4
"611","Essen","Bremen",1
"612","Essen","Bruxelles",1
"613","Essen","Cardiff",3
"614","Essen","Clermont-Ferrand",1
"615","Essen","Cologne",49
"616","Essen","Den Haag",6
"617","Essen","Dresden",1
"618","Essen","Dusseldorf",51
"619","Essen","Edinburgh",1
"620","Essen","Essen",323
"621","Essen","Frankfurt",35
"622","Essen","Freiburg",1
"623","Essen","Goteborg",3
"624","Essen","Hamburg",1
"625","Essen","Hannover",2
"626","Essen","Helsinki",2
"627","Essen","Ingolstadt",1
"628","Essen","Kassel",3
"629","Essen","Kiel",2
"630","Essen","Leeds",3
"631","Essen","London",19
"632","Essen","Lubeck",1
"633","Essen","Lugano",1
"634","Essen","Maastricht",1
"635","Essen","Manchester",4
"636","Essen","Mannheim",37
"637","Essen","Milano",7
"638","Essen","Munchen",36
"639","Essen","Munster",14
"640","Essen","Nurnberg",4
"641","Essen","Paderborn",1
"642","Essen","Paris",9
"643","Essen","Rotterdam",2
"644","Essen","Saint-Gall",1
"645","Essen","Saint-Moritz",8
"646","Essen","Stuttgart",2
"647","Essen","Utrecht",4
"648","Essen","Zurich",7
"649","Exeter","Exeter",2
"650","Exeter","Frankfurt",1
"651","Exeter","Maastricht",1
"652","Exeter","Mannheim",2
"653","Exeter","Paris",1
"654","Firenze","Helsinki",2
"655","Firenze","Oslo",1
"656","Forli","Mannheim",1
"657","Forli","Milano",1
"658","Frankfurt","Amsterdam",6
"659","Frankfurt","Anvers",4
"660","Frankfurt","Augsburg",3
"661","Frankfurt","Bale",118
"662","Frankfurt","Barcelone",2
"663","Frankfurt","Beauvais",1
"664","Frankfurt","Belfast",1
"665","Frankfurt","Berlin",11
"666","Frankfurt","Birmingham",8
"667","Frankfurt","Blackpool",1
"668","Frankfurt","Bologna",1
"669","Frankfurt","Braunschweig",11
"670","Frankfurt","Bremen",7
"671","Frankfurt","Bruxelles",7
"672","Frankfurt","Budapest",1
"673","Frankfurt","Camborne-Redruth",1
"674","Frankfurt","Cambridge",1
"675","Frankfurt","Charleroi",4
"676","Frankfurt","Clermont-Ferrand",4
"677","Frankfurt","Cologne",146
"678","Frankfurt","Copenhague",1
"679","Frankfurt","Cuxhaven",1
"680","Frankfurt","Den Haag",15
"681","Frankfurt","Dortmund",3
"682","Frankfurt","Dusseldorf",35
"683","Frankfurt","Eindhoven",7
"684","Frankfurt","Erfurt",1
"685","Frankfurt","Essen",6
"686","Frankfurt","Exeter",2
"687","Frankfurt","Frankfurt",1128
"688","Frankfurt","Geneve",2
"689","Frankfurt","Graz",11
"690","Frankfurt","Groningen",3
"691","Frankfurt","Halmstad",1
"692","Frankfurt","Hamburg",13
"693","Frankfurt","Hannover",4
"694","Frankfurt","Helsinki",12
"695","Frankfurt","Innsbruck",1
"696","Frankfurt","Karlsruhe",2
"697","Frankfurt","Klagenfurt",1
"698","Frankfurt","Leipzig",2
"699","Frankfurt","Linz",3
"700","Frankfurt","London",68
"701","Frankfurt","Lubeck",2
"702","Frankfurt","Lugano",1
"703","Frankfurt","Lyon",2
"704","Frankfurt","Maastricht",10
"705","Frankfurt","Madrid",1
"706","Frankfurt","Maidstone",1
"707","Frankfurt","Malmo",2
"708","Frankfurt","Manchester",3
"709","Frankfurt","Mannheim",138
"710","Frankfurt","Milano",31
"711","Frankfurt","Munchen",41
"712","Frankfurt","Munster",30
"713","Frankfurt","Nice",1
"714","Frankfurt","Nurnberg",10
"715","Frankfurt","Oxford",2
"716","Frankfurt","Paderborn",2
"717","Frankfurt","Palermo",1
"718","Frankfurt","Paris",71
"719","Frankfurt","Roma",8
"720","Frankfurt","Rotterdam",5
"721","Frankfurt","Saarbrucken",8
"722","Frankfurt","Saint-Gall",2
"723","Frankfurt","Sofia",1
"724","Frankfurt","Southampton",3
"725","Frankfurt","Stockholm",2
"726","Frankfurt","Strasbourg",3
"727","Frankfurt","Stuttgart",7
"728","Frankfurt","Troyes",1
"729","Frankfurt","Utrecht",13
"730","Frankfurt","Vaxjo",1
"731","Frankfurt","Vicenza",1
"732","Frankfurt","Wien",1
"733","Frankfurt","Zurich",13
"734","Frankfurt","Zwolle",1
"735","Freiburg","Bruxelles",1
"736","Freiburg","Cologne",3
"737","Freiburg","Den Haag",1
"738","Freiburg","Frankfurt",7
"739","Freiburg","Freiburg",4
"740","Freiburg","Leipzig",1
"741","Freiburg","London",3
"742","Freiburg","Munster",2
"743","Gand","Bremen",1
"744","Gand","Bruxelles",2
"745","Gand","Den Haag",1
"746","Gand","Gand",2
"747","Gand","Mannheim",5
"748","Gand","Saint-Gall",2
"749","Geneve","Anvers",3
"750","Geneve","Bale",3
"751","Geneve","Brindisi",2
"752","Geneve","Charleroi",3
"753","Geneve","Clermont-Ferrand",4
"754","Geneve","Cologne",13
"755","Geneve","Frankfurt",3
"756","Geneve","Geneve",22
"757","Geneve","Hannover",1
"758","Geneve","London",9
"759","Geneve","Maastricht",9
"760","Geneve","Mannheim",7
"761","Geneve","Milano",2
"762","Geneve","Munchen",3
"763","Geneve","Munster",1
"764","Geneve","Nurnberg",1
"765","Geneve","Paris",5
"766","Geneve","Rotterdam",1
"767","Geneve","Stockholm",1
"768","Geneve","Stuttgart",1
"769","Geneve","Zurich",1
"770","Genova","Dusseldorf",1
"771","Genova","Utrecht",2
"772","Glasgow","Bale",2
"773","Glasgow","Glasgow",4
"774","Glasgow","Paris",1
"775","Goteborg","Anvers",1
"776","Goteborg","Cardiff",1
"777","Goteborg","Dusseldorf",1
"778","Goteborg","Frankfurt",1
"779","Goteborg","Goteborg",1
"780","Goteborg","Leeds",1
"781","Goteborg","Memmingen",1
"782","Goteborg","Stockholm",1
"783","Graz","Amsterdam",1
"784","Graz","Bremen",1
"785","Graz","Bruxelles",1
"786","Graz","Cardiff",1
"787","Graz","Cologne",13
"788","Graz","Den Haag",2
"789","Graz","Dusseldorf",7
"790","Graz","Eindhoven",1
"791","Graz","Frankfurt",26
"792","Graz","Graz",76
"793","Graz","Hamburg",4
"794","Graz","Ljubljana",1
"795","Graz","London",5
"796","Graz","Maastricht",2
"797","Graz","Mannheim",5
"798","Graz","Milano",1
"799","Graz","Munster",5
"800","Graz","Paris",1
"801","Graz","Southampton",1
"802","Graz","Utrecht",3
"803","Graz","Vicenza",1
"804","Graz","Zurich",2
"805","Graz","Zwolle",1
"806","Grenoble","Bremen",1
"807","Grenoble","Cologne",4
"808","Grenoble","Milano",1
"809","Groningen","Anvers",2
"810","Groningen","Brighton",1
"811","Groningen","Cologne",2
"812","Groningen","Den Haag",5
"813","Groningen","Dusseldorf",2
"814","Groningen","Frankfurt",1
"815","Groningen","Groningen",5
"816","Groningen","Leipzig",1
"817","Groningen","London",1
"818","Groningen","Maastricht",1
"819","Groningen","Mannheim",1
"820","Groningen","Milano",1
"821","Groningen","Rotterdam",1
"822","Groningen","Wien",1
"823","Hamburg","Amsterdam",1
"824","Hamburg","Baden-Baden",1
"825","Hamburg","Bale",3
"826","Hamburg","Berlin",1
"827","Hamburg","Bremen",1
"828","Hamburg","Bruxelles",1
"829","Hamburg","Clermont-Ferrand",2
"830","Hamburg","Cologne",24
"831","Hamburg","Courtrai",1
"832","Hamburg","Den Haag",7
"833","Hamburg","Dortmund",1
"834","Hamburg","Dusseldorf",8
"835","Hamburg","Edinburgh",1
"836","Hamburg","Essen",3
"837","Hamburg","Frankfurt",6
"838","Hamburg","Geneve",2
"839","Hamburg","Glasgow",1
"840","Hamburg","Goteborg",1
"841","Hamburg","Graz",2
"842","Hamburg","Hamburg",58
"843","Hamburg","London",5
"844","Hamburg","Lubeck",2
"845","Hamburg","Lyon",1
"846","Hamburg","Maidstone",1
"847","Hamburg","Mannheim",15
"848","Hamburg","Milano",1
"849","Hamburg","Munchen",4
"850","Hamburg","Munster",1
"851","Hamburg","Paris",16
"852","Hamburg","Rotterdam",1
"853","Hamburg","Saint-Gall",1
"854","Hamburg","Stockholm",1
"855","Hamburg","Zurich",1
"856","Hannover","Amsterdam",1
"857","Hannover","Belfast",1
"858","Hannover","Bruxelles",2
