"","source","target","flow"
"1","Aarhus","Aarhus",1
"2","Aarhus","Amsterdam",1
"3","Aarhus","Cologne",1
"4","Aarhus","Copenhague",1
"5","Aarhus","Hamburg",1
"6","Aarhus","Leeds",1
"7","Aarhus","Leicester-Nottingham",1
"8","Aarhus","Lyon",2
"9","Aarhus","Madrid",1
"10","Aarhus","Munchen",1
"11","Aarhus","Paderborn",1
"12","Aarhus","Paris",1
"13","Aarhus","Stuttgart",1
"14","Aarhus","Valence",1
"15","Aarhus","Zurich",1
"16","Aberdeen","Geneve",1
"17","Aberdeen","Lorient",1
"18","Aberdeen","Oslo",4
"19","Aberdeen","Paris",1
"20","Aberdeen","Venezia",1
"21","Aberdeen","Zurich",2
"22","Albacete","Berlin",2
"23","Albacete","Eindhoven",1
"24","Albi","London",1
"25","Albi","Roma",1
"26","Alghero","Milano",1
"27","Alicante","Alicante",10
"28","Alicante","Augsburg",1
"29","Alicante","Bremen",3
"30","Alicante","Geneve",1
"31","Alicante","Hull",2
"32","Alicante","Milano",1
"33","Alicante","Paderborn",2
"34","Alicante","Stuttgart",1
"35","Alicante","Torino",1
"36","Almeria","Almeria",3
"37","Almeria","Cologne",1
"38","Almeria","London",1
"39","Almeria","Madrid",3
"40","Amiens","Amiens",7
"41","Amiens","Birmingham",3
"42","Amiens","Cologne",1
"43","Amiens","Freiburg",1
"44","Amiens","London",1
"45","Amiens","Paris",4
"46","Amiens","Stuttgart",1
"47","Amiens","Torino",1
"48","Amsterdam","Amsterdam",37
"49","Amsterdam","Besancon",1
"50","Amsterdam","Birmingham",9
"51","Amsterdam","Blackpool",5
"52","Amsterdam","Braunschweig",2
"53","Amsterdam","Brighton",1
"54","Amsterdam","Cologne",3
"55","Amsterdam","Cuneo",1
"56","Amsterdam","Dusseldorf",2
"57","Amsterdam","Eindhoven",4
"58","Amsterdam","Essen",1
"59","Amsterdam","Exeter",1
"60","Amsterdam","Frankfurt",2
"61","Amsterdam","Geneve",3
"62","Amsterdam","Granada",3
"63","Amsterdam","Groningen",1
"64","Amsterdam","Hamburg",1
"65","Amsterdam","Le Mans",1
"66","Amsterdam","Linz",4
"67","Amsterdam","London",6
"68","Amsterdam","Lubeck",3
"69","Amsterdam","Malmo",3
"70","Amsterdam","Milano",3
"71","Amsterdam","Munchen",12
"72","Amsterdam","Nantes",1
"73","Amsterdam","Nurnberg",1
"74","Amsterdam","Ostende-Bruges",1
"75","Amsterdam","Paderborn",1
"76","Amsterdam","Paris",7
"77","Amsterdam","Pisa",4
"78","Amsterdam","Stockholm",1
"79","Amsterdam","Stuttgart",4
"80","Amsterdam","Torino",2
"81","Amsterdam","Trondheim",1
"82","Amsterdam","Turku",1
"83","Amsterdam","Vicenza",2
"84","Amsterdam","Zurich",8
"85","Ancona","Bologna",1
"86","Ancona","Eindhoven",2
"87","Ancona","Gavle-Sandviken",1
"88","Ancona","Marseille",1
"89","Ancona","Milano",1
"90","Ancona","Munchen",1
"91","Ancona","Napoli",1
"92","Ancona","Parma",1
"93","Angers","Angers",14
"94","Angers","Barcelone",1
