"","source","target","flow"
"1","Aalborg","Aalborg",1
"2","Aalborg","Frankfurt",2
"3","Aalborg","Paris",1
"4","Agen","Agen",1
"5","Agen","Hannover",1
"6","Agen","London",1
"7","Albi","Erfurt",1
"8","Albi","London",1
"9","Albi","Paris",1
"10","Almeria","Paris",1
"11","Almeria","Wien",1
"12","Amiens","Paris",1
"13","Amsterdam","Amsterdam",59
"14","Amsterdam","Anvers",2
"15","Amsterdam","Bale",25
"16","Amsterdam","Barcelone",6
"17","Amsterdam","Beauvais",1
"18","Amsterdam","Berlin",7
"19","Amsterdam","Bologna",2
"20","Amsterdam","Cologne",4
"21","Amsterdam","Copenhague",1
"22","Amsterdam","Debrecen",1
"23","Amsterdam","Dusseldorf",3
"24","Amsterdam","Firenze",1
"25","Amsterdam","Forli",1
"26","Amsterdam","Fort-de-France",10
"27","Amsterdam","Frankfurt",10
"28","Amsterdam","Geneve",7
"29","Amsterdam","Hamburg",1
"30","Amsterdam","Hannover",1
"31","Amsterdam","Leicester-Nottingham",1
"32","Amsterdam","London",25
"33","Amsterdam","Lugano",2
"34","Amsterdam","Maidstone",1
"35","Amsterdam","Mannheim",19
"36","Amsterdam","Memmingen",1
"37","Amsterdam","Milano",11
"38","Amsterdam","Oslo",1
"39","Amsterdam","Paris",17
"40","Amsterdam","Roma",1
"41","Amsterdam","Rotterdam",12
"42","Amsterdam","Stockholm",2
"43","Amsterdam","Strasbourg",1
"44","Amsterdam","Stuttgart",2
"45","Amsterdam","Venezia",1
"46","Amsterdam","Wien",2
"47","Ancona","Cologne",1
"48","Angers","London",3
"49","Angers","Mannheim",1
"50","Annecy","Paris",1
"51","Anvers","Anvers",165
"52","Anvers","Bale",12
"53","Anvers","Birmingham",1
"54","Anvers","Bruxelles",1
"55","Anvers","Cologne",7
"56","Anvers","Den Haag",4
"57","Anvers","Frankfurt",12
"58","Anvers","Liverpool",2
"59","Anvers","London",8
"60","Anvers","Maidstone",2
"61","Anvers","Mannheim",4
"62","Anvers","Milano",1
"63","Anvers","Munster",2
"64","Anvers","Newcastle",1
"65","Anvers","Paris",10
"66","Anvers","Utrecht",1
"67","Anvers","Zurich",1
"68","Athens","Athens",1
"69","Athens","Dusseldorf",1
"70","Athens","Frankfurt",4
"71","Athens","London",1
"72","Augsburg","Bale",4
"73","Augsburg","Berlin",1
"74","Augsburg","Cologne",11
"75","Augsburg","Frankfurt",6
"76","Augsburg","Milano",2
"77","Augsburg","Rotterdam",1
"78","Baden-Baden","Baden-Baden",2
"79","Baden-Baden","Brest",2
"80","Baden-Baden","Mannheim",1
"81","Baden-Baden","Milano",1
"82","Baden-Baden","Paris",3
"83","Bad Kreuznach","Barcelone",1
"84","Bad Kreuznach","Frankfurt",1
"85","Bad Kreuznach","Hamburg",2
"86","Bad Kreuznach","Paris",2
"87","Bale","Agen",1
"88","Bale","Amsterdam",8
"89","Bale","Anvers",34
"90","Bale","Bale",1505
"91","Bale","Barcelone",3
"92","Bale","Beauvais",1
"93","Bale","Berlin",22
"94","Bale","Bilbao",1
"95","Bale","Bologna",5
"96","Bale","Bournemouth",1
"97","Bale","Bratislava",1
"98","Bale","Braunschweig",8
"99","Bale","Bruxelles",3
"100","Bale","Budapest",8
"101","Bale","Cambridge",23
"102","Bale","Clermont-Ferrand",1
"103","Bale","Cologne",168
"104","Bale","Copenhague",5
"105","Bale","Debrecen",2
"106","Bale","Den Haag",19
"107","Bale","Dortmund",2
"108","Bale","Dusseldorf",19
"109","Bale","Esbjerg",1
"110","Bale","Essen",2
"111","Bale","Frankfurt",162
"112","Bale","Gand",9
"113","Bale","Geneve",12
"114","Bale","Glasgow",1
"115","Bale","Goteborg",7
"116","Bale","Graz",1
"117","Bale","Hamburg",3
"118","Bale","Hannover",1
"119","Bale","Helsinki",2
"120","Bale","Innsbruck",5
"121","Bale","Karlsruhe",1
"122","Bale","Kassel",2
"123","Bale","Leeds",1
"124","Bale","Linz",2
"125","Bale","Liverpool",2
"126","Bale","London",154
"127","Bale","Lyon",5
"128","Bale","Maastricht",2
"129","Bale","Maidstone",20
"130","Bale","Malmo",2
"131","Bale","Manchester",2
"132","Bale","Mannheim",119
"133","Bale","Memmingen",10
"134","Bale","Metz-Nancy",1
"135","Bale","Milano",54
"136","Bale","Montlucon",2
"137","Bale","Montpellier",1
"138","Bale","Munchen",12
"139","Bale","Munster",9
"140","Bale","Nice",2
"141","Bale","Nurnberg",2
"142","Bale","Oxford",1
"143","Bale","Paderborn",4
"144","Bale","Palermo",1
"145","Bale","Paris",93
"146","Bale","Porto",1
"147","Bale","Praha",1
"148","Bale","Roma",8
"149","Bale","Rotterdam",6
"150","Bale","Saarbrucken",1
"151","Bale","Saint-Moritz",2
"152","Bale","Sevilla",1
"153","Bale","Sion",25
"154","Bale","Southampton",1
"155","Bale","Stockholm",8
"156","Bale","Strasbourg",2
"157","Bale","Stuttgart",3
"158","Bale","Turku",1
"159","Bale","Utrecht",6
"160","Bale","Venezia",2
"161","Bale","Vicenza",3
"162","Bale","Warszawa",2
"163","Bale","Wien",62
"164","Bale","Zurich",10
"165","Bale","Zwolle",1
"166","Barcelone","Amsterdam",1
"167","Barcelone","Anvers",8
"168","Barcelone","Bale",34
"169","Barcelone","Barcelone",71
"170","Barcelone","Berlin",4
"171","Barcelone","Bruxelles",2
"172","Barcelone","Budapest",1
"173","Barcelone","Cagliari",1
"174","Barcelone","Cambridge",1
"175","Barcelone","Cologne",17
"176","Barcelone","Dusseldorf",15
"177","Barcelone","Eindhoven",1
"178","Barcelone","Essen",2
"179","Barcelone","Frankfurt",17
"180","Barcelone","Goteborg",6
"181","Barcelone","Hamburg",3
"182","Barcelone","London",19
"183","Barcelone","Lugano",1
"184","Barcelone","Madrid",1
"185","Barcelone","Maidstone",3
"186","Barcelone","Malmo",10
"187","Barcelone","Mannheim",2
"188","Barcelone","Memmingen",6
"189","Barcelone","Milano",30
"190","Barcelone","Munchen",4
"191","Barcelone","Nurnberg",1
"192","Barcelone","Oslo",1
"193","Barcelone","Paderborn",1
"194","Barcelone","Paris",33
"195","Barcelone","Rotterdam",4
"196","Barcelone","Saarbrucken",1
"197","Barcelone","Savona",1
"198","Barcelone","Turku",1
"199","Barcelone","Wien",11
"200","Barcelone","Zaragoza",1
"201","Barcelone","Zurich",1
"202","Beauvais","Beauvais",1
"203","Beauvais","Cologne",1
"204","Beauvais","Paris",1
"205","Belfast","Belfast",1
"206","Belfast","Mannheim",1
"207","Belfast","Memmingen",1
"208","Belfast","Milano",1
"209","Bergerac","London",1
"210","Bergerac","Milano",1
"211","Bergerac","Paris",3
"212","Bergerac","Roma",1
"213","Bergerac","Rotterdam",1
"214","Berlin","Amsterdam",3
"215","Berlin","Anvers",1
"216","Berlin","Bale",30
"217","Berlin","Berlin",274
"218","Berlin","Birmingham",1
"219","Berlin","Budapest",6
"220","Berlin","Cambridge",6
"221","Berlin","Cologne",24
"222","Berlin","Copenhague",3
"223","Berlin","Den Haag",3
"224","Berlin","Dusseldorf",19
"225","Berlin","Frankfurt",65
"226","Berlin","Freiburg",1
"227","Berlin","Geneve",4
"228","Berlin","Hamburg",8
"229","Berlin","Karlsruhe",1
"230","Berlin","Leeds",1
"231","Berlin","Letterkenny",1
"232","Berlin","London",31
"233","Berlin","Lyon",1
"234","Berlin","Maastricht",1
"235","Berlin","Maidstone",8
"236","Berlin","Mannheim",13
"237","Berlin","Milano",16
"238","Berlin","Munster",1
"239","Berlin","Oslo",4
"240","Berlin","Paris",90
"241","Berlin","Roma",1
"242","Berlin","Rotterdam",12
"243","Berlin","Saint-Gall",2
"244","Berlin","Strasbourg",1
"245","Berlin","Toulouse",1
"246","Berlin","Turku",3
"247","Berlin","Utrecht",3
"248","Berlin","Zurich",4
"249","Berne","London",4
"250","Berne","Nurnberg",1
"251","Berne","Rotterdam",1
"252","Berne","Zurich",1
"253","Bilbao","Bale",2
"254","Bilbao","Bilbao",3
"255","Bilbao","Frankfurt",1
"256","Bilbao","London",1
"257","Bilbao","Mannheim",1
"258","Bilbao","Paris",4
"259","Bilbao","Stockholm",1
"260","Birmingham","Birmingham",3
"261","Birmingham","Frankfurt",1
"262","Birmingham","Mannheim",1
"263","Birmingham","Milano",2
"264","Blackpool","Milano",2
"265","Blackpool","Paris",1
"266","Bologna","Bale",2
"267","Bologna","Bologna",3
"268","Bologna","Dusseldorf",2
"269","Bologna","Frankfurt",1
"270","Bologna","Milano",3
"271","Bologna","Nurnberg",1
"272","Bordeaux","Bordeaux",2
"273","Bordeaux","Den Haag",1
"274","Bordeaux","Frankfurt",2
"275","Bordeaux","Paris",2
"276","Braunschweig","Bale",8
"277","Braunschweig","Braunschweig",13
"278","Braunschweig","Cologne",8
"279","Braunschweig","Frankfurt",5
"280","Braunschweig","Helsinki",2
"281","Braunschweig","London",2
"282","Braunschweig","Paris",8
"283","Bremen","Bremen",1
"284","Bremen","Cologne",1
"285","Bremen","Dusseldorf",1
"286","Bremen","Mannheim",1
"287","Bremen","Niort",1
"288","Bremen","Paris",1
"289","Bremen","Utrecht",2
"290","Brighton","Cologne",3
"291","Brighton","London",1
"292","Brindisi","Brindisi",7
"293","Brindisi","Charleroi",1
"294","Brindisi","London",1
"295","Brindisi","Milano",11
"296","Brindisi","Paris",1
"297","Brindisi","Roma",3
"298","Brive-la-Gaillarde","Lyon",2
"299","Brive-la-Gaillarde","Montpellier",1
"300","Brive-la-Gaillarde","Paris",1
"301","Brive-la-Gaillarde","Toulouse",1
"302","Bruxelles","Amsterdam",3
"303","Bruxelles","Anvers",1
"304","Bruxelles","Bale",1
"305","Bruxelles","Bruxelles",108
"306","Bruxelles","Cologne",9
"307","Bruxelles","Debrecen",1
"308","Bruxelles","Den Haag",5
"309","Bruxelles","Dusseldorf",6
"310","Bruxelles","Frankfurt",15
"311","Bruxelles","Geneve",3
"312","Bruxelles","Glasgow",1
"313","Bruxelles","Goteborg",1
"314","Bruxelles","Hannover",1
"315","Bruxelles","Leeds",1
"316","Bruxelles","London",17
"317","Bruxelles","Manchester",1
"318","Bruxelles","Mannheim",4
"319","Bruxelles","Milano",9
"320","Bruxelles","Munchen",1
"321","Bruxelles","Munster",8
"322","Bruxelles","Palermo",2
"323","Bruxelles","Paris",22
"324","Bruxelles","Roma",1
"325","Bruxelles","Saarbrucken",1
"326","Bruxelles","Southampton",1
"327","Bruxelles","Zurich",1
"328","Budapest","Amsterdam",1
"329","Budapest","Anvers",1
"330","Budapest","Bale",3
"331","Budapest","Budapest",10
"332","Budapest","Cologne",11
"333","Budapest","Frankfurt",2
"334","Budapest","Leeds",2
"335","Budapest","Ljubljana",1
"336","Budapest","London",4
"337","Budapest","Lugano",1
"338","Budapest","Maidstone",1
"339","Budapest","Mannheim",1
"340","Budapest","Paris",4
"341","Budapest","Praha",1
"342","Budapest","Southampton",1
"343","Budapest","Wien",1
"344","Bydgoszcz","Cologne",10
"345","Bydgoszcz","Dusseldorf",2
"346","Bydgoszcz","Karlsruhe",2
"347","Cagliari","Hannover",1
"348","Cagliari","Maastricht",2
"349","Cagliari","Paris",2
"350","Calais","Anvers",5
"351","Calais","Calais",17
"352","Calais","Cologne",4
"353","Calais","Frankfurt",3
"354","Calais","Helsinki",2
"355","Calais","Mannheim",1
"356","Calais","Munchen",1
"357","Calais","Paris",2
"358","Calais","Rotterdam",2
"359","Calais","Utrecht",1
"360","Camborne-Redruth","Camborne-Redruth",1
"361","Cambridge","Bale",6
"362","Cambridge","Berlin",3
"363","Cambridge","Bruxelles",1
"364","Cambridge","Cambridge",34
"365","Cambridge","Cologne",12
"366","Cambridge","Frankfurt",5
"367","Cambridge","Goteborg",5
"368","Cambridge","Linz",1
"369","Cambridge","London",35
"370","Cambridge","Lyon",1
"371","Cambridge","Maidstone",7
"372","Cambridge","Mannheim",15
"373","Cambridge","Milano",1
"374","Cambridge","Paris",3
"375","Cambridge","Zurich",1
"376","Carcassonne","Copenhague",1
"377","Carcassonne","Frankfurt",1
"378","Carcassonne","Geneve",1
"379","Catania","Paris",1
"380","Chambery","Paris",2
"381","Charleroi","Anvers",1
"382","Charleroi","Augsburg",1
"383","Charleroi","Bale",3
"384","Charleroi","Charleroi",65
"385","Charleroi","Cologne",1
"386","Charleroi","Den Haag",1
"387","Charleroi","Essen",1
"388","Charleroi","Frankfurt",1
"389","Charleroi","Karlsruhe",3
"390","Charleroi","London",2
"391","Charleroi","Madrid",1
"392","Charleroi","Milano",3
"393","Charleroi","Munchen",2
"394","Charleroi","Paris",7
"395","Charleroi","Strasbourg",1
"396","Charleroi","Wien",1
"397","Clermont-Ferrand","London",1
"398","Clermont-Ferrand","Paris",6
"399","Cologne","Agen",2
