"","source","target","flow"
"120","Augsburg","Cambridge",1
"121","Augsburg","Cologne",2
"122","Augsburg","Dresden",2
"123","Augsburg","Essen",1
"124","Augsburg","Frankfurt",2
"125","Augsburg","Hamburg",1
"126","Augsburg","Hannover",1
"127","Augsburg","Hof",1
"128","Augsburg","Ingolstadt",1
"129","Augsburg","London",1
"130","Augsburg","Metz-Nancy",1
"131","Augsburg","Milano",1
"132","Augsburg","Munchen",5
"133","Augsburg","Munster",2
"134","Augsburg","Nurnberg",6
"135","Augsburg","Paris",11
"136","Augsburg","Saint-Gall",1
"137","Augsburg","Stuttgart",12
"138","Augsburg","Utrecht",2
"139","Augsburg","Wien",3
"140","Augsburg","Zwolle",1
"141","Aurillac","Aurillac",1
"142","Aurillac","Bale",1
"143","Avignon","Amsterdam",1
"144","Avignon","Bologna",2
"145","Avignon","Dusseldorf",2
"146","Avignon","Firenze",1
"147","Avignon","Munchen",1
"148","Avignon","Odense",1
"149","Avignon","Paris",4
"150","Baden-Baden","Anvers",1
"151","Baden-Baden","Augsburg",3
"152","Baden-Baden","Baden-Baden",7
"153","Baden-Baden","Bale",1
"154","Baden-Baden","Braunschweig",2
"155","Baden-Baden","Cologne",1
"156","Baden-Baden","Dortmund",1
"157","Baden-Baden","Essen",1
"158","Baden-Baden","Frankfurt",1
"159","Baden-Baden","Gand",1
"160","Baden-Baden","Gavle-Sandviken",2
"161","Baden-Baden","Hannover",1
"162","Baden-Baden","Karlsruhe",1
"163","Baden-Baden","Liege",1
"164","Baden-Baden","Maastricht",1
"165","Baden-Baden","Mannheim",2
"166","Baden-Baden","Milano",1
"167","Baden-Baden","Munchen",3
"168","Baden-Baden","Munster",1
"169","Baden-Baden","Nurnberg",1
"170","Baden-Baden","Paderborn",1
"171","Baden-Baden","Paris",2
"172","Baden-Baden","Stockholm",1
"173","Baden-Baden","Stuttgart",10
"174","Baden-Baden","Torino",2
"175","Baden-Baden","Wien",1
"176","Baden-Baden","Zurich",1
"177","Bad Kreuznach","Bad Kreuznach",1
"178","Bad Kreuznach","Cambridge",1
"179","Bad Kreuznach","Dusseldorf",1
"180","Bad Kreuznach","Geneve",1
"181","Bad Kreuznach","Graz",1
"182","Bad Kreuznach","London",2
"183","Bad Kreuznach","Nurnberg",1
"184","Bale","Amsterdam",1
"185","Bale","Bale",92
"186","Bale","Berne",2
"187","Bale","Bremen",3
"188","Bale","Bruxelles",1
"189","Bale","Charleroi",1
"190","Bale","Cologne",6
"191","Bale","Copenhague",2
"192","Bale","Den Haag",1
"193","Bale","Dortmund",1
"194","Bale","Dusseldorf",6
"195","Bale","Eindhoven",3
"196","Bale","Enschede",1
"197","Bale","Essen",8
"198","Bale","Frankfurt",19
"199","Bale","Friedrichshafen",4
"200","Bale","Geneve",1
"201","Bale","Genova",1
"202","Bale","Graz",1
"203","Bale","Helsinki",2
"204","Bale","Jyvaskyla",1
"205","Bale","Linz",3
"206","Bale","London",11
"207","Bale","Lubeck",5
"208","Bale","Lugano",3
"209","Bale","Lyon",1
"210","Bale","Madrid",3
"211","Bale","Mannheim",1
"212","Bale","Marseille",3
"213","Bale","Memmingen",1
"214","Bale","Milano",3
"215","Bale","Munchen",15
"216","Bale","Munster",1
"217","Bale","Nurnberg",1
"218","Bale","Orleans",1
"219","Bale","Oslo",4
"220","Bale","Paris",13
"221","Bale","Pori",1
"222","Bale","San Sebastian",2
"223","Bale","Stockholm",4
"224","Bale","Stuttgart",3
"225","Bale","Tampere",1
"226","Bale","Utrecht",2
"227","Bale","Verona",1
"228","Bale","Wien",3
"229","Bale","Zurich",10
"230","Barcelone","Barcelone",5
"231","Barcelone","Birmingham",2
"232","Barcelone","Bologna",1
"233","Barcelone","Bremen",1
"234","Barcelone","Dijon",1
"235","Barcelone","Enschede",1
"236","Barcelone","Essen",1
"237","Barcelone","Jonkoping",1
"238","Barcelone","Karlovy Vary",1
"239","Barcelone","Linz",1
"240","Barcelone","Ljubljana",1
"241","Barcelone","Munchen",2
"242","Barcelone","Munster",1
"243","Barcelone","Nantes",3
"244","Barcelone","Paris",3
"245","Barcelone","San Sebastian",2
"246","Barcelone","Utrecht",1
"247","Barcelone","Zwolle",1
"248","Bari","Augsburg",1
"249","Beauvais","Mannheim",1
"250","Beauvais","Paris",1
"251","Belfast","Chambery",2
"252","Belfast","Zurich",1
"253","Bergen","Karlsruhe",1
"254","Bergen","Metz-Nancy",1
"255","Bergerac","London",1
"256","Berlin","Augsburg",3
"257","Berlin","Berlin",13
"258","Berlin","Berne",1
"259","Berlin","Birmingham",1
"260","Berlin","Braunschweig",1
"261","Berlin","Bremen",1
"262","Berlin","Catania",1
"263","Berlin","Cologne",6
"264","Berlin","Den Haag",2
"265","Berlin","Dortmund",4
"266","Berlin","Dusseldorf",2
"267","Berlin","Erfurt",1
"268","Berlin","Essen",3
"269","Berlin","Frankfurt",8
"270","Berlin","Freiburg",2
"271","Berlin","Hamburg",3
"272","Berlin","Hannover",1
"273","Berlin","Helsinki",2
"274","Berlin","Ingolstadt",1
"275","Berlin","Klagenfurt",3
"276","Berlin","Leicester-Nottingham",1
"277","Berlin","Lille",1
"278","Berlin","Lubeck",2
"279","Berlin","Lyon",1
"280","Berlin","Malmo",2
"281","Berlin","Mannheim",1
"282","Berlin","Milano",9
"283","Berlin","Munchen",6
"284","Berlin","Munster",3
"285","Berlin","Nurnberg",3
"286","Berlin","Paris",6
"287","Berlin","Roma",1
"288","Berlin","Rotterdam",1
"289","Berlin","Saarbrucken",1
"290","Berlin","Saint-Gall",2
"291","Berlin","Salzburg",2
"292","Berlin","Siegen",1
"293","Berlin","Southampton",1
"294","Berlin","Stuttgart",5
"295","Berlin","Torino",1
"296","Berlin","Utrecht",1
"297","Berlin","Wien",3
"298","Berlin","Zurich",2
"299","Berne","Augsburg",1
"300","Berne","Bale",1
"301","Berne","Berlin",1
"302","Berne","Berne",10
"303","Berne","Bremen",1
"304","Berne","Cologne",2
"305","Berne","Copenhague",1
"306","Berne","Den Haag",1
"307","Berne","Dusseldorf",1
"308","Berne","Essen",1
"309","Berne","Frankfurt",7
"310","Berne","Geneve",1
"311","Berne","Goteborg",1
"312","Berne","Grenoble",3
"313","Berne","Karlsruhe",1
"314","Berne","Linz",1
"315","Berne","Lugano",1
"316","Berne","Lyon",3
"317","Berne","Mannheim",1
"318","Berne","Milano",1
"319","Berne","Munchen",3
"320","Berne","Paris",3
"321","Berne","Rotterdam",1
"322","Berne","Saint-Gall",1
"323","Berne","Siegen",1
"324","Berne","Stockholm",1
"325","Berne","Stuttgart",2
"326","Berne","Utrecht",1
"327","Berne","Zurich",1
"328","Besancon","Frankfurt",1
"329","Besancon","Mannheim",1
"330","Besancon","Munchen",1
"331","Besancon","Paris",2
"332","Besancon","Roma",1
"333","Besancon","Stuttgart",3
"334","Besancon","Torino",1
"335","Bilbao","Bristol",1
"336","Bilbao","Munchen",1
"337","Bilbao","Wien",2
"338","Birmingham","Augsburg",1
"339","Birmingham","Barcelone",1
"340","Birmingham","Birmingham",3
"341","Birmingham","Blackpool",1
"342","Birmingham","Bruxelles",1
"343","Birmingham","Cambridge",2
"344","Birmingham","Courtrai",1
"345","Birmingham","Den Haag",1
"346","Birmingham","Dortmund",1
"347","Birmingham","Essen",2
"348","Birmingham","Frankfurt",1
"349","Birmingham","London",1
"350","Birmingham","Lyon",1
"351","Birmingham","Malmo",1
"352","Birmingham","Manchester",2
"353","Birmingham","Milano",1
"354","Birmingham","Munchen",2
"355","Birmingham","Munster",1
"356","Birmingham","Paderborn",1
"357","Birmingham","Roma",1
"358","Birmingham","Rotterdam",4
"359","Birmingham","Stuttgart",3
"360","Birmingham","Wien",1
"361","Birmingham","Zurich",1
"362","Blackpool","Blackpool",2
"363","Blackpool","Copenhague",2
"364","Blackpool","Hannover",2
"365","Blackpool","London",1
"366","Blackpool","Lyon",1
"367","Blackpool","Munchen",1
"368","Blackpool","Vitoria-Gasteiz",1
"369","Bologna","Amsterdam",2
"370","Bologna","Ancona",2
"371","Bologna","Baden-Baden",1
"372","Bologna","Bale",1
"373","Bologna","Birmingham",1
"374","Bologna","Bologna",35
"375","Bologna","Catania",1
"376","Bologna","Cologne",3
"377","Bologna","Copenhague",1
"378","Bologna","Dortmund",4
"379","Bologna","Firenze",2
"380","Bologna","Frankfurt",4
"381","Bologna","Kassel",1
"382","Bologna","Linz",1
"383","Bologna","Lyon",1
"384","Bologna","Malmo",1
"385","Bologna","Milano",6
"386","Bologna","Munchen",3
"387","Bologna","Munster",2
"388","Bologna","Napoli",2
"389","Bologna","Nurnberg",2
"390","Bologna","Oslo",1
"391","Bologna","Paris",1
"392","Bologna","Ronneby",2
"393","Bologna","Santander",1
"394","Bologna","Stuttgart",7
"395","Bologna","Torino",1
"396","Bologna","Zurich",2
"397","Bolzano","Bologna",2
"398","Bolzano","Milano",1
"399","Bolzano","Saint-Gall",1
"400","Bolzano","Stockholm",1
"401","Bordeaux","Jyvaskyla",1
"402","Bordeaux","Leipzig",4
"403","Bordeaux","Stockholm",1
"404","Bournemouth","Courtrai",1
"405","Bournemouth","Milano",1
"406","Bournemouth","Stuttgart",1
"407","Braga","Braunschweig",1
"408","Braga","Groningen",1
"409","Braga","Hamburg",1
"410","Bratislava","Utrecht",1
"411","Braunschweig","Augsburg",1
"412","Braunschweig","Baden-Baden",1
"413","Braunschweig","Berlin",2
"414","Braunschweig","Birmingham",1
"415","Braunschweig","Braunschweig",13
"416","Braunschweig","Cologne",5
"417","Braunschweig","Copenhague",1
"418","Braunschweig","Dortmund",1
"419","Braunschweig","Enschede",1
"420","Braunschweig","Essen",1
"421","Braunschweig","Frankfurt",10
"422","Braunschweig","Hannover",1
"423","Braunschweig","Helsinki",4
"424","Braunschweig","Karlsruhe",1
"425","Braunschweig","Kiel",2
"426","Braunschweig","Leeds",3
"427","Braunschweig","Leipzig",1
"428","Braunschweig","London",7
"429","Braunschweig","Mannheim",1
"430","Braunschweig","Milano",2
"431","Braunschweig","Munchen",8
"432","Braunschweig","Nurnberg",2
"433","Braunschweig","Oxford",1
"434","Braunschweig","Paderborn",2
"435","Braunschweig","Paris",9
"436","Braunschweig","Rostock",1
"437","Braunschweig","Rotterdam",1
"438","Braunschweig","Saint-Gall",2
"439","Braunschweig","Southampton",2
"440","Braunschweig","Stockholm",1
"441","Braunschweig","Stuttgart",10
"442","Braunschweig","Torino",1
"443","Bregenz","Bregenz",1
"444","Bregenz","Bremen",1
"445","Bregenz","Freiburg",1
"446","Bregenz","Hamburg",1
"447","Bregenz","Munchen",1
"448","Bregenz","Valence",1
"449","Bremen","Amsterdam",1
"450","Bremen","Bale",1
"451","Bremen","Barcelone",1
"452","Bremen","Berlin",2
"453","Bremen","Birmingham",5
"454","Bremen","Braunschweig",4
"455","Bremen","Bremen",21
"456","Bremen","Budapest",1
"457","Bremen","Cologne",1
"458","Bremen","Dortmund",1
"459","Bremen","Dusseldorf",3
"460","Bremen","Epinal",1
"461","Bremen","Essen",1
"462","Bremen","Firenze",2
"463","Bremen","Frankfurt",6
"464","Bremen","Goteborg",1
"465","Bremen","Graz",1
"466","Bremen","Groningen",1
"467","Bremen","Ingolstadt",2
"468","Bremen","Innsbruck",3
"469","Bremen","Leeds",2
"470","Bremen","Linz",1
"471","Bremen","Lyon",1
"472","Bremen","Malmo",1
"473","Bremen","Mannheim",1
"474","Bremen","Milano",1
"475","Bremen","Munchen",4
"476","Bremen","Munster",3
"477","Bremen","Nurnberg",4
"478","Bremen","Oviedo",1
"479","Bremen","Palermo",1
"480","Bremen","Paris",1
"481","Bremen","Roma",2
"482","Bremen","Rotterdam",1
"483","Bremen","Siegen",1
"484","Bremen","Stuttgart",2
"485","Bremen","Zwolle",1
"486","Brest","Paris",1
"487","Brest","Pau",1
"488","Brest","Saint-Brieuc",1
"489","Brighton","Brighton",1
"490","Brighton","Cambridge",1
"491","Brighton","Frankfurt",1
"492","Brighton","London",2
"493","Brighton","Parma",1
"494","Brindisi","Madrid",2
"495","Bristol","Bristol",1
"496","Bristol","Malmo",1
"497","Bristol","Munchen",2
"498","Bristol","Paris",1
"499","Bristol","Saarbrucken",1
"500","Bristol","Utrecht",1
"501","Brive-la-Gaillarde","Frankfurt",1
"502","Brive-la-Gaillarde","Lubeck",1
"503","Brive-la-Gaillarde","Marseille",1
"504","Brno","Aarhus",1
"505","Brno","Cologne",2
"506","Brno","Frankfurt",2
"507","Brno","Munchen",3
"508","Brno","Paris",1
"509","Brno","Strasbourg",1
"510","Bruxelles","Bremen",2
"511","Bruxelles","Bruxelles",7
"512","Bruxelles","Cologne",3
"513","Bruxelles","Copenhague",5
"514","Bruxelles","Cordoba",1
"515","Bruxelles","Dusseldorf",1
"516","Bruxelles","Frankfurt",5
"517","Bruxelles","Glasgow",1
"518","Bruxelles","Graz",1
"519","Bruxelles","London",5
"520","Bruxelles","Lyon",2
"521","Bruxelles","Malmo",1
"522","Bruxelles","Munchen",1
"523","Bruxelles","Paris",6
"524","Bruxelles","Rotterdam",3
"525","Bruxelles","Siegen",1
"526","Bruxelles","Sion",6
"527","Bruxelles","Southampton",1
"528","Bruxelles","Valencia",2
"529","Bruxelles","Zurich",2
"530","Bucarest","Den Haag",1
"531","Budapest","Bregenz",2
"532","Budapest","Frankfurt",1
"533","Budapest","London",1
"534","Budapest","Mannheim",1
"535","Caen","Bologna",1
"536","Caen","Brest",1
"537","Caen","Caen",4
"538","Caen","Den Haag",1
"539","Caen","Paris",1
"540","Caen","Vicenza",2
"541","Cagliari","Bologna",1
"542","Cagliari","Frankfurt",1
"543","Cagliari","Munchen",1
"544","Cagliari","Paris",2
"545","Cagliari","Zurich",2
"546","Calais","Paris",3
"547","Calais","Rouen",1
"548","Camborne-Redruth","Frankfurt",1
"549","Camborne-Redruth","Munchen",2
"550","Cambridge","Lugano",1
"551","Cambridge","Oslo",2
"552","Cambridge","Paris",1
"553","Cambridge","Saint-Gall",1
"554","Cambridge","Utrecht",1
"555","Cambridge","Zurich",1
"556","Cardiff","Amsterdam",2
"557","Cardiff","Besancon",1
"558","Cardiff","Birmingham",1
"559","Cardiff","Frankfurt",1
"560","Cardiff","Kiel",1
"561","Cardiff","Lyon",1
"562","Cardiff","Paris",1
"563","Cardiff","Stuttgart",2
"564","Cardiff","Tournai-Mouscron",1
"565","Cardiff","Utrecht",1
"566","Catania","Bremen",2
"567","Catania","Dresden",2
"568","Catania","Mannheim",1
"569","Catania","Milano",1
"570","Chambery","Paris",1
"571","Chambery","Verona",1
"572","Charleroi","Berne",3
"573","Charleroi","Charleroi",1
"574","Charleroi","Essen",1
"575","Charleroi","Frankfurt",1
"576","Charleroi","Leicester-Nottingham",1
"577","Charleroi","Liege",4
"578","Charleroi","Paris",2
"579","Clermont-Ferrand","Paris",1
"580","Cognac","Frankfurt",2
"581","Cognac","Paris",1
"582","Cologne","Aalborg",1
"583","Cologne","Angouleme",2
"584","Cologne","Anvers",5
"585","Cologne","Augsburg",3
"586","Cologne","Bad Kreuznach",1
"587","Cologne","Bale",5
"588","Cologne","Berlin",3
"589","Cologne","Berne",1
"590","Cologne","Besancon",1
"591","Cologne","Birmingham",4
"592","Cologne","Braunschweig",5
"593","Cologne","Bremen",2
"594","Cologne","Budapest",1
"595","Cologne","Cologne",115
"596","Cologne","Copenhague",7
"597","Cologne","Den Haag",1
"598","Cologne","Dortmund",4
"599","Cologne","Dublin",1
"600","Cologne","Dusseldorf",8
"601","Cologne","Eindhoven",2
"602","Cologne","Emden",2
"603","Cologne","Eskilstuna",1
"604","Cologne","Essen",11
"605","Cologne","Frankfurt",30
"606","Cologne","Freiburg",5
"607","Cologne","Glasgow",1
"608","Cologne","Gloucester",2
"609","Cologne","Goteborg",2
"610","Cologne","Graz",2
"611","Cologne","Groningen",1
"612","Cologne","Hamburg",2
"613","Cologne","Hannover",3
"614","Cologne","Helsinki",8
"615","Cologne","Hof",1
"616","Cologne","Ingolstadt",1
"617","Cologne","Jyvaskyla",1
"618","Cologne","Karlsruhe",2
"619","Cologne","Kassel",1
"620","Cologne","Leeds",1
"621","Cologne","Le Mans",1
"622","Cologne","Liege",1
"623","Cologne","Linz",1
"624","Cologne","London",20
"625","Cologne","Lyon",2
"626","Cologne","Maastricht",1
"627","Cologne","Manchester",1
"628","Cologne","Mannheim",6
"629","Cologne","Memmingen",2
"630","Cologne","Milano",3
"631","Cologne","Munchen",30
"632","Cologne","Munster",2
"633","Cologne","Nurnberg",6
"634","Cologne","Oxford",1
"635","Cologne","Paris",21
"636","Cologne","Pau",2
"637","Cologne","Saint-Gall",2
"638","Cologne","Siegen",2
"639","Cologne","Sion",2
"640","Cologne","Stockholm",2
"641","Cologne","Stuttgart",26
"642","Cologne","Torino",1
"643","Cologne","Udine",1
"644","Cologne","Utrecht",3
"645","Cologne","Vasteras",2
"646","Cologne","Wien",11
"647","Cologne","Zurich",12
"648","Copenhague","Bale",1
"649","Copenhague","Bari",2
"650","Copenhague","Berlin",2
"651","Copenhague","Bristol",1
"652","Copenhague","Copenhague",20
"653","Copenhague","Enschede",1
"654","Copenhague","Essen",2
"655","Copenhague","Falun",1
"656","Copenhague","Frankfurt",3
"657","Copenhague","Friedrichshafen",1
"658","Copenhague","Gand",2
"659","Copenhague","Gavle-Sandviken",1
"660","Copenhague","Granada",1
"661","Copenhague","Hamburg",3
"662","Copenhague","Hannover",2
"663","Copenhague","Innsbruck",1
"664","Copenhague","Kiel",2
"665","Copenhague","Lappeenranta",1
"666","Copenhague","Leeds",1
"667","Copenhague","Linz",1
"668","Copenhague","London",2
"669","Copenhague","Maastricht",1
"670","Copenhague","Malmo",1
"671","Copenhague","Memmingen",1
"672","Copenhague","Milano",3
"673","Copenhague","Munchen",4
"674","Copenhague","Munster",1
"675","Copenhague","Newcastle",1
"676","Copenhague","Nurnberg",2
"677","Copenhague","Orebro",1
"678","Copenhague","Oslo",2
"679","Copenhague","Roma",1
"680","Copenhague","Rotterdam",1
"681","Copenhague","Saarbrucken",2
"682","Copenhague","Stuttgart",3
"683","Copenhague","Vasteras",1
"684","Copenhague","Wien",3
"685","Copenhague","Zurich",1
"686","Courtrai","Amsterdam",1
"687","Courtrai","Den Haag",2
"688","Courtrai","Dortmund",1
"689","Courtrai","Eindhoven",2
"690","Courtrai","Frankfurt",5
"691","Courtrai","Goteborg",3
"692","Courtrai","Munchen",2
"693","Courtrai","Paris",1
"694","Courtrai","Roma",1
"695","Courtrai","Torino",2
"696","Courtrai","Zwolle",1
"697","Cuneo","Angouleme",1
"698","Cuneo","Bremen",1
"699","Cuneo","Cologne",1
"700","Cuneo","Milano",1
"701","Cuneo","Munster",1
"702","Cuneo","Stockholm",1
"703","Cuneo","Stuttgart",2
"704","Cuneo","Torino",4
"705","Dax","Ostende-Bruges",1
"706","Dax","Paris",1
"707","Debrecen","Roma",2
"708","Debrecen","Zwolle",4
"709","Den Haag","Amsterdam",2
"710","Den Haag","Anvers",3
"711","Den Haag","Baden-Baden",1
"712","Den Haag","Berlin",1
"713","Den Haag","Bordeaux",1
"714","Den Haag","Bruxelles",2
"715","Den Haag","Cologne",3
"716","Den Haag","Den Haag",37
"717","Den Haag","Dortmund",1
"718","Den Haag","Eskilstuna",1
"719","Den Haag","Frankfurt",6
"720","Den Haag","Friedrichshafen",1
"721","Den Haag","Gand",2
"722","Den Haag","Genova",1
"723","Den Haag","Hamburg",1
"724","Den Haag","Klagenfurt",3
"725","Den Haag","London",1
"726","Den Haag","Maastricht",2
"727","Den Haag","Malmo",1
"728","Den Haag","Munchen",4
"729","Den Haag","Napoli",1
"730","Den Haag","Oslo",1
"731","Den Haag","Paris",8
"732","Den Haag","Rotterdam",6
"733","Den Haag","Saint-Gall",1
"734","Den Haag","Sevilla",1
"735","Den Haag","Siegen",1
"736","Den Haag","Stuttgart",2
"737","Den Haag","Utrecht",1
"738","Den Haag","Zurich",4
"739","Den Haag","Zwolle",2
"740","Dijon","Anvers",1
"741","Dijon","Munchen",1
"742","Dortmund","Bale",1
"743","Dortmund","Berlin",2
"744","Dortmund","Birmingham",1
"745","Dortmund","Braunschweig",1
"746","Dortmund","Bremen",4
"747","Dortmund","Cologne",4
"748","Dortmund","Dortmund",40
"749","Dortmund","Dusseldorf",5
"750","Dortmund","Eindhoven",1
"751","Dortmund","Enschede",1
"752","Dortmund","Eskilstuna",1
"753","Dortmund","Essen",3
"754","Dortmund","Firenze",1
"755","Dortmund","Frankfurt",12
"756","Dortmund","Genova",1
"757","Dortmund","Graz",1
"758","Dortmund","Groningen",1
"759","Dortmund","Hamburg",1
"760","Dortmund","Hannover",1
"761","Dortmund","Innsbruck",1
"762","Dortmund","Kassel",1
"763","Dortmund","London",1
"764","Dortmund","Lyon",1
"765","Dortmund","Maastricht",2
"766","Dortmund","Mannheim",1
"767","Dortmund","Marseille",1
"768","Dortmund","Milano",3
"769","Dortmund","Munchen",10
"770","Dortmund","Munster",2
"771","Dortmund","Nurnberg",4
"772","Dortmund","Paderborn",1
"773","Dortmund","Paris",9
"774","Dortmund","Saarbrucken",1
"775","Dortmund","Siena",1
"776","Dortmund","Sion",1
"777","Dortmund","Stockholm",1
"778","Dortmund","Stuttgart",15
"779","Dortmund","Torino",1
"780","Dortmund","Utrecht",2
"781","Dortmund","Venezia",1
"782","Dortmund","Viborg",1
"783","Dortmund","Wien",1
"784","Dortmund","Zurich",1
"785","Dortmund","Zwolle",1
"786","Dresden","Bologna",2
"787","Dresden","Cologne",2
"788","Dresden","Dresden",4
"789","Dresden","Dusseldorf",4
"790","Dresden","Frankfurt",5
"791","Dresden","Friedrichshafen",1
"792","Dresden","Hamburg",4
"793","Dresden","Hannover",4
"794","Dresden","Innsbruck",1
"795","Dresden","Leeds",4
"796","Dresden","London",2
"797","Dresden","Malmo",4
"798","Dresden","Mannheim",1
"799","Dresden","Munchen",4
"800","Dresden","Nice",1
"801","Dresden","Ostende-Bruges",2
"802","Dresden","Paris",4
"803","Dresden","Saint-Gall",4
"804","Dresden","Stuttgart",1
"805","Dresden","Zurich",4
"806","Dublin","Amsterdam",1
"807","Dublin","Bregenz",1
"808","Dublin","Cologne",2
"809","Dublin","Dublin",2
"810","Dublin","Kassel",1
"811","Dublin","Munchen",6
"812","Dublin","Paris",1
"813","Dusseldorf","Amsterdam",2
"814","Dusseldorf","Anvers",1
"815","Dusseldorf","Athens",1
"816","Dusseldorf","Baden-Baden",1
"817","Dusseldorf","Berlin",4
"818","Dusseldorf","Berne",3
"819","Dusseldorf","Bournemouth",1
"820","Dusseldorf","Bremen",1
"821","Dusseldorf","Bruxelles",2
"822","Dusseldorf","Cardiff",1
"823","Dusseldorf","Cologne",8
"824","Dusseldorf","Copenhague",2
"825","Dusseldorf","Dortmund",2
"826","Dusseldorf","Dusseldorf",31
"827","Dusseldorf","Edinburgh",1
"828","Dusseldorf","Enschede",3
"829","Dusseldorf","Essen",16
"830","Dusseldorf","Frankfurt",16
"831","Dusseldorf","Groningen",2
"832","Dusseldorf","Halmstad",1
"833","Dusseldorf","Hamburg",3
"834","Dusseldorf","Hannover",2
"835","Dusseldorf","Karlsruhe",2
"836","Dusseldorf","Leipzig",1
"837","Dusseldorf","Liege",2
"838","Dusseldorf","London",12
"839","Dusseldorf","Lyon",3
"840","Dusseldorf","Mannheim",3
"841","Dusseldorf","Memmingen",1
"842","Dusseldorf","Milano",1
"843","Dusseldorf","Munchen",11
"844","Dusseldorf","Munster",1
"845","Dusseldorf","Newcastle",1
"846","Dusseldorf","Nice",1
"847","Dusseldorf","Nurnberg",1
"848","Dusseldorf","Oslo",1
"849","Dusseldorf","Oviedo",1
"850","Dusseldorf","Paderborn",1
"851","Dusseldorf","Paris",32
"852","Dusseldorf","Roma",1
"853","Dusseldorf","Rotterdam",1
"854","Dusseldorf","Saint-Brieuc",1
"855","Dusseldorf","Siegen",4
"856","Dusseldorf","Strasbourg",1
"857","Dusseldorf","Stuttgart",9
"858","Dusseldorf","Utrecht",3
"859","Dusseldorf","Venezia",1
