"","source","target","flow"
"1","Aalborg","Eindhoven",1
"2","Aalborg","Helsinki",4
"3","Aalborg","Munchen",3
"4","Aalborg","Stockholm",1
"5","Aarhus","London",2
"6","Amsterdam","Amsterdam",40
"7","Amsterdam","Anvers",1
"8","Amsterdam","Berlin",1
"9","Amsterdam","Birmingham",1
"10","Amsterdam","Bordeaux",1
"11","Amsterdam","Bremen",1
"12","Amsterdam","Brest",1
"13","Amsterdam","Cologne",4
"14","Amsterdam","Den Haag",1
"15","Amsterdam","Eindhoven",13
"16","Amsterdam","Frankfurt",5
"17","Amsterdam","Hamburg",1
"18","Amsterdam","Hannover",1
"19","Amsterdam","Helsinki",14
"20","Amsterdam","Liverpool",1
"21","Amsterdam","London",19
"22","Amsterdam","Milano",5
"23","Amsterdam","Munchen",33
"24","Amsterdam","Nice",1
"25","Amsterdam","Nurnberg",5
"26","Amsterdam","Paris",29
"27","Amsterdam","Southampton",1
"28","Amsterdam","Stockholm",9
"29","Amsterdam","Stuttgart",25
"30","Amsterdam","Torino",3
"31","Amsterdam","Toulouse",1
"32","Amsterdam","Zurich",2
"33","Ancona","Ancona",1
"34","Ancona","Munchen",1
"35","Annecy","Annecy",15
"36","Annecy","Berlin",2
"37","Annecy","Bologna",1
"38","Annecy","Dublin",1
"39","Annecy","Eindhoven",2
"40","Annecy","Erfurt",1
"41","Annecy","Frankfurt",1
"42","Annecy","Lille",1
"43","Annecy","Malaga",1
"44","Annecy","Milano",2
"45","Annecy","Munchen",2
"46","Annecy","Paris",3
"47","Annecy","Stuttgart",2
"48","Annecy","Zurich",3
"49","Anvers","Amsterdam",1
"50","Anvers","Anvers",35
"51","Anvers","Cologne",3
"52","Anvers","Copenhague",1
"53","Anvers","Eindhoven",4
"54","Anvers","Gand",2
"55","Anvers","Gloucester",1
"56","Anvers","Hamburg",2
"57","Anvers","Kiel",3
"58","Anvers","Liverpool",1
"59","Anvers","London",2
"60","Anvers","Mannheim",1
"61","Anvers","Milano",1
"62","Anvers","Munchen",5
"63","Anvers","Paderborn",1
"64","Anvers","Paris",8
"65","Anvers","Stuttgart",3
"66","Anvers","Zurich",1
"67","Athens","Eindhoven",2
"68","Athens","London",3
"69","Athens","Paris",2
"70","Augsburg","Goteborg",2
"71","Augsburg","Zurich",2
"72","Baden-Baden","Amsterdam",1
"73","Baden-Baden","Berne",1
"74","Baden-Baden","Erfurt",1
"75","Baden-Baden","Paris",1
"76","Baden-Baden","Zurich",1
"77","Bad Kreuznach","Munster",1
"78","Bale","Bale",16
"79","Bale","Berne",3
"80","Bale","Catania",1
"81","Bale","Essen",1
"82","Bale","Frankfurt",2
"83","Bale","London",3
"84","Bale","Munchen",3
"85","Bale","Paris",6
"86","Bale","Stuttgart",3
"87","Bale","Tours",1
"88","Bale","Turku",1
"89","Bale","Vasteras",2
"90","Bale","Wien",1
"91","Barcelone","Barcelone",2
"92","Barcelone","Berlin",1
"93","Barcelone","Cologne",1
"94","Barcelone","Eindhoven",1
"95","Barcelone","Genova",1
"96","Barcelone","Helsinki",8
"97","Barcelone","London",4
"98","Barcelone","Mannheim",1
"99","Barcelone","Munchen",5
"100","Barcelone","Oulu",2
"101","Barcelone","Paris",4
"102","Barcelone","Roma",1
"103","Barcelone","San Sebastian",1
"104","Barcelone","Southampton",1
"105","Barcelone","Stockholm",1
"106","Berlin","Amsterdam",2
"107","Berlin","Augsburg",1
"108","Berlin","Bale",1
"109","Berlin","Berlin",33
"110","Berlin","Berne",2
"111","Berlin","Birmingham",2
"112","Berlin","Cologne",7
"113","Berlin","Den Haag",1
"114","Berlin","Eindhoven",5
"115","Berlin","Enschede",1
"116","Berlin","Essen",4
"117","Berlin","Frankfurt",6
"118","Berlin","Freiburg",1
"119","Berlin","Groningen",1
"120","Berlin","Hamburg",2
"121","Berlin","Hannover",4
"122","Berlin","Helsinki",28
"123","Berlin","Karlsruhe",2
"124","Berlin","Leicester-Nottingham",1
"125","Berlin","London",8
"126","Berlin","Malmo",2
"127","Berlin","Mannheim",1
"128","Berlin","Milano",3
"129","Berlin","Munchen",23
"130","Berlin","Nice",2
"131","Berlin","Nurnberg",2
"132","Berlin","Paris",19
"133","Berlin","Parma",1
"134","Berlin","Rouen",1
"135","Berlin","Rzeszow",1
"136","Berlin","Southampton",1
"137","Berlin","Stockholm",7
"138","Berlin","Stuttgart",7
"139","Berlin","Turku",4
"140","Berne","Amsterdam",1
"141","Berne","Anvers",2
"142","Berne","Berlin",1
"143","Berne","Berne",31
"144","Berne","Birmingham",2
"145","Berne","Bremen",1
"146","Berne","Cologne",3
"147","Berne","Den Haag",1
"148","Berne","Dortmund",1
"149","Berne","Dusseldorf",1
"150","Berne","Eindhoven",2
"151","Berne","Frankfurt",1
"152","Berne","Grenoble",1
"153","Berne","Groningen",1
"154","Berne","Hannover",1
"155","Berne","Helsinki",10
"156","Berne","Leeds",1
"157","Berne","London",6
"158","Berne","Malmo",1
"159","Berne","Milano",1
"160","Berne","Munchen",10
"161","Berne","Paris",8
"162","Berne","Stuttgart",4
"163","Berne","Wien",1
"164","Berne","Zurich",1
"165","Besancon","Hannover",1
"166","Besancon","Paris",1
"167","Bilbao","Hannover",1
"168","Bilbao","Karlsruhe",1
"169","Bilbao","Paris",1
"170","Bilbao","Zaragoza",1
"171","Birmingham","Amsterdam",13
"172","Birmingham","Anvers",1
"173","Birmingham","Birmingham",10
"174","Birmingham","Camborne-Redruth",1
"175","Birmingham","Cardiff",1
"176","Birmingham","Den Haag",1
"177","Birmingham","Eindhoven",4
"178","Birmingham","Leeds",1
"179","Birmingham","London",10
"180","Birmingham","Milano",1
"181","Birmingham","Munchen",10
"182","Birmingham","Paris",8
"183","Birmingham","Southampton",2
"184","Birmingham","Stuttgart",7
"185","Birmingham","Turku",1
"186","Birmingham","Zurich",1
"187","Bologna","Firenze",1
"188","Bologna","London",1
"189","Bologna","Paris",1
"190","Bologna","Stuttgart",1
"191","Bolzano","Munchen",1
"192","Bordeaux","Berlin",1
"193","Bordeaux","Erfurt",1
"194","Bournemouth","London",1
"195","Braunschweig","Bale",1
"196","Braunschweig","Cologne",2
"197","Braunschweig","Eindhoven",1
"198","Braunschweig","Frankfurt",1
"199","Braunschweig","Karlsruhe",1
"200","Braunschweig","Munchen",3
"201","Braunschweig","Paris",1
"202","Braunschweig","Parma",1
"203","Braunschweig","Stockholm",3
"204","Braunschweig","Stuttgart",4
"205","Bregenz","Barcelone",1
"206","Bregenz","Bologna",1
"207","Bregenz","Helsinki",4
"208","Bregenz","La Coruna",1
"209","Bregenz","London",1
"210","Bremen","Bremen",1
"211","Bremen","Dortmund",1
"212","Bremen","Paris",1
"213","Bremen","Stuttgart",1
"214","Brest","Brest",2
"215","Brest","Eindhoven",2
"216","Brest","Frankfurt",3
"217","Brest","Freiburg",1
"218","Brest","Hamburg",1
"219","Brest","Milano",1
"220","Brest","Paderborn",1
"221","Brest","Paris",7
"222","Brest","Stockholm",2
"223","Brest","Stuttgart",3
"224","Brighton","Cologne",1
"225","Brighton","Freiburg",1
"226","Brighton","Paris",1
"227","Brighton","Stuttgart",2
"228","Brighton","Utrecht",1
"229","Bristol","Bristol",1
"230","Bristol","Helsinki",2
"231","Bristol","London",1
"232","Bristol","Milano",1
"233","Bristol","Southampton",2
"234","Bruxelles","Bruxelles",16
"235","Bruxelles","Courtrai",1
"236","Bruxelles","Helsinki",6
"237","Bruxelles","Milano",3
"238","Bruxelles","Munchen",2
"239","Bruxelles","Paris",10
"240","Bruxelles","Stuttgart",1
"241","Bruxelles","Turku",2
"242","Budapest","Budapest",1
"243","Calais","Calais",1
"244","Cambridge","Berlin",1
"245","Cambridge","Birmingham",1
"246","Cambridge","Cambridge",6
"247","Cambridge","Freiburg",2
"248","Cambridge","Helsinki",14
"249","Cambridge","London",3
"250","Cambridge","Malmo",1
"251","Cambridge","Munchen",2
"252","Cambridge","Ostende-Bruges",1
"253","Cambridge","Roma",2
"254","Cambridge","Saarbrucken",1
"255","Cambridge","Schwerin",1
"256","Cambridge","Stuttgart",2
"257","Cambridge","Toulouse",1
"258","Cambridge","Turku",1
"259","Cardiff","Barcelone",1
"260","Cardiff","Copenhague",1
