"","source","target","flow"
"1","Aarhus","Aarhus",3
"2","Aarhus","Bologna",1
"3","Aarhus","London",1
"4","Aarhus","Torino",1
"5","Aarhus","Viborg",8
"6","Albi","Friedrichshafen",1
"7","Albi","Rodez",1
"8","Albi","Zurich",1
"9","Alicante","Paris",1
"10","Alicante","Santander",2
"11","Amiens","Amiens",16
"12","Amiens","Blackpool",1
"13","Amiens","Chalon-sur-Saone",1
"14","Amiens","Dusseldorf",1
"15","Amiens","Eindhoven",1
"16","Amiens","Frankfurt",1
"17","Amiens","Freiburg",2
"18","Amiens","Lyon",2
"19","Amiens","Maidstone",2
"20","Amiens","Manchester",1
"21","Amiens","Mannheim",3
"22","Amiens","Munchen",4
"23","Amiens","Nimes",1
"24","Amsterdam","Amsterdam",1
"25","Amsterdam","Anvers",1
"26","Amsterdam","Bale",1
"27","Amsterdam","Birmingham",1
"28","Amsterdam","Frankfurt",2
"29","Amsterdam","Geneve",1
"30","Amsterdam","Leeds",1
"31","Amsterdam","Lille",1
"32","Amsterdam","London",3
"33","Amsterdam","Mannheim",1
"34","Amsterdam","Milano",1
"35","Amsterdam","Munchen",1
"36","Amsterdam","Rotterdam",2
"37","Ancona","Bologna",1
"38","Ancona","Firenze",2
"39","Ancona","Hamburg",2
"40","Ancona","Milano",3
"41","Ancona","Munchen",1
"42","Ancona","Paris",1
"43","Ancona","Pescara",2
"44","Angers","Marseille",1
"45","Angers","Milano",2
"46","Angers","Nevers",2
"47","Angers","Paris",1
"48","Angouleme","Halmstad",2
"49","Angouleme","Linz",1
"50","Angouleme","Lyon",2
"51","Angouleme","Mannheim",1
"52","Angouleme","Munchen",1
"53","Angouleme","Paris",1
"54","Angouleme","Stuttgart",1
"55","Annecy","Annecy",63
"56","Annecy","Anvers",3
"57","Annecy","Bale",1
"58","Annecy","Birmingham",8
"59","Annecy","Courtrai",5
"60","Annecy","Dresden",1
"61","Annecy","Dusseldorf",1
"62","Annecy","Firenze",3
"63","Annecy","Frankfurt",2
"64","Annecy","Geneve",2
"65","Annecy","Ljubljana",2
"66","Annecy","Lubeck",2
"67","Annecy","Lyon",10
"68","Annecy","Milano",4
"69","Annecy","Munchen",2
"70","Annecy","Munster",1
"71","Annecy","Nurnberg",2
"72","Annecy","Saint-Gall",1
"73","Annecy","Saint-Moritz",1
"74","Annecy","Salzburg",1
"75","Annecy","Stuttgart",5
"76","Annecy","Udine",2
"77","Annecy","Venezia",1
"78","Annecy","Zurich",13
"79","Anvers","Amsterdam",1
"80","Anvers","Anvers",860
"81","Anvers","Bale",6
"82","Anvers","Berlin",2
"83","Anvers","Berne",1
"84","Anvers","Braunschweig",7
"85","Anvers","Bremen",3
"86","Anvers","Bruxelles",3
"87","Anvers","Cambridge",12
"88","Anvers","Cologne",50
"89","Anvers","Copenhague",2
"90","Anvers","Courtrai",4
"91","Anvers","Den Haag",1
"92","Anvers","Dublin",16
"93","Anvers","Dusseldorf",5
"94","Anvers","Eindhoven",5
"95","Anvers","Erfurt",1
"96","Anvers","Frankfurt",45
"97","Anvers","Geneve",2
"98","Anvers","Genova",1
"99","Anvers","Hannover",2
"100","Anvers","Innsbruck",3
"101","Anvers","Karlstad",3
"102","Anvers","Kiel",1
"103","Anvers","Leeds",21
"104","Anvers","London",46
"105","Anvers","Maastricht",6
"106","Anvers","Mannheim",14
"107","Anvers","Milano",3
