"","source","target","flow"
"109","Baden-Baden","Wien",1
"110","Bad Kreuznach","Essen",1
"111","Bad Kreuznach","Munchen",2
"112","Bad Kreuznach","Roma",1
"113","Bad Kreuznach","Stuttgart",1
"114","Bad Kreuznach","Udine",1
"115","Bad Kreuznach","Verona",1
"116","Bad Kreuznach","Zurich",1
"117","Bale","Annecy",1
"118","Bale","Augsburg",1
"119","Bale","Bale",11
"120","Bale","Berne",2
"121","Bale","Birmingham",1
"122","Bale","Cologne",2
"123","Bale","Den Haag",1
"124","Bale","Essen",1
"125","Bale","Frankfurt",2
"126","Bale","Freiburg",2
"127","Bale","Karlsruhe",1
"128","Bale","Leicester-Nottingham",1
"129","Bale","Linkoping",2
"130","Bale","London",4
"131","Bale","Lulea",1
"132","Bale","Lyon",2
"133","Bale","Mannheim",2
"134","Bale","Milano",2
"135","Bale","Munchen",6
"136","Bale","Munster",1
"137","Bale","Napoli",2
"138","Bale","Nurnberg",1
"139","Bale","Oslo",1
"140","Bale","Paris",11
"141","Bale","Sion",1
"142","Bale","Southampton",1
"143","Bale","Stockholm",1
"144","Bale","Stuttgart",4
"145","Bale","Venezia",1
"146","Bale","Zurich",1
"147","Barcelone","Amiens",1
"148","Barcelone","Amsterdam",1
"149","Barcelone","Barcelone",15
"150","Barcelone","Bari",1
"151","Barcelone","Birmingham",1
"152","Barcelone","Bremen",4
"153","Barcelone","Den Haag",1
"154","Barcelone","Eindhoven",1
"155","Barcelone","Enschede",1
"156","Barcelone","Geneve",2
"157","Barcelone","Genova",3
"158","Barcelone","Gloucester",1
"159","Barcelone","Grenoble",2
"160","Barcelone","Hannover",1
"161","Barcelone","London",3
"162","Barcelone","Munchen",1
"163","Barcelone","Paderborn",1
"164","Barcelone","Pamplona",1
"165","Barcelone","Paris",5
"166","Barcelone","Santa Cruz de Tenerife",1
"167","Barcelone","Stockholm",1
"168","Barcelone","Torino",2
"169","Barcelone","Valence",1
"170","Barcelone","Vigo",1
"171","Barcelone","Zurich",1
"172","Beauvais","Nurnberg",1
"173","Beauvais","Paris",4
"174","Beauvais","Turku",2
"175","Belfast","Belfast",1
"176","Belfast","Brighton",1
"177","Belfast","Paris",1
"178","Belfast","Stuttgart",1
"179","Bergen","Zaragoza",1
"180","Berlin","Amsterdam",5
"181","Berlin","Anvers",4
"182","Berlin","Bale",2
"183","Berlin","Barcelone",2
"184","Berlin","Berlin",162
"185","Berlin","Berne",26
"186","Berlin","Birmingham",3
"187","Berlin","Braunschweig",2
"188","Berlin","Bruxelles",1
"189","Berlin","Cambridge",2
"190","Berlin","Cologne",1
"191","Berlin","Dortmund",1
"192","Berlin","Dusseldorf",3
"193","Berlin","Eindhoven",1
"194","Berlin","Erfurt",1
"195","Berlin","Esbjerg",1
"196","Berlin","Frankfurt",4
"197","Berlin","Freiburg",2
"198","Berlin","Grenoble",1
"199","Berlin","Hamburg",4
"200","Berlin","Karlsruhe",1
"201","Berlin","Linkoping",1
"202","Berlin","London",45
"203","Berlin","Lubeck",1
"204","Berlin","Lyon",4
"205","Berlin","Monchengladbach",1
"206","Berlin","Munchen",33
"207","Berlin","Nurnberg",1
"208","Berlin","Paderborn",5
"209","Berlin","Pamplona",1
"210","Berlin","Paris",25
"211","Berlin","Parma",1
"212","Berlin","Roma",1
"213","Berlin","Rotterdam",1
"214","Berlin","Southampton",2
"215","Berlin","Stockholm",2
"216","Berlin","Stuttgart",25
"217","Berlin","Torino",1
"218","Berlin","Udine",1
"219","Berlin","Utrecht",1
"220","Berlin","Venezia",1
"221","Berlin","Wien",9
"222","Berlin","Zurich",2
"223","Berne","Annecy",1
"224","Berne","Bale",1
"225","Berne","Berlin",4
"226","Berne","Berne",39
"227","Berne","Bruxelles",1
"228","Berne","Chambery",1
"229","Berne","Den Haag",1
"230","Berne","Dortmund",1
"231","Berne","Dusseldorf",3
"232","Berne","Eindhoven",5
"233","Berne","Enschede",1
"234","Berne","Erfurt",1
"235","Berne","Frankfurt",6
"236","Berne","Freiburg",1
"237","Berne","Geneve",3
"238","Berne","Genova",1
"239","Berne","Hannover",1
"240","Berne","Karlsruhe",3
"241","Berne","Le Mans",1
"242","Berne","London",9
"243","Berne","Lubeck",1
"244","Berne","Mannheim",1
"245","Berne","Marseille",1
"246","Berne","Montlucon",2
"247","Berne","Munchen",12
"248","Berne","Nurnberg",3
"249","Berne","Paderborn",2
"250","Berne","Paris",18
"251","Berne","Rotterdam",1
"252","Berne","Salzburg",1
"253","Berne","Stockholm",4
"254","Berne","Stuttgart",4
"255","Berne","Torino",1
"256","Berne","Wien",1
"257","Berne","Zurich",6
"258","Besancon","Gloucester",2
"259","Besancon","Torino",1
"260","Bilbao","Berne",1
"261","Bilbao","Brest",1
"262","Bilbao","Flensburg",1
"263","Bilbao","Munchen",1
"264","Bilbao","Nurnberg",1
"265","Bilbao","Paris",2
"266","Birmingham","Bad Kreuznach",1
"267","Birmingham","Bale",1
"268","Birmingham","Berne",1
"269","Birmingham","Birmingham",9
"270","Birmingham","Dublin",1
"271","Birmingham","Dusseldorf",1
"272","Birmingham","Frankfurt",2
"273","Birmingham","Freiburg",2
"274","Birmingham","Friedrichshafen",1
"275","Birmingham","Jerez de la Frontera",1
"276","Birmingham","Leicester-Nottingham",1
"277","Birmingham","Leipzig",4
"278","Birmingham","London",3
"279","Birmingham","Lyon",1
"280","Birmingham","Madrid",1
"281","Birmingham","Maidstone",1
"282","Birmingham","Manchester",2
"283","Birmingham","Munchen",5
"284","Birmingham","Munster",1
"285","Birmingham","Paris",7
"286","Birmingham","Roma",1
"287","Birmingham","Southampton",2
"288","Birmingham","Stuttgart",4
"289","Birmingham","Swindon",1
"290","Birmingham","Utrecht",1
"291","Birmingham","Valence",1
"292","Birmingham","Zurich",5
"293","Blackpool","Augsburg",1
"294","Blackpool","Frankfurt",1
"295","Blackpool","Munchen",1
"296","Blackpool","Paris",2
"297","Bologna","Bologna",15
"298","Bologna","Bremen",1
"299","Bologna","Cologne",1
"300","Bologna","Dusseldorf",1
"301","Bologna","Epinal",1
"302","Bologna","Essen",1
"303","Bologna","Frankfurt",5
"304","Bologna","Geneve",1
"305","Bologna","Hamburg",1
"306","Bologna","Lamezia Terme",2
"307","Bologna","Leicester-Nottingham",2
"308","Bologna","London",6
"309","Bologna","Lyon",2
"310","Bologna","Manchester",5
"311","Bologna","Milano",7
"312","Bologna","Munchen",2
"313","Bologna","Paderborn",2
"314","Bologna","Pamplona",1
"315","Bologna","Paris",5
"316","Bologna","Rotterdam",1
"317","Bologna","Southampton",1
"318","Bologna","Stockholm",1
"319","Bologna","Udine",1
"320","Bologna","Venezia",4
"321","Bologna","Zurich",3
"322","Bolzano","Brighton",1
"323","Bolzano","Cologne",1
"324","Bolzano","Paris",1
"325","Bolzano","Southampton",1
"326","Bordeaux","Paris",1
"327","Bourges","Cuneo",2
"328","Bourges","Lyon",1
"329","Bourges","Stuttgart",1
"330","Bournemouth","Bournemouth",1
"331","Bournemouth","Edinburgh",1
"332","Bournemouth","Exeter",3
"333","Bournemouth","Milano",1
"334","Bournemouth","Munchen",2
"335","Bournemouth","Southampton",1
"336","Braga","Freiburg",1
"337","Bratislava","Bratislava",1
"338","Bratislava","Gloucester",1
"339","Bratislava","Stuttgart",1
"340","Braunschweig","Birmingham",1
"341","Braunschweig","Braunschweig",5
"342","Braunschweig","Dortmund",2
"343","Braunschweig","Frankfurt",4
"344","Braunschweig","Geneve",1
"345","Braunschweig","Lugano",1
"346","Braunschweig","Munchen",3
"347","Braunschweig","Nurnberg",2
"348","Braunschweig","Paris",4
"349","Braunschweig","Stuttgart",4
"350","Braunschweig","Torino",1
"351","Braunschweig","Udine",1
"352","Braunschweig","Valence",1
"353","Braunschweig","Zurich",1
"354","Bregenz","Ancona",1
"355","Bregenz","Bregenz",1
"356","Bregenz","Freiburg",1
"357","Bregenz","Grenoble",1
"358","Bregenz","Milano",1
"359","Bregenz","Munster",1
"360","Bregenz","Paris",1
"361","Bregenz","Stockholm",1
"362","Bregenz","Zurich",1
"363","Bremen","Bremen",1
"364","Bremen","Brighton",1
"365","Bremen","Cuxhaven",6
"366","Bremen","Den Haag",1
"367","Bremen","Dusseldorf",1
"368","Bremen","Geneve",1
"369","Bremen","Leicester-Nottingham",1
"370","Bremen","Milano",1
"371","Bremen","Munchen",2
"372","Bremen","Paris",1
"373","Bremen","Stuttgart",2
"374","Bremen","Umea",1
"375","Brest","Linz",1
"376","Brighton","Brighton",3
"377","Brighton","Dortmund",1
"378","Brighton","Dusseldorf",1
"379","Brighton","Eindhoven",1
"380","Brighton","London",1
"381","Brighton","Paris",2
"382","Brighton","Zwolle",1
"383","Bristol","Belfast",1
"384","Bristol","Berne",1
"385","Bristol","Eindhoven",1
"386","Bristol","Munchen",2
"387","Brive-la-Gaillarde","Helsinki",2
"388","Brive-la-Gaillarde","Paris",1
"389","Brno","Paris",1
"390","Bruxelles","Amsterdam",1
"391","Bruxelles","Annecy",2
"392","Bruxelles","Birmingham",1
"393","Bruxelles","Bruxelles",2
"394","Bruxelles","Copenhague",1
"395","Bruxelles","Dortmund",1
"396","Bruxelles","Flensburg",1
"397","Bruxelles","Frankfurt",2
"398","Bruxelles","Freiburg",1
"399","Bruxelles","Friedrichshafen",2
"400","Bruxelles","London",1
"401","Bruxelles","Marseille",1
"402","Bruxelles","Milano",1
"403","Bruxelles","Munchen",7
"404","Bruxelles","Munster",1
"405","Bruxelles","Nurnberg",2
"406","Bruxelles","Paderborn",1
"407","Bruxelles","Paris",11
"408","Bruxelles","Saint-Etienne",1
"409","Bruxelles","Strasbourg",1
"410","Bruxelles","Stuttgart",1
"411","Bruxelles","Torino",1
"412","Bruxelles","Udine",1
"413","Bruxelles","Venezia",2
"414","Bruxelles","Zurich",2
"415","Bucarest","Hamburg",1
"416","Bucarest","Munster",1
"417","Caen","Caen",2
"418","Caen","Munchen",2
"419","Caen","Stockholm",1
"420","Caen","Stuttgart",1
"421","Cagliari","Paris",6
"422","Calais","Leicester-Nottingham",1
"423","Calais","Nice",1
"424","Calais","Paris",1
"425","Camborne-Redruth","Camborne-Redruth",1
"426","Camborne-Redruth","Granada",1
"427","Cambridge","Munchen",1
"428","Cambridge","Southampton",1
"429","Cardiff","Leicester-Nottingham",3
"430","Cardiff","Manchester",4
"431","Cardiff","Milano",1
"432","Cardiff","Paris",2
"433","Catania","Berne",1
"434","Catania","Eindhoven",1
"435","Catania","London",1
"436","Catania","Milano",3
"437","Catania","Munchen",1
"438","Catania","Paris",6
"439","Chambery","Berne",2
"440","Chambery","London",1
"441","Chambery","Paris",1
"442","Charleroi","Munchen",1
"443","Charleroi","Munster",1
"444","Charleroi","Utrecht",1
"445","Clermont-Ferrand","Clermont-Ferrand",1
"446","Clermont-Ferrand","Geneve",1
"447","Cognac","Wien",1
"448","Cologne","Bale",2
"449","Cologne","Belfast",1
"450","Cologne","Berlin",2
"451","Cologne","Berne",5
"452","Cologne","Bologna",3
"453","Cologne","Bournemouth",1
"454","Cologne","Bremen",1
"455","Cologne","Brighton",1
"456","Cologne","Cologne",53
"457","Cologne","Den Haag",1
"458","Cologne","Dortmund",2
"459","Cologne","Dusseldorf",12
"460","Cologne","Eindhoven",5
"461","Cologne","Erfurt",4
"462","Cologne","Essen",1
"463","Cologne","Frankfurt",7
"464","Cologne","Freiburg",7
"465","Cologne","Groningen",2
"466","Cologne","Hamburg",3
"467","Cologne","Karlsruhe",1
"468","Cologne","Leeds",1
"469","Cologne","Leicester-Nottingham",3
"470","Cologne","Lille",1
"471","Cologne","London",12
"472","Cologne","Lubeck",1
"473","Cologne","Madrid",3
"474","Cologne","Mannheim",4
"475","Cologne","Marseille",1
"476","Cologne","Middlesbrough",1
"477","Cologne","Milano",1
"478","Cologne","Munchen",30
"479","Cologne","Munster",1
"480","Cologne","Nurnberg",1
"481","Cologne","Paderborn",9
"482","Cologne","Pamplona",1
"483","Cologne","Paris",34
"484","Cologne","Rotterdam",2
"485","Cologne","Salzburg",2
"486","Cologne","Stuttgart",6
"487","Cologne","Swindon",1
"488","Cologne","Toulouse",1
"489","Cologne","Turku",1
"490","Cologne","Verona",1
"491","Cologne","Wien",3
"492","Cologne","Zurich",13
"493","Copenhague","Bruxelles",1
"494","Copenhague","Copenhague",10
"495","Copenhague","Dublin",2
"496","Copenhague","Frankfurt",1
"497","Copenhague","Helsinki",2
"498","Copenhague","London",2
"499","Copenhague","Munchen",1
"500","Copenhague","Munster",1
"501","Copenhague","Nurnberg",1
"502","Copenhague","Paderborn",1
"503","Copenhague","Paris",2
"504","Copenhague","San Sebastian",1
"505","Copenhague","Stuttgart",2
"506","Copenhague","Torino",1
"507","Copenhague","Venezia",1
"508","Cordoba","Helsinki",2
"509","Cork","Pescara",1
"510","Courtrai","Courtrai",1
"511","Courtrai","Frankfurt",4
"512","Courtrai","London",2
"513","Courtrai","Stockholm",1
"514","Courtrai","Torino",1
"515","Cuneo","Berne",1
"516","Cuneo","Cologne",2
"517","Cuneo","Cuneo",2
"518","Cuneo","Friedrichshafen",1
"519","Cuneo","London",2
"520","Cuneo","Munchen",1
"521","Cuneo","Paris",3
"522","Den Haag","Amsterdam",2
"523","Den Haag","Birmingham",2
"524","Den Haag","Cologne",1
"525","Den Haag","Copenhague",1
"526","Den Haag","Den Haag",2
"527","Den Haag","Firenze",1
"528","Den Haag","Frankfurt",4
"529","Den Haag","Groningen",1
"530","Den Haag","London",4
"531","Den Haag","Munchen",5
"532","Den Haag","Paris",3
"533","Den Haag","Sion",1
"534","Den Haag","Southampton",2
"535","Den Haag","Stuttgart",1
"536","Den Haag","Udine",1
"537","Den Haag","Utrecht",2
"538","Den Haag","Zurich",3
"539","Dijon","Berlin",1
"540","Dijon","Birmingham",1
"541","Dijon","Blackpool",1
"542","Dijon","Cologne",1
"543","Dijon","Dijon",1
"544","Dijon","Karlsruhe",1
"545","Dijon","London",1
"546","Dijon","Munchen",2
"547","Dijon","Paris",1
"548","Dijon","Saint-Moritz",1
"549","Dijon","Stuttgart",1
"550","Dortmund","Amiens",1
"551","Dortmund","Barcelone",1
"552","Dortmund","Berlin",1
"553","Dortmund","Berne",1
"554","Dortmund","Bologna",1
"555","Dortmund","Cologne",4
"556","Dortmund","Dortmund",18
"557","Dortmund","Dusseldorf",4
"558","Dortmund","Enschede",1
"559","Dortmund","Essen",1
"560","Dortmund","Frankfurt",3
"561","Dortmund","Geneve",3
"562","Dortmund","Genova",2
"563","Dortmund","Gloucester",1
"564","Dortmund","Ingolstadt",2
"565","Dortmund","Linz",1
"566","Dortmund","London",1
"567","Dortmund","Lubeck",1
"568","Dortmund","Milano",6
"569","Dortmund","Munchen",10
"570","Dortmund","Newcastle",1
"571","Dortmund","Paris",4
"572","Dortmund","Pisa",1
"573","Dortmund","Pori",1
"574","Dortmund","Roma",2
"575","Dortmund","Salzburg",1
"576","Dortmund","Southampton",1
"577","Dortmund","Stuttgart",2
"578","Dortmund","Torino",3
"579","Dortmund","Venezia",2
"580","Dortmund","Viborg",1
"581","Dortmund","Zurich",3
"582","Dresden","Berne",1
"583","Dresden","Hannover",1
"584","Dresden","London",3
"585","Dresden","Lugano",1
"586","Dresden","Memmingen",2
"587","Dresden","Munchen",2
"588","Dresden","Nurnberg",4
"589","Dresden","Stuttgart",1
"590","Dublin","Berne",3
"591","Dublin","Birmingham",1
"592","Dublin","Dublin",1
"593","Dublin","Geneve",1
"594","Dublin","Karlsruhe",1
"595","Dublin","Linkoping",1
"596","Dublin","Lisboa",1
"597","Dublin","London",7
"598","Dublin","Munchen",2
"599","Dublin","Oslo",1
"600","Dublin","Paris",2
"601","Dublin","Torino",1
"602","Dublin","Vicenza",1
"603","Dublin","Zurich",2
"604","Dundee","Paris",1
"605","Dusseldorf","Amsterdam",5
"606","Dusseldorf","Bad Kreuznach",1
"607","Dusseldorf","Berlin",1
"608","Dusseldorf","Berne",5
"609","Dusseldorf","Birmingham",2
"610","Dusseldorf","Bruxelles",2
"611","Dusseldorf","Cologne",4
"612","Dusseldorf","Dortmund",2
"613","Dusseldorf","Dusseldorf",28
"614","Dusseldorf","Eindhoven",3
"615","Dusseldorf","Enschede",2
"616","Dusseldorf","Eskilstuna",2
"617","Dusseldorf","Essen",2
"618","Dusseldorf","Frankfurt",3
"619","Dusseldorf","Freiburg",3
"620","Dusseldorf","Gand",1
"621","Dusseldorf","Gloucester",1
"622","Dusseldorf","Hannover",1
"623","Dusseldorf","Lille",7
"624","Dusseldorf","Liverpool",1
"625","Dusseldorf","London",4
"626","Dusseldorf","Lubeck",2
"627","Dusseldorf","Lugano",2
"628","Dusseldorf","Maastricht",2
"629","Dusseldorf","Madrid",4
"630","Dusseldorf","Manchester",1
"631","Dusseldorf","Milano",2
"632","Dusseldorf","Munchen",25
"633","Dusseldorf","Nurnberg",1
"634","Dusseldorf","Oulu",1
"635","Dusseldorf","Paderborn",2
"636","Dusseldorf","Paris",17
"637","Dusseldorf","Parma",1
"638","Dusseldorf","Roma",3
"639","Dusseldorf","Rotterdam",2
"640","Dusseldorf","Stuttgart",12
"641","Dusseldorf","Swindon",1
"642","Dusseldorf","Torino",2
"643","Dusseldorf","Toulouse",2
"644","Dusseldorf","Wien",1
"645","Dusseldorf","Zurich",9
"646","Edinburgh","Edinburgh",1
"647","Edinburgh","Eindhoven",2
"648","Edinburgh","Frankfurt",1
"649","Edinburgh","Grenoble",1
"650","Edinburgh","London",5
"651","Edinburgh","Mannheim",1
"652","Edinburgh","Munchen",1
"653","Edinburgh","Nurnberg",1
"654","Edinburgh","Paris",3
"655","Edinburgh","Stuttgart",1
"656","Edinburgh","Zurich",3
"657","Eindhoven","Avignon",1
"658","Eindhoven","Barcelone",1
"659","Eindhoven","Berlin",1
"660","Eindhoven","Berne",1
"661","Eindhoven","Birmingham",2
"662","Eindhoven","Bristol",1
"663","Eindhoven","Bruxelles",1
"664","Eindhoven","Budapest",1
"665","Eindhoven","Cambridge",1
"666","Eindhoven","Cologne",1
"667","Eindhoven","Dusseldorf",1
"668","Eindhoven","Eindhoven",28
"669","Eindhoven","Frankfurt",6
"670","Eindhoven","Groningen",1
"671","Eindhoven","Hannover",1
"672","Eindhoven","Helsinki",2
"673","Eindhoven","Leicester-Nottingham",1
"674","Eindhoven","Liege",1
"675","Eindhoven","Lille",1
"676","Eindhoven","London",2
"677","Eindhoven","Manchester",1
"678","Eindhoven","Marseille",2
"679","Eindhoven","Metz-Nancy",1
"680","Eindhoven","Milano",6
"681","Eindhoven","Munchen",21
"682","Eindhoven","Nurnberg",2
"683","Eindhoven","Paderborn",1
"684","Eindhoven","Paris",19
"685","Eindhoven","Rotterdam",1
"686","Eindhoven","Siegen",1
"687","Eindhoven","Southampton",2
"688","Eindhoven","Stockholm",4
"689","Eindhoven","Stuttgart",7
"690","Eindhoven","Swindon",1
"691","Eindhoven","Torino",3
"692","Eindhoven","Turku",1
"693","Eindhoven","Zurich",2
"694","Emden","Geneve",1
"695","Emden","Madrid",1
"696","Emden","Milano",1
"697","Emden","Parma",1
"698","Emden","Torino",1
"699","Enschede","Bologna",1
"700","Enschede","Bruxelles",1
"701","Enschede","Cambridge",1
"702","Enschede","Dijon",1
"703","Enschede","Enschede",19
"704","Enschede","Frankfurt",1
"705","Enschede","Genova",2
"706","Enschede","Hannover",1
"707","Enschede","Helsinki",4
"708","Enschede","Lille",2
"709","Enschede","London",4
"710","Enschede","Malmo",1
"711","Enschede","Marseille",1
"712","Enschede","Munchen",3
"713","Enschede","Paderborn",1
"714","Enschede","Paris",4
"715","Enschede","Roma",3
"716","Enschede","Salzburg",1
"717","Enschede","Stockholm",1
"718","Enschede","Stuttgart",1
"719","Enschede","Valence",1
"720","Enschede","Zurich",5
"721","Epinal","Paris",1
"722","Erfurt","Amsterdam",2
"723","Erfurt","Bale",1
"724","Erfurt","Berlin",2
"725","Erfurt","Berne",1
"726","Erfurt","Bruxelles",1
"727","Erfurt","Copenhague",1
"728","Erfurt","Eindhoven",1
"729","Erfurt","Helsinki",2
"730","Erfurt","Kassel",1
"731","Erfurt","Milano",1
"732","Erfurt","Paris",2
"733","Esbjerg","Berlin",1
"734","Esbjerg","Birmingham",2
"735","Esbjerg","Braunschweig",2
"736","Esbjerg","Esbjerg",1
"737","Esbjerg","Leeds",1
"738","Esbjerg","Lubeck",1
"739","Esbjerg","Milano",1
"740","Esbjerg","Pamplona",1
"741","Esbjerg","Paris",1
"742","Esbjerg","Stockholm",1
"743","Esbjerg","Stuttgart",1
"744","Esbjerg","Zurich",1
"745","Eskilstuna","Braunschweig",1
"746","Eskilstuna","Dusseldorf",2
"747","Eskilstuna","Eindhoven",1
"748","Eskilstuna","Eskilstuna",8
"749","Eskilstuna","Friedrichshafen",1
"750","Eskilstuna","Milano",1
"751","Eskilstuna","Sion",1
"752","Eskilstuna","Strasbourg",1
"753","Eskilstuna","Torino",1
"754","Essen","Baden-Baden",1
"755","Essen","Bologna",1
"756","Essen","Bremen",1
"757","Essen","Bruxelles",1
"758","Essen","Cologne",1
"759","Essen","Essen",11
"760","Essen","Frankfurt",2
"761","Essen","Galway",1
"762","Essen","Geneve",1
"763","Essen","Gloucester",1
"764","Essen","Groningen",1
"765","Essen","Hamburg",1
"766","Essen","Hannover",1
"767","Essen","Helsinki",4
"768","Essen","Lorient",2
"769","Essen","Lyon",1
"770","Essen","Milano",2
"771","Essen","Munchen",5
"772","Essen","Nantes",1
"773","Essen","Oslo",1
"774","Essen","Paderborn",1
"775","Essen","Paris",3
"776","Essen","Siegen",1
"777","Essen","Stuttgart",3
"778","Essen","Vicenza",1
"779","Essen","Zurich",4
"780","Exeter","Camborne-Redruth",1
"781","Exeter","Exeter",1
"782","Exeter","Paris",1
"783","Falun","Edinburgh",1
"784","Falun","Glasgow",1
"785","Firenze","Cambridge",1
"786","Firenze","Cologne",1
"787","Firenze","Firenze",9
"788","Firenze","Geneve",1
"789","Firenze","Gloucester",1
"790","Firenze","Grenoble",1
"791","Firenze","Karlsruhe",1
"792","Firenze","Leicester-Nottingham",2
"793","Firenze","London",3
"794","Firenze","Mannheim",1
"795","Firenze","Milano",1
"796","Firenze","Munchen",2
"797","Firenze","Paris",2
"798","Firenze","Stockholm",1
"799","Firenze","Stuttgart",1
"800","Firenze","Torino",1
"801","Firenze","Zaragoza",1
"802","Flensburg","Berne",1
"803","Flensburg","Geneve",1
"804","Forli","Forli",2
"805","Forli","Frankfurt",1
"806","Forli","Helsinki",4
"807","Forli","Linz",1
"808","Forli","Pamplona",1
"809","Frankfurt","Amsterdam",2
"810","Frankfurt","Anvers",3
"811","Frankfurt","Bale",4
"812","Frankfurt","Berlin",4
"813","Frankfurt","Berne",7
"814","Frankfurt","Braunschweig",2
"815","Frankfurt","Bremen",1
"816","Frankfurt","Bruxelles",4
"817","Frankfurt","Budapest",1
"818","Frankfurt","Cologne",4
"819","Frankfurt","Den Haag",3
"820","Frankfurt","Dortmund",4
"821","Frankfurt","Dusseldorf",3
"822","Frankfurt","Eindhoven",3
"823","Frankfurt","Enschede",5
"824","Frankfurt","Essen",1
"825","Frankfurt","Exeter",1
"826","Frankfurt","Frankfurt",57
"827","Frankfurt","Freiburg",17
"828","Frankfurt","Friedrichshafen",2
"829","Frankfurt","Geneve",1
"830","Frankfurt","Grenoble",1
"831","Frankfurt","Hamburg",3
"832","Frankfurt","Hannover",3
"833","Frankfurt","Leeds",2
"834","Frankfurt","Leicester-Nottingham",1
"835","Frankfurt","Le Mans",1
"836","Frankfurt","Linz",1
"837","Frankfurt","London",8
"838","Frankfurt","Lyon",1
"839","Frankfurt","Madrid",1
"840","Frankfurt","Maidstone",3
"841","Frankfurt","Manchester",2
"842","Frankfurt","Mannheim",8
"843","Frankfurt","Marseille",1
"844","Frankfurt","Milano",2
"845","Frankfurt","Munchen",15
"846","Frankfurt","Nurnberg",6
"847","Frankfurt","Paris",12
"848","Frankfurt","Roma",3
"849","Frankfurt","Rotterdam",3
"850","Frankfurt","Schwerin",1
"851","Frankfurt","Siegen",3
"852","Frankfurt","Southampton",8
"853","Frankfurt","Stockholm",4
"854","Frankfurt","Stuttgart",19
"855","Frankfurt","Torino",1
"856","Frankfurt","Vicenza",3
"857","Frankfurt","Wien",1
"858","Frankfurt","Zurich",17
