"","source","target","flow"
"1","Aalborg","Barcelone",2
"2","Aalborg","Essen",1
"3","Aalborg","London",2
"4","Aalborg","Milano",2
"5","Aalborg","Paris",1
"6","Aalborg","Rotterdam",2
"7","Aarhus","Aarhus",5
"8","Aarhus","Cuneo",1
"9","Aarhus","Den Haag",1
"10","Aarhus","Dublin",1
"11","Aarhus","Eindhoven",1
"12","Aarhus","Frankfurt",1
"13","Aarhus","Geneve",3
"14","Aarhus","Hannover",2
"15","Aarhus","London",13
"16","Aarhus","Luxembourg",1
"17","Aarhus","Mannheim",2
"18","Aarhus","Munchen",2
"19","Aarhus","Paris",1
"20","Aarhus","Rotterdam",13
"21","Aarhus","Stockholm",1
"22","Aarhus","Zwolle",2
"23","Aberdeen","Oviedo",1
"24","Agen","Chateauroux",1
"25","Alicante","Edinburgh",1
"26","Alicante","Eindhoven",1
"27","Alicante","Geneve",1
"28","Alicante","Leipzig",2
"29","Amiens","Geneve",1
"30","Amiens","Paris",2
"31","Amiens","Roma",1
"32","Amsterdam","Aberdeen",1
"33","Amsterdam","Amsterdam",34
"34","Amsterdam","Avignon",1
"35","Amsterdam","Bale",2
"36","Amsterdam","Birmingham",1
"37","Amsterdam","Cologne",4
"38","Amsterdam","Copenhague",1
"39","Amsterdam","Cuneo",2
"40","Amsterdam","Den Haag",1
"41","Amsterdam","Dublin",2
"42","Amsterdam","Dusseldorf",1
"43","Amsterdam","Eindhoven",2
"44","Amsterdam","Enschede",1
"45","Amsterdam","Frankfurt",5
"46","Amsterdam","Gand",1
"47","Amsterdam","Geneve",8
"48","Amsterdam","Hamburg",2
"49","Amsterdam","Hannover",2
"50","Amsterdam","Helsinki",2
"51","Amsterdam","Liverpool",1
"52","Amsterdam","London",47
"53","Amsterdam","Luxembourg",2
"54","Amsterdam","Maastricht",2
"55","Amsterdam","Mannheim",1
"56","Amsterdam","Milano",2
"57","Amsterdam","Munchen",1
"58","Amsterdam","Munster",1
"59","Amsterdam","Orleans",1
"60","Amsterdam","Paderborn",1
"61","Amsterdam","Paris",4
"62","Amsterdam","Parma",1
"63","Amsterdam","Rotterdam",51
"64","Amsterdam","Stockholm",1
"65","Amsterdam","Stuttgart",1
"66","Amsterdam","Troyes",1
"67","Amsterdam","Utrecht",2
"68","Ancona","Amsterdam",1
"69","Ancona","Angouleme",1
"70","Ancona","Avignon",1
"71","Ancona","Cologne",1
"72","Ancona","Geneve",1
"73","Ancona","Madrid",1
"74","Ancona","Paris",1
"75","Ancona","Rotterdam",1
"76","Ancona","Zwolle",1
"77","Angers","Courtrai",1
"78","Angers","Hannover",1
"79","Angers","Lubeck",1
"80","Annecy","Annecy",1
"81","Annecy","London",1
"82","Annecy","Paris",1
"83","Annecy","Rotterdam",1
"84","Annecy","Wien",1
"85","Anvers","Amsterdam",3
"86","Anvers","Anvers",28
"87","Anvers","Brest",1
"88","Anvers","Bruxelles",6
"89","Anvers","Calais",8
"90","Anvers","Chateauroux",1
"91","Anvers","Clermont-Ferrand",1
"92","Anvers","Cologne",2
"93","Anvers","Copenhague",2
"94","Anvers","Den Haag",1
"95","Anvers","Edinburgh",1
"96","Anvers","Helsinki",6
"97","Anvers","London",3
"98","Anvers","Lubeck",1
"99","Anvers","Maastricht",4
"100","Anvers","Munster",1
"101","Anvers","Nurnberg",1
"102","Anvers","Oslo",1
"103","Anvers","Paris",2
"104","Anvers","Roma",1
"105","Anvers","Rotterdam",3
"106","Anvers","Torino",1
"107","Anvers","Utrecht",4
"108","Anvers","Zurich",1
"109","Anvers","Zwolle",1
"110","Athens","Bruxelles",1
"111","Athens","Malmo",1
"112","Augsburg","Augsburg",1
"113","Augsburg","Berne",1
"114","Augsburg","Cuneo",2
"115","Augsburg","Eindhoven",2
"116","Augsburg","Frankfurt",2
"117","Augsburg","Geneve",1
"118","Augsburg","London",3
"119","Augsburg","Lubeck",2
"120","Augsburg","Luxembourg",1
"121","Augsburg","Memmingen",1
"122","Augsburg","Milano",1
"123","Augsburg","Rotterdam",3
"124","Augsburg","Venezia",1
"125","Augsburg","Viborg",1
"126","Avignon","Liege",1
"127","Avignon","London",1
"128","Avignon","Paris",3
"129","Avignon","Rotterdam",3
"130","Bad Kreuznach","Hamburg",1
"131","Bad Kreuznach","London",1
"132","Bad Kreuznach","Rotterdam",1
"133","Bale","Amsterdam",1
"134","Bale","Bale",47
"135","Bale","Bruxelles",3
"136","Bale","Cambridge",1
"137","Bale","Clermont-Ferrand",1
"138","Bale","Cologne",2
"139","Bale","Cuneo",1
"140","Bale","Edinburgh",1
"141","Bale","Frankfurt",1
"142","Bale","Geneve",3
"143","Bale","Granada",1
"144","Bale","Helsinki",2
"145","Bale","London",1
"146","Bale","Lorient",1
"147","Bale","Maastricht",2
"148","Bale","Mannheim",3
"149","Bale","Munchen",1
"150","Bale","Munster",2
"151","Bale","Paris",3
"152","Bale","Reims",2
"153","Bale","Rotterdam",1
"154","Bale","Saarbrucken",1
"155","Bale","Sion",1
"156","Bale","Stuttgart",2
"157","Bale","Tournai-Mouscron",1
"158","Bale","Utrecht",1
"159","Bale","Wien",5
"160","Bale","Zurich",4
"161","Barcelone","Bale",1
"162","Barcelone","Barcelone",6
"163","Barcelone","Cologne",2
"164","Barcelone","Copenhague",1
"165","Barcelone","Dusseldorf",1
"166","Barcelone","Jerez de la Frontera",1
"167","Barcelone","London",3
"168","Barcelone","Paris",1
"169","Bari","Bari",1
"170","Bari","Freiburg",1
"171","Bari","Reims",1
"172","Beauvais","Paris",6
"173","Belfast","Geneve",1
"174","Belfast","Saint-Gall",2
"175","Bergerac","Paris",1
"176","Berlin","Berlin",5
"177","Berlin","Bruxelles",1
"178","Berlin","Cork",1
"179","Berlin","Freiburg",2
"180","Berlin","Geneve",1
"181","Berlin","Groningen",1
"182","Berlin","London",2
"183","Berlin","Lubeck",1
"184","Berlin","Madrid",1
"185","Berlin","Mannheim",1
"186","Berlin","Metz-Nancy",1
"187","Berlin","Munster",1
"188","Berne","Bale",1
"189","Berne","Berne",3
"190","Berne","Copenhague",6
"191","Berne","Dusseldorf",1
"192","Berne","Geneve",1
"193","Berne","Hamburg",1
"194","Berne","Paris",5
"195","Berne","Parma",1
"196","Berne","Zurich",1
"197","Besancon","Leicester-Nottingham",1
"198","Besancon","London",1
"199","Besancon","Rotterdam",1
"200","Birmingham","Birmingham",3
"201","Birmingham","Den Haag",1
"202","Birmingham","Dublin",1
"203","Birmingham","Frankfurt",1
"204","Birmingham","Geneve",3
"205","Birmingham","Liverpool",1
"206","Birmingham","London",1
"207","Birmingham","Maastricht",1
"208","Birmingham","Munchen",1
"209","Birmingham","Saarbrucken",1
"210","Birmingham","Troyes",1
"211","Bologna","Amsterdam",1
"212","Bologna","Angers",1
"213","Bologna","Anvers",3
"214","Bologna","Birmingham",2
"215","Bologna","Bologna",31
"216","Bologna","Calais",2
"217","Bologna","Geneve",1
"218","Bologna","Genova",1
"219","Bologna","Groningen",1
"220","Bologna","Helsinki",4
"221","Bologna","Leeds",1
"222","Bologna","Letterkenny",2
"223","Bologna","London",1
"224","Bologna","Madrid",1
"225","Bologna","Milano",19
"226","Bologna","Montpellier",1
"227","Bologna","Munchen",1
