"","source","target","flow"
"209","Bale","Brest",3
"210","Bale","Bruxelles",5
"211","Bale","Budapest",2
"212","Bale","Cologne",6
"213","Bale","Dortmund",3
"214","Bale","Dusseldorf",10
"215","Bale","Eindhoven",3
"216","Bale","Emden",1
"217","Bale","Erfurt",1
"218","Bale","Essen",9
"219","Bale","Firenze",4
"220","Bale","Frankfurt",8
"221","Bale","Freiburg",1
"222","Bale","Genova",1
"223","Bale","Gloucester",1
"224","Bale","Grenoble",1
"225","Bale","Groningen",1
"226","Bale","Hannover",1
"227","Bale","Haverfordwest",1
"228","Bale","Hof",1
"229","Bale","Karlsruhe",31
"230","Bale","Kiel",1
"231","Bale","Leicester-Nottingham",6
"232","Bale","Leipzig",2
"233","Bale","Liege",4
"234","Bale","Linkoping",1
"235","Bale","Linz",4
"236","Bale","London",7
"237","Bale","Madrid",1
"238","Bale","Mannheim",4
"239","Bale","Middlesbrough",1
"240","Bale","Milano",8
"241","Bale","Monchengladbach",1
"242","Bale","Munchen",43
"243","Bale","Munster",5
"244","Bale","Nurnberg",6
"245","Bale","Paris",30
"246","Bale","Parma",2
"247","Bale","Poitiers",1
"248","Bale","Ronneby",1
"249","Bale","Rotterdam",1
"250","Bale","Saarbrucken",1
"251","Bale","Saint-Brieuc",1
"252","Bale","Salzburg",3
"253","Bale","Sevilla",4
"254","Bale","Siegen",4
"255","Bale","Sion",4
"256","Bale","Southampton",1
"257","Bale","Strasbourg",2
"258","Bale","Stuttgart",23
"259","Bale","Torino",4
"260","Bale","Toulon",1
"261","Bale","Udine",3
"262","Bale","Utrecht",1
"263","Bale","Valencia",1
"264","Bale","Vasteras",1
"265","Bale","Venezia",9
"266","Bale","Vicenza",1
"267","Bale","Wien",4
"268","Bale","Zurich",72
"269","Banska Bystrica","Banska Bystrica",1
"270","Banska Bystrica","Frankfurt",2
"271","Barcelone","Bad Kreuznach",1
"272","Barcelone","Barcelone",11
"273","Barcelone","Berlin",1
"274","Barcelone","Bruxelles",2
"275","Barcelone","Catania",2
"276","Barcelone","Cologne",1
"277","Barcelone","Dortmund",1
"278","Barcelone","Frankfurt",6
"279","Barcelone","Freiburg",1
"280","Barcelone","Goteborg",3
"281","Barcelone","Hannover",1
"282","Barcelone","Leeds",1
"283","Barcelone","Lyon",1
"284","Barcelone","Madrid",1
"285","Barcelone","Mannheim",1
"286","Barcelone","Metz-Nancy",3
"287","Barcelone","Milano",4
"288","Barcelone","Montpellier",1
"289","Barcelone","Munchen",3
"290","Barcelone","Nurnberg",1
"291","Barcelone","Paris",4
"292","Barcelone","Saarbrucken",2
"293","Barcelone","San Sebastian",2
"294","Barcelone","Siegen",1
"295","Barcelone","Stuttgart",8
"296","Barcelone","Torino",1
"297","Barcelone","Tournai-Mouscron",2
"298","Barcelone","Zurich",1
"299","Bari","Berlin",1
"300","Bari","Catania",1
"301","Bari","Essen",1
"302","Bari","Freiburg",1
"303","Bari","Genova",2
"304","Bari","Hof",1
"305","Bari","Marseille",1
"306","Bari","Orleans",1
"307","Bari","Ostende-Bruges",1
"308","Bari","Paris",1
"309","Bari","Roma",2
"310","Bari","Stuttgart",2
"311","Bari","Zurich",3
"312","Beauvais","Cologne",1
"313","Beauvais","Emden",1
"314","Beauvais","Ingolstadt",1
"315","Beauvais","Milano",1
"316","Beauvais","Paris",2
"317","Belfast","Zurich",1
"318","Berlin","Amsterdam",4
"319","Berlin","Bale",1
"320","Berlin","Berlin",13
"321","Berlin","Bologna",11
"322","Berlin","Braunschweig",2
"323","Berlin","Bremen",1
"324","Berlin","Brest",1
"325","Berlin","Bruxelles",1
"326","Berlin","Budapest",1
"327","Berlin","Cologne",3
"328","Berlin","Den Haag",2
"329","Berlin","Dortmund",2
"330","Berlin","Dusseldorf",1
"331","Berlin","Essen",1
"332","Berlin","Frankfurt",3
"333","Berlin","Freiburg",2
"334","Berlin","Grenoble",1
"335","Berlin","Karlsruhe",1
"336","Berlin","Klagenfurt",2
"337","Berlin","Leeds",2
"338","Berlin","Liege",1
"339","Berlin","Linz",1
"340","Berlin","London",3
"341","Berlin","Lubeck",1
"342","Berlin","Madrid",1
"343","Berlin","Malmo",1
"344","Berlin","Munchen",8
"345","Berlin","Munster",6
"346","Berlin","Nurnberg",5
"347","Berlin","Paderborn",1
"348","Berlin","Paris",8
"349","Berlin","Perugia",1
"350","Berlin","Salzburg",1
"351","Berlin","Siegen",1
"352","Berlin","Southampton",1
"353","Berlin","Strasbourg",1
"354","Berlin","Stuttgart",10
"355","Berlin","Utrecht",1
"356","Berlin","Wien",1
"357","Berlin","Zurich",13
"358","Berlin","Zwolle",1
"359","Berne","Bale",5
"360","Berne","Berlin",1
"361","Berne","Berne",17
"362","Berne","Bologna",3
"363","Berne","Bolzano",1
"364","Berne","Budapest",1
"365","Berne","Cologne",2
"366","Berne","Den Haag",1
"367","Berne","Dortmund",1
"368","Berne","Essen",1
"369","Berne","Exeter",1
"370","Berne","Frankfurt",4
"371","Berne","Freiburg",1
"372","Berne","Friedrichshafen",1
"373","Berne","Hannover",1
"374","Berne","Karlsruhe",1
"375","Berne","Linz",1
"376","Berne","London",5
"377","Berne","Madrid",1
"378","Berne","Mannheim",2
"379","Berne","Memmingen",1
"380","Berne","Milano",2
"381","Berne","Munchen",1
"382","Berne","Munster",1
"383","Berne","Nurnberg",1
"384","Berne","Paris",2
"385","Berne","Salzburg",2
"386","Berne","Siegen",1
"387","Berne","Sion",1
"388","Berne","Southampton",1
"389","Berne","Stockholm",1
"390","Berne","Stuttgart",2
"391","Berne","Tampere",1
"392","Berne","Utrecht",1
"393","Berne","Venezia",1
"394","Berne","Zurich",7
"395","Besancon","Cambridge",1
"396","Besancon","Lyon",1
"397","Besancon","Munchen",4
"398","Besancon","Oslo",1
"399","Besancon","Paris",1
"400","Besancon","Pescara",1
"401","Besancon","Reims",1
"402","Besancon","Venezia",5
"403","Bilbao","Bilbao",1
"404","Bilbao","Brindisi",1
"405","Bilbao","Bristol",1
"406","Bilbao","Den Haag",1
"407","Bilbao","Helsinki",4
"408","Bilbao","Montlucon",1
"409","Bilbao","San Sebastian",3
"410","Bilbao","Stuttgart",1
"411","Bilbao","Venezia",2
"412","Bilbao","Zurich",1
"413","Birmingham","Albi",1
"414","Birmingham","Ancona",1
"415","Birmingham","Augsburg",2
"416","Birmingham","Bilbao",1
"417","Birmingham","Birmingham",14
"418","Birmingham","Bologna",2
"419","Birmingham","Bremen",1
"420","Birmingham","Bruxelles",1
"421","Birmingham","Cologne",4
"422","Birmingham","Dusseldorf",2
"423","Birmingham","Emden",2
"424","Birmingham","Enschede",1
"425","Birmingham","Frankfurt",6
"426","Birmingham","Genova",1
"427","Birmingham","Groningen",4
"428","Birmingham","Hamburg",1
"429","Birmingham","Hannover",1
"430","Birmingham","Karlsruhe",5
"431","Birmingham","Krakow",1
"432","Birmingham","Ljubljana",1
"433","Birmingham","London",4
"434","Birmingham","Malmo",1
"435","Birmingham","Metz-Nancy",2
"436","Birmingham","Milano",2
"437","Birmingham","Munchen",6
"438","Birmingham","Newcastle",5
"439","Birmingham","Paris",3
"440","Birmingham","Santander",1
"441","Birmingham","Stockholm",1
"442","Birmingham","Stuttgart",1
"443","Birmingham","Torino",2
"444","Birmingham","Venezia",1
"445","Blackpool","Bad Kreuznach",1
"446","Blackpool","Braunschweig",1
"447","Blackpool","Cambridge",1
"448","Blackpool","Frankfurt",2
"449","Blackpool","Milano",1
"450","Blackpool","Paderborn",1
"451","Blackpool","Southampton",1
"452","Blackpool","Stuttgart",2
"453","Bologna","Amsterdam",1
"454","Bologna","Ancona",1
"455","Bologna","Berlin",2
"456","Bologna","Birmingham",2
"457","Bologna","Bologna",30
"458","Bologna","Bruxelles",1
"459","Bologna","Cologne",2
"460","Bologna","Dusseldorf",1
"461","Bologna","Eindhoven",7
"462","Bologna","Enschede",1
"463","Bologna","Essen",2
"464","Bologna","Frankfurt",6
"465","Bologna","Geneve",1
"466","Bologna","Genova",1
"467","Bologna","Grenoble",2
"468","Bologna","Groningen",1
"469","Bologna","Hamburg",1
"470","Bologna","Hannover",1
"471","Bologna","Helsinki",4
"472","Bologna","London",4
"473","Bologna","Lyon",1
"474","Bologna","Metz-Nancy",1
"475","Bologna","Milano",5
"476","Bologna","Munchen",9
"477","Bologna","Munster",2
"478","Bologna","Paris",9
"479","Bologna","Siegen",1
"480","Bologna","Strasbourg",1
"481","Bologna","Stuttgart",8
"482","Bologna","Thessaloniki",1
"483","Bologna","Venezia",10
"484","Bologna","Verona",1
"485","Bologna","Vicenza",2
"486","Bologna","Wien",1
"487","Bologna","Zaragoza",1
"488","Bologna","Zurich",2
"489","Bologna","Zwolle",1
"490","Bolzano","Amsterdam",1
"491","Bolzano","Bale",1
"492","Bolzano","Bolzano",1
"493","Bolzano","Bregenz",1
"494","Bolzano","Bruxelles",1
"495","Bolzano","Frankfurt",1
"496","Bolzano","Goteborg",1
"497","Bolzano","Graz",1
"498","Bolzano","Hamburg",2
"499","Bolzano","Liege",3
"500","Bolzano","Linz",2
"501","Bolzano","London",1
"502","Bolzano","Milano",2
"503","Bolzano","Munchen",8
"504","Bolzano","Stuttgart",1
"505","Bolzano","Venezia",2
"506","Bolzano","Vicenza",1
"507","Bolzano","Wien",1
"508","Bolzano","Zurich",2
"509","Bordeaux","Bale",1
"510","Bordeaux","Bordeaux",1
"511","Bordeaux","Essen",1
"512","Bordeaux","Leipzig",2
"513","Bordeaux","Munchen",1
"514","Bourges","Eindhoven",1
"515","Bourges","Milano",1
"516","Bourges","Zurich",1
"517","Bournemouth","Bournemouth",1
"518","Bournemouth","Dortmund",1
"519","Bournemouth","Kassel",1
"520","Bournemouth","Liege",2
"521","Bournemouth","Munchen",1
"522","Bournemouth","Oslo",1
"523","Bournemouth","Stuttgart",1
"524","Bournemouth","Zurich",2
"525","Brasov","Paris",5
"526","Bratislava","Linz",1
"527","Braunschweig","Auxerre",1
"528","Braunschweig","Bologna",1
"529","Braunschweig","Braunschweig",24
"530","Braunschweig","Bremen",1
"531","Braunschweig","Brive-la-Gaillarde",1
"532","Braunschweig","Bruxelles",1
"533","Braunschweig","Cologne",2
"534","Braunschweig","Copenhague",1
"535","Braunschweig","Dortmund",1
"536","Braunschweig","Dresden",1
"537","Braunschweig","Emden",1
"538","Braunschweig","Enschede",1
"539","Braunschweig","Essen",1
"540","Braunschweig","Exeter",1
"541","Braunschweig","Frankfurt",6
"542","Braunschweig","Freiburg",1
"543","Braunschweig","Groningen",4
"544","Braunschweig","Hannover",2
"545","Braunschweig","Hof",2
"546","Braunschweig","Ingolstadt",1
"547","Braunschweig","Karlsruhe",5
"548","Braunschweig","Kiel",2
"549","Braunschweig","London",1
"550","Braunschweig","Milano",3
"551","Braunschweig","Munchen",3
"552","Braunschweig","Munster",2
"553","Braunschweig","Odense",1
"554","Braunschweig","Paderborn",2
"555","Braunschweig","Paris",1
"556","Braunschweig","Saint-Gall",1
"557","Braunschweig","Salzburg",2
"558","Braunschweig","Stuttgart",8
"559","Braunschweig","Venezia",1
"560","Braunschweig","Wien",4
"561","Braunschweig","Zurich",1
"562","Bregenz","Anvers",1
"563","Bregenz","Augsburg",1
"564","Bregenz","Bale",1
"565","Bregenz","Berlin",1
"566","Bregenz","Berne",2
"567","Bregenz","Bregenz",3
"568","Bregenz","Bremen",1
"569","Bregenz","Copenhague",1
"570","Bregenz","Frankfurt",2
"571","Bregenz","Grenoble",1
"572","Bregenz","Innsbruck",1
"573","Bregenz","Karlsruhe",1
"574","Bregenz","Klagenfurt",2
"575","Bregenz","Munchen",3
"576","Bregenz","Stuttgart",2
"577","Bregenz","Udine",1
"578","Bregenz","Zurich",1
"579","Bremen","Berne",1
"580","Bremen","Bremen",3
"581","Bremen","Brest",1
"582","Bremen","Bruxelles",1
"583","Bremen","Cologne",3
"584","Bremen","Dortmund",1
"585","Bremen","Dresden",3
"586","Bremen","Frankfurt",2
"587","Bremen","Freiburg",2
"588","Bremen","Friedrichshafen",3
"589","Bremen","Hannover",1
"590","Bremen","Helsinki",4
"591","Bremen","Karlsruhe",1
"592","Bremen","Kiel",1
"593","Bremen","Leeds",1
"594","Bremen","Liege",2
"595","Bremen","Lubeck",1
"596","Bremen","Munchen",3
"597","Bremen","Munster",1
"598","Bremen","Nurnberg",3
"599","Bremen","Paris",3
"600","Bremen","Rotterdam",2
"601","Bremen","Siegen",2
"602","Bremen","Stuttgart",3
"603","Bremen","Utrecht",1
"604","Bremen","Verona",1
"605","Bremen","Vicenza",1
"606","Bremen","Zurich",1
"607","Bremen","Zwolle",1
"608","Brest","Bale",1
"609","Brest","Brest",3
"610","Brest","Den Haag",1
"611","Brest","Dusseldorf",2
"612","Brest","Frankfurt",2
"613","Brest","Groningen",1
"614","Brest","Ingolstadt",1
"615","Brest","Lyon",1
"616","Brest","Oxford",3
"617","Brest","Paris",1
"618","Brest","Pescara",1
"619","Brest","Saint-Brieuc",1
"620","Brest","Siegen",5
"621","Brest","Stuttgart",2
"622","Brest","Verona",1
"623","Brighton","Aalborg",1
"624","Brighton","Birmingham",1
"625","Brighton","Cologne",1
"626","Brighton","Dusseldorf",1
"627","Brighton","Eindhoven",1
"628","Brighton","Essen",1
"629","Brighton","London",1
"630","Brighton","Munchen",1
"631","Brighton","Newcastle",1
"632","Brighton","Paris",1
"633","Brighton","Saint-Gall",1
"634","Brighton","Southampton",1
"635","Brindisi","Brindisi",1
"636","Brindisi","Frankfurt",1
"637","Brindisi","Innsbruck",1
"638","Brindisi","Lugano",1
"639","Brindisi","Munster",3
"640","Brno","Amsterdam",1
"641","Brno","Brno",1
"642","Brno","Cologne",4
"643","Brno","Helsinki",2
"644","Brno","Leicester-Nottingham",1
"645","Brno","London",1
"646","Brno","Oslo",1
"647","Brno","Paris",1
"648","Brno","Zurich",1
"649","Bruxelles","Amsterdam",11
"650","Bruxelles","Ancona",4
"651","Bruxelles","Bad Kreuznach",2
"652","Bruxelles","Bale",4
"653","Bruxelles","Bilbao",1
"654","Bruxelles","Birmingham",7
"655","Bruxelles","Bologna",7
"656","Bruxelles","Bremen",2
"657","Bruxelles","Bruxelles",61
"658","Bruxelles","Budapest",4
"659","Bruxelles","Caen",1
"660","Bruxelles","Cologne",3
"661","Bruxelles","Courtrai",2
"662","Bruxelles","Den Haag",1
"663","Bruxelles","Dortmund",1
"664","Bruxelles","Dusseldorf",18
"665","Bruxelles","Eindhoven",4
"666","Bruxelles","Enschede",3
"667","Bruxelles","Essen",1
"668","Bruxelles","Forli",1
"669","Bruxelles","Frankfurt",16
"670","Bruxelles","Genova",1
"671","Bruxelles","Groningen",3
"672","Bruxelles","Hamburg",2
"673","Bruxelles","Hof",1
"674","Bruxelles","Karlsruhe",7
"675","Bruxelles","Klagenfurt",1
"676","Bruxelles","Leipzig",2
"677","Bruxelles","Linz",1
"678","Bruxelles","London",18
"679","Bruxelles","Lubeck",1
"680","Bruxelles","Lyon",5
"681","Bruxelles","Mannheim",1
"682","Bruxelles","Memmingen",1
"683","Bruxelles","Milano",13
"684","Bruxelles","Monchengladbach",1
"685","Bruxelles","Munchen",78
"686","Bruxelles","Nurnberg",17
"687","Bruxelles","Orleans",16
"688","Bruxelles","Paderborn",15
"689","Bruxelles","Paris",26
"690","Bruxelles","Parma",7
"691","Bruxelles","Reims",1
"692","Bruxelles","Rodez",2
"693","Bruxelles","Rotterdam",3
"694","Bruxelles","San Sebastian",2
"695","Bruxelles","Schwerin",1
"696","Bruxelles","Siegen",1
"697","Bruxelles","Southampton",1
"698","Bruxelles","Stockholm",2
"699","Bruxelles","Strasbourg",3
"700","Bruxelles","Stuttgart",5
"701","Bruxelles","Swindon",1
"702","Bruxelles","Torino",1
"703","Bruxelles","Toulon",1
"704","Bruxelles","Tours",3
"705","Bruxelles","Udine",3
"706","Bruxelles","Umea",1
"707","Bruxelles","Utrecht",3
"708","Bruxelles","Venezia",14
"709","Bruxelles","Verona",6
"710","Bruxelles","Vicenza",1
"711","Bruxelles","Wien",11
"712","Bruxelles","Zaragoza",1
"713","Bruxelles","Zurich",22
"714","Bruxelles","Zwolle",3
"715","Budapest","Bruxelles",4
"716","Budapest","Budapest",8
"717","Budapest","Dortmund",1
"718","Budapest","Frankfurt",1
"719","Budapest","Hannover",2
"720","Budapest","Helsinki",2
"721","Budapest","Klagenfurt",1
"722","Budapest","London",1
"723","Budapest","Odense",1
"724","Budapest","Paris",4
"725","Budapest","Wien",1
"726","Bydgoszcz","Bydgoszcz",1
"727","Bydgoszcz","Stuttgart",1
"728","Caen","Caen",1
"729","Caen","Cork",2
"730","Calais","Calais",1
"731","Calais","Paris",2
"732","Calais","Toulon",1
"733","Calais","Trieste",1
"734","Camborne-Redruth","Milano",1
"735","Cambridge","Amsterdam",1
"736","Cambridge","Bruxelles",1
"737","Cambridge","Cambridge",1
"738","Cambridge","Cologne",1
"739","Cambridge","Dusseldorf",1
"740","Cambridge","Frankfurt",1
"741","Cambridge","Gloucester",1
"742","Cambridge","London",3
"743","Cambridge","Paris",3
"744","Cambridge","Wien",2
"745","Cambridge","Zurich",1
"746","Cambridge","Zwolle",1
"747","Carcassonne","Nice",1
"748","Carcassonne","Paris",1
"749","Carcassonne","Santa Cruz de Tenerife",1
"750","Cardiff","Hamburg",2
"751","Cardiff","Malmo",1
"752","Cardiff","Mannheim",1
"753","Cardiff","Vaxjo",1
"754","Cardiff","Zurich",2
"755","Catania","Catania",2
"756","Catania","Linz",1
"757","Catania","Wien",1
"758","Chambery","Blackpool",1
"759","Chambery","Lugano",1
"760","Chambery","Milano",1
"761","Chambery","Saarbrucken",1
"762","Chambery","Stuttgart",1
"763","Charleroi","Berlin",1
"764","Charleroi","Brno",1
"765","Charleroi","Charleroi",4
"766","Charleroi","Den Haag",1
"767","Charleroi","Essen",1
"768","Charleroi","Joensuu",1
"769","Charleroi","Lille",1
"770","Charleroi","Memmingen",1
"771","Charleroi","Metz-Nancy",1
"772","Charleroi","Milano",1
"773","Charleroi","Saint-Gall",2
"774","Charleroi","Strasbourg",1
"775","Charleroi","Torino",1
"776","Clermont-Ferrand","Linz",1
"777","Clermont-Ferrand","Oslo",1
"778","Cognac","Paris",1
"779","Cologne","Aarhus",1
"780","Cologne","Amsterdam",3
"781","Cologne","Annecy",2
"782","Cologne","Anvers",4
"783","Cologne","Augsburg",3
"784","Cologne","Auxerre",1
"785","Cologne","Bale",7
"786","Cologne","Barcelone",1
"787","Cologne","Berne",2
"788","Cologne","Bilbao",1
"789","Cologne","Birmingham",1
"790","Cologne","Brest",1
"791","Cologne","Bruxelles",1
"792","Cologne","Budapest",1
"793","Cologne","Cologne",77
"794","Cologne","Copenhague",2
"795","Cologne","Den Haag",1
"796","Cologne","Dortmund",7
"797","Cologne","Dusseldorf",5
"798","Cologne","Edinburgh",2
"799","Cologne","Eindhoven",1
"800","Cologne","Enschede",3
"801","Cologne","Essen",9
"802","Cologne","Frankfurt",19
"803","Cologne","Freiburg",3
"804","Cologne","Gand",1
"805","Cologne","Graz",1
"806","Cologne","Groningen",3
"807","Cologne","Hamburg",2
"808","Cologne","Hannover",1
"809","Cologne","Ingolstadt",2
"810","Cologne","Innsbruck",1
"811","Cologne","Karlsruhe",8
"812","Cologne","Leeds",3
"813","Cologne","Leicester-Nottingham",1
"814","Cologne","Leipzig",2
"815","Cologne","Lille",3
"816","Cologne","Linz",4
"817","Cologne","London",6
"818","Cologne","Lugano",3
"819","Cologne","Lyon",1
"820","Cologne","Malmo",2
"821","Cologne","Mannheim",2
"822","Cologne","Marseille",1
"823","Cologne","Memmingen",2
"824","Cologne","Milano",4
"825","Cologne","Munchen",23
"826","Cologne","Munster",6
"827","Cologne","Oslo",4
"828","Cologne","Paderborn",4
"829","Cologne","Paris",12
"830","Cologne","Porto",2
"831","Cologne","Roma",1
"832","Cologne","Saarbrucken",1
"833","Cologne","Saint-Gall",2
"834","Cologne","Saint-Moritz",2
"835","Cologne","San Sebastian",1
"836","Cologne","Siegen",4
"837","Cologne","Stockholm",2
"838","Cologne","Strasbourg",1
"839","Cologne","Stuttgart",13
"840","Cologne","Udine",1
"841","Cologne","Utrecht",8
"842","Cologne","Verona",1
"843","Cologne","Wien",5
"844","Cologne","Zurich",9
"845","Copenhague","Bolzano",1
"846","Copenhague","Cologne",3
"847","Copenhague","Copenhague",8
"848","Copenhague","Dusseldorf",2
"849","Copenhague","Eindhoven",1
"850","Copenhague","Enschede",2
"851","Copenhague","Frankfurt",1
"852","Copenhague","Gavle-Sandviken",1
"853","Copenhague","Hannover",1
"854","Copenhague","Ingolstadt",2
"855","Copenhague","Linz",1
"856","Copenhague","London",2
"857","Copenhague","Lugano",2
"858","Copenhague","Marseille",1
"859","Copenhague","Munster",3
"860","Copenhague","Napoli",1
"861","Copenhague","Nurnberg",1
"862","Copenhague","Paderborn",1
"863","Copenhague","Paris",1
"864","Copenhague","Parma",1
"865","Copenhague","Siegen",2
"866","Copenhague","Stuttgart",5
"867","Copenhague","Verona",1
"868","Copenhague","Zurich",5
"869","Cork","Cork",1
"870","Cork","Rennes",2
