"","source","target","flow"
"119","Amsterdam","Valence",2
"120","Amsterdam","Valencia",1
"121","Amsterdam","Venezia",1
"122","Amsterdam","Wien",1
"123","Amsterdam","Zurich",2
"124","Amsterdam","Zwolle",4
"125","Ancona","Ancona",4
"126","Ancona","Augsburg",1
"127","Ancona","Barcelone",1
"128","Ancona","Bologna",6
"129","Ancona","Cambridge",1
"130","Ancona","Chambery",2
"131","Ancona","Copenhague",1
"132","Ancona","Eindhoven",1
"133","Ancona","Forli",2
"134","Ancona","Friedrichshafen",1
"135","Ancona","Linz",5
"136","Ancona","Mannheim",1
"137","Ancona","Memmingen",1
"138","Ancona","Metz-Nancy",1
"139","Ancona","Milano",3
"140","Ancona","Nurnberg",1
"141","Ancona","Paris",2
"142","Ancona","Pisa",1
"143","Ancona","Rotterdam",1
"144","Ancona","Siegen",1
"145","Ancona","Stuttgart",2
"146","Ancona","Venezia",1
"147","Ancona","Wien",1
"148","Ancona","Zurich",2
"149","Angers","Angers",2
"150","Angers","Cologne",2
"151","Angers","Frankfurt",1
"152","Angers","La Rochelle",1
"153","Angers","Limerick",1
"154","Angers","Lyon",1
"155","Angers","Milano",3
"156","Angers","Norwich",1
"157","Angers","Paris",1
"158","Angers","Parma",1
"159","Angers","Stuttgart",1
"160","Angers","Zaragoza",1
"161","Angers","Zurich",1
"162","Angouleme","Angouleme",6
"163","Angouleme","Annecy",3
"164","Angouleme","Auxerre",1
"165","Angouleme","Berlin",1
"166","Angouleme","Bremen",1
"167","Angouleme","Dortmund",1
"168","Angouleme","Dusseldorf",3
"169","Angouleme","Frankfurt",3
"170","Angouleme","Geneve",1
"171","Angouleme","Lille",1
"172","Angouleme","Ljubljana",4
"173","Angouleme","London",2
"174","Angouleme","Marseille",1
"175","Angouleme","Memmingen",1
"176","Angouleme","Milano",7
"177","Angouleme","Munchen",1
"178","Angouleme","Orleans",1
"179","Angouleme","Paris",1
"180","Angouleme","Perugia",1
"181","Angouleme","Trieste",1
"182","Angouleme","Valence",1
"183","Angouleme","Wien",2
"184","Annecy","Annecy",5
"185","Annecy","Berne",2
"186","Annecy","Birmingham",1
"187","Annecy","Dortmund",1
"188","Annecy","Dusseldorf",2
"189","Annecy","Frankfurt",1
"190","Annecy","Goteborg",1
"191","Annecy","Leipzig",2
"192","Annecy","Lille",1
"193","Annecy","London",1
"194","Annecy","Milano",2
"195","Annecy","Munchen",3
"196","Annecy","Nice",1
"197","Annecy","Paris",2
"198","Annecy","Rotterdam",1
"199","Annecy","Stuttgart",1
"200","Annecy","Torino",1
"201","Anvers","Anvers",30
"202","Anvers","Bad Kreuznach",1
"203","Anvers","Cardiff",1
"204","Anvers","Cologne",3
"205","Anvers","Den Haag",1
"206","Anvers","Dortmund",1
"207","Anvers","Dublin",2
"208","Anvers","Eindhoven",1
"209","Anvers","Enschede",3
"210","Anvers","Frankfurt",3
"211","Anvers","Gloucester",2
"212","Anvers","Groningen",2
"213","Anvers","Hannover",2
"214","Anvers","Liege",2
"215","Anvers","Memmingen",1
"216","Anvers","Montpellier",1
"217","Anvers","Munchen",1
"218","Anvers","Nurnberg",1
"219","Anvers","Paderborn",2
"220","Anvers","Pamplona",1
"221","Anvers","Paris",9
"222","Anvers","Reims",1
"223","Anvers","Rotterdam",2
"224","Anvers","Saint-Gall",2
"225","Anvers","Sofia",1
"226","Anvers","Stockholm",1
"227","Anvers","Stuttgart",1
"228","Anvers","Toulon",1
"229","Anvers","Viborg",1
"230","Anvers","Zurich",2
"231","Anvers","Zwolle",1
"232","Athens","Athens",5
"233","Athens","Bale",1
"234","Athens","Barcelone",2
"235","Athens","Gand",1
"236","Athens","London",1
"237","Athens","Mannheim",2
"238","Athens","Munchen",1
"239","Athens","Orleans",1
"240","Athens","Parma",1
"241","Athens","Rotterdam",1
"242","Augsburg","Annecy",1
"243","Augsburg","Anvers",4
"244","Augsburg","Augsburg",49
"245","Augsburg","Bale",3
"246","Augsburg","Barcelone",1
"247","Augsburg","Beauvais",1
"248","Augsburg","Berne",1
"249","Augsburg","Bologna",8
"250","Augsburg","Bremen",1
"251","Augsburg","Bruxelles",1
"252","Augsburg","Cologne",6
"253","Augsburg","Cuneo",1
"254","Augsburg","Dortmund",4
"255","Augsburg","Eindhoven",8
"256","Augsburg","Enschede",2
"257","Augsburg","Essen",2
"258","Augsburg","Frankfurt",14
"259","Augsburg","Freiburg",1
"260","Augsburg","Hannover",1
"261","Augsburg","Ingolstadt",1
"262","Augsburg","Karlsruhe",2
"263","Augsburg","Kassel",1
"264","Augsburg","Leipzig",2
"265","Augsburg","Lille",2
"266","Augsburg","Linz",1
"267","Augsburg","Lyon",1
"268","Augsburg","Malmo",1
"269","Augsburg","Manchester",1
"270","Augsburg","Mannheim",7
"271","Augsburg","Milano",5
"272","Augsburg","Montbeliard",1
"273","Augsburg","Munchen",11
"274","Augsburg","Munster",1
"275","Augsburg","Napoli",2
"276","Augsburg","Odense",1
"277","Augsburg","Orleans",1
"278","Augsburg","Paderborn",2
"279","Augsburg","Paris",11
"280","Augsburg","Rouen",1
"281","Augsburg","Saint-Gall",6
"282","Augsburg","Siegen",2
"283","Augsburg","Strasbourg",1
"284","Augsburg","Stuttgart",10
"285","Augsburg","Torino",4
"286","Augsburg","Utrecht",1
"287","Augsburg","Valencia",1
"288","Augsburg","Vasteras",9
"289","Augsburg","Venezia",1
"290","Augsburg","Verona",2
"291","Augsburg","Zurich",11
"292","Auxerre","Gand",1
"293","Auxerre","Milano",1
"294","Auxerre","Munster",1
"295","Auxerre","Paris",1
"296","Avignon","Angers",1
"297","Avignon","London",3
"298","Avignon","Norwich",3
"299","Avignon","Paris",1
"300","Badajoz","Milano",1
"301","Baden-Baden","Baden-Baden",6
"302","Baden-Baden","Bale",2
"303","Baden-Baden","Berne",1
"304","Baden-Baden","Birmingham",1
"305","Baden-Baden","Bologna",1
"306","Baden-Baden","Bremen",1
"307","Baden-Baden","Cologne",1
"308","Baden-Baden","Dortmund",1
"309","Baden-Baden","Essen",1
"310","Baden-Baden","Gand",1
"311","Baden-Baden","Geneve",1
"312","Baden-Baden","Groningen",1
"313","Baden-Baden","Hamburg",1
"314","Baden-Baden","Joensuu",1
"315","Baden-Baden","Linz",4
"316","Baden-Baden","London",2
"317","Baden-Baden","Lyon",1
"318","Baden-Baden","Maidstone",3
"319","Baden-Baden","Munchen",2
"320","Baden-Baden","Nurnberg",1
"321","Baden-Baden","Paderborn",1
"322","Baden-Baden","Paris",1
"323","Baden-Baden","Rotterdam",2
"324","Baden-Baden","Saint-Etienne",1
"325","Baden-Baden","Saint-Gall",1
"326","Baden-Baden","San Sebastian",1
"327","Baden-Baden","Schwerin",2
"328","Baden-Baden","Stuttgart",5
"329","Baden-Baden","Valencia",1
"330","Baden-Baden","Zurich",1
"331","Bad Kreuznach","Bad Kreuznach",15
"332","Bad Kreuznach","Birmingham",3
"333","Bad Kreuznach","Bremen",1
"334","Bad Kreuznach","Clermont-Ferrand",1
"335","Bad Kreuznach","Den Haag",1
"336","Bad Kreuznach","Dortmund",1
"337","Bad Kreuznach","Dresden",3
"338","Bad Kreuznach","Dusseldorf",1
"339","Bad Kreuznach","Enschede",3
"340","Bad Kreuznach","Essen",1
"341","Bad Kreuznach","Frankfurt",1
"342","Bad Kreuznach","Hamburg",2
"343","Bad Kreuznach","Jonkoping",1
"344","Bad Kreuznach","Leicester-Nottingham",1
"345","Bad Kreuznach","Letterkenny",1
"346","Bad Kreuznach","London",1
"347","Bad Kreuznach","Lyon",3
"348","Bad Kreuznach","Munchen",1
"349","Bad Kreuznach","Munster",3
"350","Bad Kreuznach","Odense",1
"351","Bad Kreuznach","Paderborn",1
"352","Bad Kreuznach","Paris",2
"353","Bad Kreuznach","Rotterdam",1
"354","Bad Kreuznach","Rouen",1
"355","Bad Kreuznach","Saint-Gall",2
"356","Bad Kreuznach","Siegen",7
"357","Bad Kreuznach","Verona",1
"358","Bad Kreuznach","Zurich",7
"359","Bale","Aalborg",1
"360","Bale","Amsterdam",3
"361","Bale","Annecy",1
"362","Bale","Anvers",3
"363","Bale","Athens",1
"364","Bale","Baden-Baden",2
"365","Bale","Bad Kreuznach",2
"366","Bale","Bale",100
"367","Bale","Barcelone",1
"368","Bale","Belfast",1
"369","Bale","Berne",10
"370","Bale","Birmingham",6
"371","Bale","Bologna",9
"372","Bale","Bregenz",1
"373","Bale","Bremen",10
"374","Bale","Brighton",1
"375","Bale","Bruxelles",2
"376","Bale","Camborne-Redruth",1
"377","Bale","Cambridge",1
"378","Bale","Chambery",1
"379","Bale","Charleroi",1
"380","Bale","Cologne",16
"381","Bale","Cuneo",2
"382","Bale","Dax",1
"383","Bale","Den Haag",3
"384","Bale","Dortmund",3
"385","Bale","Dublin",1
"386","Bale","Dusseldorf",6
"387","Bale","Eindhoven",3
"388","Bale","Enschede",2
"389","Bale","Essen",1
"390","Bale","Falun",1
"391","Bale","Flensburg",1
"392","Bale","Frankfurt",9
"393","Bale","Freiburg",7
"394","Bale","Friedrichshafen",2
"395","Bale","Gand",1
"396","Bale","Geneve",2
"397","Bale","Gerona",3
"398","Bale","Hamburg",9
"399","Bale","Hannover",3
"400","Bale","Helsinki",11
"401","Bale","Hull",2
"402","Bale","Ingolstadt",3
"403","Bale","Innsbruck",1
"404","Bale","Joensuu",2
"405","Bale","Jonkoping",1
"406","Bale","Lappeenranta",1
"407","Bale","Leicester-Nottingham",1
"408","Bale","Liege",3
"409","Bale","Lille",2
"410","Bale","Linkoping",2
"411","Bale","Linz",1
"412","Bale","London",14
"413","Bale","Luxembourg",1
"414","Bale","Lyon",8
"415","Bale","Maastricht",1
"416","Bale","Madrid",2
"417","Bale","Maidstone",2
"418","Bale","Malmo",1
"419","Bale","Manchester",1
"420","Bale","Mannheim",15
"421","Bale","Marseille",1
"422","Bale","Memmingen",1
"423","Bale","Metz-Nancy",1
"424","Bale","Milano",18
"425","Bale","Monchengladbach",1
"426","Bale","Munchen",6
"427","Bale","Napoli",1
"428","Bale","Nurnberg",3
"429","Bale","Orleans",1
"430","Bale","Oxford",1
"431","Bale","Paderborn",3
"432","Bale","Paris",29
"433","Bale","Parma",1
"434","Bale","Pisa",2
"435","Bale","Roma",1
"436","Bale","Rotterdam",10
"437","Bale","Saint-Gall",4
"438","Bale","Saint-Moritz",1
"439","Bale","Schwerin",1
"440","Bale","Siegen",6
"441","Bale","Stuttgart",8
"442","Bale","Torino",5
"443","Bale","Valencia",1
"444","Bale","Vaxjo",1
"445","Bale","Venezia",2
"446","Bale","Verona",1
"447","Bale","Wien",1
"448","Bale","Zaragoza",1
"449","Bale","Zurich",10
"450","Barcelone","Ancona",1
"451","Barcelone","Angouleme",1
"452","Barcelone","Augsburg",1
"453","Barcelone","Bale",2
"454","Barcelone","Barcelone",54
"455","Barcelone","Beauvais",1
"456","Barcelone","Berlin",1
"457","Barcelone","Bilbao",2
"458","Barcelone","Blackpool",5
"459","Barcelone","Bologna",4
"460","Barcelone","Bruxelles",1
"461","Barcelone","Calais",1
"462","Barcelone","Cologne",3
"463","Barcelone","Copenhague",1
"464","Barcelone","Dortmund",4
"465","Barcelone","Dresden",3
"466","Barcelone","Dusseldorf",2
"467","Barcelone","Eindhoven",2
"468","Barcelone","Enschede",1
"469","Barcelone","Forli",7
"470","Barcelone","Frankfurt",2
"471","Barcelone","Freiburg",2
"472","Barcelone","Geneve",5
"473","Barcelone","Genova",1
"474","Barcelone","Glasgow",1
"475","Barcelone","Gloucester",1
"476","Barcelone","Hannover",6
"477","Barcelone","Helsinki",2
"478","Barcelone","Ingolstadt",1
"479","Barcelone","Leeds",1
"480","Barcelone","Leicester-Nottingham",1
"481","Barcelone","Lille",1
"482","Barcelone","London",8
"483","Barcelone","Lugano",1
"484","Barcelone","Lyon",2
"485","Barcelone","Madrid",1
"486","Barcelone","Malmo",2
"487","Barcelone","Mannheim",2
"488","Barcelone","Memmingen",1
"489","Barcelone","Milano",6
"490","Barcelone","Montbeliard",1
"491","Barcelone","Munster",2
"492","Barcelone","Nurnberg",2
"493","Barcelone","Odense",1
"494","Barcelone","Orleans",2
"495","Barcelone","Oslo",2
"496","Barcelone","Oulu",1
"497","Barcelone","Pamplona",2
"498","Barcelone","Paris",14
"499","Barcelone","Parma",7
"500","Barcelone","Reims",5
"501","Barcelone","Rodez",1
"502","Barcelone","Roma",1
"503","Barcelone","Rotterdam",3
"504","Barcelone","Rouen",2
"505","Barcelone","Saint-Etienne",1
"506","Barcelone","Stuttgart",5
"507","Barcelone","Troyes",1
"508","Barcelone","Udine",1
"509","Barcelone","Utrecht",2
"510","Barcelone","Valencia",27
"511","Barcelone","Venezia",5
"512","Barcelone","Verona",1
"513","Barcelone","Vicenza",1
"514","Barcelone","Vigo",2
"515","Barcelone","Zurich",7
"516","Bari","Epinal",1
"517","Bari","Milano",1
"518","Bari","Venezia",1
"519","Bastia","Bologna",1
"520","Bastia","Budapest",1
"521","Beauvais","Aalborg",1
"522","Beauvais","Bale",3
"523","Beauvais","Barcelone",2
"524","Beauvais","Beauvais",12
"525","Beauvais","Berne",2
"526","Beauvais","Bilbao",2
"527","Beauvais","Bologna",1
"528","Beauvais","Bremen",1
"529","Beauvais","Camborne-Redruth",1
"530","Beauvais","Cambridge",1
"531","Beauvais","Dortmund",1
"532","Beauvais","Frankfurt",5
"533","Beauvais","Jonkoping",1
"534","Beauvais","Kassel",1
"535","Beauvais","London",1
"536","Beauvais","Mannheim",3
"537","Beauvais","Memmingen",1
"538","Beauvais","Munchen",1
"539","Beauvais","Nurnberg",2
"540","Beauvais","Paris",5
"541","Beauvais","Pescara",1
"542","Beauvais","Stuttgart",3
"543","Beauvais","Zurich",2
"544","Belfast","Belfast",1
"545","Belfast","Besancon",1
"546","Belfast","Birmingham",1
"547","Belfast","Cologne",1
"548","Belfast","Frankfurt",1
"549","Belfast","Hannover",2
"550","Belfast","London",3
"551","Belfast","Lugano",1
"552","Belfast","Munchen",1
"553","Belfast","Paderborn",1
"554","Belfast","Pisa",1
"555","Belfast","Stuttgart",2
"556","Belfast","Venezia",1
"557","Belfast","Zwolle",2
"558","Bergen","Bruxelles",3
"559","Bergen","Foggia",2
"560","Bergerac","Bergerac",1
"561","Bergerac","Cologne",1
"562","Bergerac","London",1
"563","Bergerac","Paris",1
"564","Bergerac","Perugia",1
"565","Bergerac","Stuttgart",1
"566","Bergerac","Zwolle",1
"567","Berlin","Amsterdam",2
"568","Berlin","Anvers",2
"569","Berlin","Augsburg",1
"570","Berlin","Bale",1
"571","Berlin","Beauvais",1
"572","Berlin","Berlin",14
"573","Berlin","Berne",4
"574","Berlin","Braunschweig",1
"575","Berlin","Bremen",1
"576","Berlin","Chalon-sur-Saone",1
"577","Berlin","Cologne",3
"578","Berlin","Den Haag",1
"579","Berlin","Dortmund",2
"580","Berlin","Dusseldorf",3
"581","Berlin","Eindhoven",1
"582","Berlin","Frankfurt",5
"583","Berlin","Freiburg",4
"584","Berlin","Friedrichshafen",4
"585","Berlin","Geneve",1
"586","Berlin","Genova",2
"587","Berlin","Goteborg",1
"588","Berlin","Groningen",1
"589","Berlin","Hamburg",4
"590","Berlin","Hannover",1
"591","Berlin","Karlsruhe",2
"592","Berlin","Liege",1
"593","Berlin","London",2
"594","Berlin","Lubeck",1
"595","Berlin","Madrid",1
"596","Berlin","Manchester",1
"597","Berlin","Mannheim",1
"598","Berlin","Milano",5
"599","Berlin","Munchen",5
"600","Berlin","Munster",1
"601","Berlin","Orleans",1
"602","Berlin","Paderborn",2
"603","Berlin","Paris",7
"604","Berlin","Saint-Gall",1
"605","Berlin","Siegen",2
"606","Berlin","Stuttgart",5
"607","Berlin","Utrecht",2
"608","Berlin","Vasteras",1
"609","Berlin","Verona",3
"610","Berlin","Zaragoza",1
"611","Berlin","Zurich",1
"612","Berne","Amsterdam",2
"613","Berne","Ancona",1
"614","Berne","Annecy",1
"615","Berne","Augsburg",3
"616","Berne","Bale",9
"617","Berne","Berlin",2
"618","Berne","Berne",59
"619","Berne","Blackpool",1
"620","Berne","Bologna",14
"621","Berne","Bordeaux",1
"622","Berne","Bremen",10
"623","Berne","Bristol",3
"624","Berne","Camborne-Redruth",1
"625","Berne","Cardiff",1
"626","Berne","Chambery",2
"627","Berne","Cologne",3
"628","Berne","Copenhague",3
"629","Berne","Courtrai",1
"630","Berne","Cuneo",2
"631","Berne","Den Haag",1
"632","Berne","Dortmund",2
"633","Berne","Dresden",2
"634","Berne","Dusseldorf",3
"635","Berne","Eindhoven",1
"636","Berne","Essen",4
"637","Berne","Frankfurt",17
"638","Berne","Geneve",6
"639","Berne","Genova",1
"640","Berne","Goteborg",1
"641","Berne","Grenoble",1
"642","Berne","Hamburg",6
"643","Berne","Helsinki",2
"644","Berne","Karlsruhe",3
"645","Berne","Leicester-Nottingham",1
"646","Berne","Leipzig",3
"647","Berne","Le Mans",1
"648","Berne","Lille",2
"649","Berne","Linkoping",2
"650","Berne","Linz",1
"651","Berne","Liverpool",1
"652","Berne","London",6
"653","Berne","Maastricht",1
"654","Berne","Madrid",2
"655","Berne","Malmo",1
"656","Berne","Mannheim",7
"657","Berne","Memmingen",5
"658","Berne","Milano",9
"659","Berne","Munchen",4
"660","Berne","Munster",5
"661","Berne","Norwich",1
"662","Berne","Nurnberg",7
"663","Berne","Paderborn",3
"664","Berne","Paris",16
"665","Berne","Parma",3
"666","Berne","Pisa",2
"667","Berne","Pori",1
"668","Berne","Rotterdam",1
"669","Berne","Saint-Etienne",1
"670","Berne","Saint-Gall",2
"671","Berne","San Sebastian",1
"672","Berne","Schwerin",1
"673","Berne","Siegen",2
"674","Berne","Stuttgart",10
"675","Berne","Utrecht",1
"676","Berne","Valence",1
"677","Berne","Venezia",1
"678","Berne","Vicenza",3
"679","Berne","Wien",1
"680","Berne","Zurich",10
"681","Besancon","Amsterdam",1
"682","Besancon","Auxerre",1
"683","Besancon","Baden-Baden",1
"684","Besancon","Bale",1
"685","Besancon","Besancon",12
"686","Besancon","Bremen",1
"687","Besancon","Brighton",1
"688","Besancon","Bruxelles",1
"689","Besancon","Dresden",2
"690","Besancon","Emden",1
"691","Besancon","Leipzig",1
"692","Besancon","London",1
"693","Besancon","Lyon",2
"694","Besancon","Mannheim",1
"695","Besancon","Milano",2
"696","Besancon","Munchen",1
"697","Besancon","Oslo",1
"698","Besancon","Paris",5
"699","Besancon","Rotterdam",1
"700","Bilbao","Alicante",1
"701","Bilbao","Barcelone",1
"702","Bilbao","Beauvais",3
"703","Bilbao","Bilbao",6
"704","Bilbao","Bologna",1
"705","Bilbao","Bregenz",1
"706","Bilbao","Dortmund",4
"707","Bilbao","Frankfurt",1
"708","Bilbao","Freiburg",5
"709","Bilbao","Goteborg",1
"710","Bilbao","Montpellier",2
"711","Bilbao","Paris",1
"712","Birmingham","Aarhus",1
"713","Birmingham","Amsterdam",4
"714","Birmingham","Anvers",4
"715","Birmingham","Bale",1
"716","Birmingham","Barcelone",2
"717","Birmingham","Berlin",1
"718","Birmingham","Birmingham",45
"719","Birmingham","Bologna",1
"720","Birmingham","Bournemouth",1
"721","Birmingham","Bremen",4
"722","Birmingham","Cambridge",1
"723","Birmingham","Cologne",2
"724","Birmingham","Copenhague",1
"725","Birmingham","Dortmund",2
"726","Birmingham","Dusseldorf",5
"727","Birmingham","Eindhoven",1
"728","Birmingham","Emden",1
"729","Birmingham","Firenze",2
"730","Birmingham","Frankfurt",7
"731","Birmingham","Gand",1
"732","Birmingham","Geneve",1
"733","Birmingham","Gloucester",3
"734","Birmingham","Hamburg",1
"735","Birmingham","Haverfordwest",1
"736","Birmingham","Ingolstadt",1
"737","Birmingham","Leeds",3
"738","Birmingham","Leicester-Nottingham",3
"739","Birmingham","Le Mans",1
"740","Birmingham","Letterkenny",1
"741","Birmingham","London",22
"742","Birmingham","Maastricht",1
"743","Birmingham","Malmo",1
"744","Birmingham","Manchester",3
"745","Birmingham","Mannheim",2
"746","Birmingham","Middlesbrough",1
"747","Birmingham","Milano",4
"748","Birmingham","Munchen",5
"749","Birmingham","Nantes",2
"750","Birmingham","Nurnberg",2
"751","Birmingham","Oxford",1
"752","Birmingham","Paderborn",2
"753","Birmingham","Paris",13
"754","Birmingham","Parma",1
"755","Birmingham","Rodez",1
"756","Birmingham","Saint-Gall",1
"757","Birmingham","Siegen",2
"758","Birmingham","Southampton",1
"759","Birmingham","Stuttgart",5
"760","Birmingham","Torino",1
"761","Birmingham","Utrecht",2
"762","Birmingham","Wien",1
"763","Birmingham","Zurich",4
"764","Blackpool","Bale",1
"765","Blackpool","Blackpool",2
"766","Blackpool","Braunschweig",1
"767","Blackpool","Frankfurt",1
"768","Blackpool","London",2
"769","Blackpool","Manchester",1
"770","Blackpool","Munster",1
"771","Blackpool","Paris",1
"772","Blackpool","Stockholm",2
"773","Blackpool","Zurich",2
"774","Bologna","Aarhus",1
"775","Bologna","Amsterdam",6
"776","Bologna","Ancona",4
"777","Bologna","Angers",1
"778","Bologna","Annecy",1
"779","Bologna","Augsburg",1
"780","Bologna","Bale",5
"781","Bologna","Barcelone",5
"782","Bologna","Berlin",2
"783","Bologna","Berne",10
"784","Bologna","Birmingham",2
"785","Bologna","Bologna",548
"786","Bologna","Bordeaux",2
"787","Bologna","Bourges",1
"788","Bologna","Bremen",137
"789","Bologna","Bristol",9
"790","Bologna","Bruxelles",5
"791","Bologna","Cambridge",1
"792","Bologna","Cardiff",1
"793","Bologna","Chambery",4
"794","Bologna","Charleroi",1
"795","Bologna","Clermont-Ferrand",1
"796","Bologna","Cologne",4
"797","Bologna","Copenhague",1
"798","Bologna","Courtrai",1
"799","Bologna","Cuneo",6
"800","Bologna","Den Haag",4
"801","Bologna","Dortmund",28
"802","Bologna","Dresden",5
"803","Bologna","Dusseldorf",13
"804","Bologna","Eindhoven",5
"805","Bologna","Enschede",7
"806","Bologna","Esbjerg",1
"807","Bologna","Essen",3
"808","Bologna","Firenze",3
"809","Bologna","Forli",5
"810","Bologna","Frankfurt",18
"811","Bologna","Freiburg",2
"812","Bologna","Geneve",28
"813","Bologna","Genova",3
"814","Bologna","Gloucester",3
"815","Bologna","Hamburg",17
"816","Bologna","Hannover",13
"817","Bologna","Helsinki",4
"818","Bologna","Hull",1
"819","Bologna","Ingolstadt",8
"820","Bologna","Karlsruhe",2
"821","Bologna","La Rochelle",2
"822","Bologna","Leeds",1
"823","Bologna","Leicester-Nottingham",2
"824","Bologna","Le Mans",3
"825","Bologna","Lille",4
"826","Bologna","Linz",1
"827","Bologna","London",32
"828","Bologna","Lubeck",6
"829","Bologna","Lugano",5
"830","Bologna","Luxembourg",2
"831","Bologna","Lyon",2
"832","Bologna","Maastricht",1
"833","Bologna","Malmo",5
"834","Bologna","Mannheim",7
"835","Bologna","Memmingen",10
"836","Bologna","Milano",46
"837","Bologna","Monchengladbach",1
"838","Bologna","Munchen",6
"839","Bologna","Munster",6
"840","Bologna","Nantes",2
"841","Bologna","Napoli",4
"842","Bologna","Nimes",1
"843","Bologna","Norwich",1
"844","Bologna","Nurnberg",2
"845","Bologna","Orebro",1
"846","Bologna","Orleans",3
"847","Bologna","Oslo",2
"848","Bologna","Oxford",3
"849","Bologna","Paderborn",9
"850","Bologna","Pamplona",1
"851","Bologna","Paris",18
"852","Bologna","Parma",24
"853","Bologna","Perugia",3
"854","Bologna","Pisa",4
"855","Bologna","Reims",1
"856","Bologna","Rennes",1
"857","Bologna","Roma",1
"858","Bologna","Rotterdam",11
"859","Bologna","Rouen",1
"860","Bologna","Saint-Etienne",1
"861","Bologna","Saint-Gall",4
"862","Bologna","Saint-Moritz",2
"863","Bologna","Salzburg",1
"864","Bologna","Stockholm",1
"865","Bologna","Strasbourg",1
"866","Bologna","Stuttgart",37
"867","Bologna","Torino",11
